Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BCD,64927,179.27598571777344, 105.04824829101562, 180.0,0, 0, 0,0, 0, 0,6.788276604633348e+31, -2.2230784589054136e+20, 1.8747972154201728e-41,180.85977172851562, 104.67937469482422, 123.66404724121094
00D00BCD,64952,0, 0, 0,0, 0, 0,0, 0, 0,3627238144.0, -1.86693563956523e-36, 1.8747972154201728e-41,180.88174438476562, 104.56951141357422, 146.23031616210938
000AC175,64966,105.02643585205078, 181.07635498046875, 180.0,0, 0, 0,0, 0, 0,6.616273036564042e+26, 10827075.0, 1.8747972154201728e-41,104.21794128417969, 176.4212188720703, 178.24497985839844
00D00BCD,64976,179.28378295898438, 105.06829071044922, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC175,64996,105.04293823242188, 181.09320068359375, 180.0,0, 0, 0,0, 0, 0,-1.7672973490857528e-33, 4.648714094019569e+28, 1.8747972154201728e-41,0, 0, 0
00D00BCB,64998,180.0, 178.9246063232422, 179.29518127441406,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 7.89991643381854e+27, -2.9587033777839222e-12,188.72610473632812, 181.5629119873047, 181.6727752685547
00D00BCB,65002,0, 0, 0,0, 0, 1,0, 0, 0,1.8747972154201728e-41, 7.89991643381854e+27, -2.9587033777839222e-12,183.5185089111328, 181.43106079101562, 181.6727752685547
00D00BCD,65006,0, 0, 0,0, 0, 0,0, 0, 0,-1.1779479674393478e-14, 0.00015146381338126957, 1.8747972154201728e-41,180.90371704101562, 104.59148406982422, 144.20880126953125
000AC175,65016,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,104.19596862792969, 176.4431915283203, 158.4473114013672
00D00BCB,65016,180.0, 178.9066925048828, 179.29269409179688,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,64972,180.46653747558594, 105.01020812988281, 180.0,0, 0, 0,0, 0, 0,-1.2418263358346367e-23, 2.0688823954359322e-29, 1.8747972154201728e-41,181.53465270996094, 103.11929321289062, 167.58807373046875
00D00BD2,64989,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,64999,180.45901489257812, 104.98897552490234, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,65009,0, 0, 0,0, 0, 0,0, 0, 0,-5.895524959523127e-20, -1.729340345907735e+27, 1.8747972154201728e-41,181.46873474121094, 103.11929321289062, 175.9158477783203
00D00BCD,65026,179.28521728515625, 105.05595397949219, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,65039,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC175,65045,105.03880310058594, 181.0943603515625, 180.0,0, 0, 0,0, 0, 0,5.261040580739895e-25, -9.50467742705241e-12, 1.8747972154201728e-41,0, 0, 0
00D00BD2,65049,180.48731994628906, 104.98374938964844, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCD,65052,0, 0, 0,0, 0, 0,0, 0, 0,-3525313298432.0, -4.437402102756184e+25, 1.8747972154201728e-41,180.83779907226562, 104.59148406982422, 110.1946029663086
00D00BCB,65056,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 3.0406650987314886e-25, -6.6303773874968015e-25,191.7364044189453, 181.4969940185547, 181.5848846435547
00D00BCE,65009,180.4525604248047, 180.0, 181.0873260498047,0, 0, 0,0, 0, 0,-5.574622181039562e+36, 1.8747972154201728e-41, -5.362417267384447e+31,180.47994995117188, 171.93873596191406, 172.90554809570312
00D00BCE,65026,180.47386169433594, 180.0, 181.08689880371094,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,65056,0, 0, 0,0, 0, 0,0, 0, 0,3.245925335624173e-22, 1.8747972154201728e-41, 42113509097472.0,180.50192260742188, 164.90736389160156, 172.88357543945312
00D00BD2,65059,0, 0, 0,0, 0, 0,0, 0, 0,-2.4384887516955673e+19, -2.3404567265359125e-14, 1.8747972154201728e-41,181.53465270996094, 103.09732055664062, 177.47592163085938
00D00BCB,65062,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
000AC175,65065,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,104.21794128417969, 176.4651641845703, 179.95887756347656
00D00BCD,65076,179.28048706054688, 105.05598449707031, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,65076,180.0, 178.89602661132812, 179.27796936035156,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,65076,180.51400756835938, 180.0, 181.0995635986328,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,65077,181.68197631835938, 180.0, 103.93555450439453,1, 1, 0,0, 0, 0,0.022730475291609764, 1.8747972154201728e-41, -1.7506845646227096e+21,174.4216766357422, 155.546875, 105.82197570800781
