Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BCB,251599,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,177.80552673339844, 182.90325927734375, 160.02935791015625
00D00BD2,251616,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.1396026611328, 101.82288360595703, 173.60867309570312
00D00BCE,251615,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.9306182861328, 180.06874084472656, 169.80735778808594
000AC172,251622,180.02178955078125, 180.0, 105.03120422363281,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,251612,180.0, 180.0179901123047, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,251627,0, 0, 0,0, 0, 0,0, 0, 0,-3422301192192.0, -667717224890368.0, 1.8747972154201728e-41,0, 0, 0
00D00BCE,251625,180.39097595214844, 180.0, 180.0,0, 0, 0,0, 0, 0,1.766882090536036e+19, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251637,180.3675994873047, 105.03421783447266, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251642,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 155.986328125, 104.34977722167969
00D00BCB,251632,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 135377.046875, 1.8747972154201728e-41,0, 0, 0
00D00BCE,251655,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251662,0, 0, 0,0, 0, 0,0, 0, 0,136401.046875, 1.8747972154201728e-41, -1.1314232324366458e-05,0, 0, 0
00D00BCB,251652,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,178.48667907714844, 182.85931396484375, 177.34408569335938
00D00BD2,251666,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.2055206298828, 101.82288360595703, 160.00738525390625
00D00BCE,251665,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.9086456298828, 177.80552673339844, 147.32896423339844
000AC172,251671,180.00521850585938, 180.0, 105.03811645507812,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,251672,0, 0, 0,0, 0, 0,0, 0, 0,-3.2771516611518337e-09, -1.4139462223283772e-07, 1.8747972154201728e-41,0, 0, 0
00D00BCB,251662,180.0, 180.01644897460938, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,251687,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251685,180.37582397460938, 180.0, 180.0,0, 0, 0,0, 0, 0,-1.696461684363813e+37, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
000AC172,251691,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8938751220703, 157.78811645507812, 104.37175750732422
00D00BCB,251679,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -0.1271524876356125, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251696,180.36415100097656, 105.0316390991211, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251712,0, 0, 0,0, 0, 0,0, 0, 0,6.977526321602359e-27, 1.8747972154201728e-41, -2.40352760220611e+38,0, 0, 0
00D00BCB,251702,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,184.1996612548828, 182.94720458984375, 154.75584411621094
00D00BD2,251716,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.1396026611328, 101.88880157470703, 171.499267578125
00D00BCE,251715,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.9306182861328, 183.5404815673828, 124.23534393310547
000AC172,251721,180.01089477539062, 180.0, 105.0394515991211,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,251727,0, 0, 0,0, 0, 0,0, 0, 0,-8.462711325978034e-13, 2.2230784589054136e+20, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251736,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,251722,180.0, 180.01654052734375, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251737,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8499298095703, 173.38894653320312, 104.34977722167969
00D00BCB,251729,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -143026864128.0, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251746,180.35842895507812, 105.04549407958984, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251745,0, 0, 0,0, 0, 0,0, 0, 0,1.7889687139277217e-19, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
000AC172,251762,0, 0, 0,0, 0, 0,0, 0, 0,-4.368681617791952e-25, 1.8747972154201728e-41, 7.220722003584316e+29,0, 0, 0
00D00BD2,251762,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.2055206298828, 101.82288360595703, 179.0360107421875
00D00BCB,251752,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,176.68490600585938, 182.94720458984375, 173.38894653320312
