Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BD2,187194,0, 0, 0,0, 0, 1,0, 0, 0,5.812458016608136e-28, -7.09143676602304e+33, 1.8747972154201728e-41,179.0077667236328, 101.60315704345703, 180.06874084472656
00D00BD2,187209,180.29843139648438, 104.7923583984375, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,187244,0, 0, 0,0, 0, 0,0, 0, 0,-4260900420714496.0, -5.410481404548832e-23, 1.8747972154201728e-41,179.0956573486328, 101.60315704345703, 178.48667907714844
00D00BD2,187259,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,187274,180.33367919921875, 104.79215240478516, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,187298,0, 0, 0,0, 0, 0,0, 0, 0,1101265240064.0, -310993027072.0, 1.8747972154201728e-41,179.0517120361328, 101.55921173095703, 166.90692138671875
00D00BD2,187308,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,187321,180.0, 180.0, 104.80348205566406,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 1.8747972154201728e-41, 6.375837190360865e+21,172.48805236816406, 171.587158203125, 104.28385925292969
00D00BD2,187328,180.36773681640625, 104.79670715332031, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,187348,0, 0, 0,0, 0, 0,0, 0, 0,-1.7888554452476256e+28, -1.0260369085613255e+23, 1.8747972154201728e-41,179.1176300048828, 101.49329376220703, 158.00784301757812
000AC172,187351,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 1.8747972154201728e-41, 8.745929847009393e-08,0, 0, 0
00D00BD2,187354,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,187362,180.3505401611328, 180.0, 180.0,0, 0, 0,0, 0, 0,0.86407870054245, 1.8747972154201728e-41, 1.8747972154201728e-41,180.26022338867188, 183.29876708984375, 108.19505310058594
00D00BCE,187370,180.3380126953125, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,187371,180.0, 180.0, 104.824462890625,0, 0, 0,0, 0, 0,0, 0, 0,166.4674530029297, 190.61578369140625, 104.34977722167969
