Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BD2,99419,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99422,182.48106384277344, 180.0, 104.49797821044922,1, 1, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,99413,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99429,180.1731414794922, 105.30009460449219, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99432,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 169.36788940429688, 104.76726531982422
000AC172,99442,0, 0, 0,0, 0, 0,0, 0, 0,2.22460424006598e+25, 1.8747972154201728e-41, 1.5342085103802347e+26,0, 0, 0
00D00BCE,99441,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,99443,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 1.4352750497665837e+36, 1.8747972154201728e-41,156.44776916503906, 182.92523193359375, 162.77598571777344
00D00BD2,99459,0, 0, 0,0, 0, 0,0, 0, 0,-1.1300104106682682e-34, -4.364503730826059e-19, 1.8747972154201728e-41,178.87591552734375, 102.28431701660156, 169.80735778808594
00D00BCE,99462,180.19985961914062, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.7108917236328, 176.4651641845703, 130.93711853027344
00D00BCB,99453,180.0, 180.0217742919922, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99469,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99471,0, 0, 0,0, 0, 0,0, 0, 0,-9.06347209391251e-21, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
000AC172,99472,182.49264526367188, 180.0, 104.50283813476562,1, 1, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99479,180.17694091796875, 105.34696960449219, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
