Objects
100
,,Global Angle base_module:base_module,,,,,,Global Angle fusion_base:fusion_base,,,,,,Global Angle lifted_angle:lifted_angle,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
13,0,0.004081,0.006232,0.003201,-54.978378,96.265587,15.569815,0.001805,0.001869,0.001120,-0.507867,-0.393851,1.365441,0.018740,-1.290994,-0.024833,9.721045,100.161781,78.146683
14,0,0.004456,0.006431,0.003297,-55.053265,96.339897,15.599036,0.001784,0.001898,0.001153,-0.507921,-0.399101,1.371229,0.018647,-1.291038,-0.024719,9.723351,100.162750,78.148048
15,0,0.004274,0.006457,0.003258,-55.050629,96.342827,15.599456,0.001866,0.001843,0.001146,-0.503694,-0.394919,1.369264,0.018858,-1.291125,-0.024792,9.724279,100.173622,78.148766
16,0,0.004086,0.006218,0.003143,-54.974758,96.274338,15.571200,0.002026,0.001889,0.001152,-0.505160,-0.399900,1.396205,0.018657,-1.291211,-0.024725,9.725679,100.166420,78.137413
17,0,0.004175,0.006299,0.003226,-54.975014,96.273659,15.570959,0.003060,0.002158,0.001644,-0.527432,-0.548643,1.611867,0.018669,-1.291236,-0.024832,9.728741,100.166656,78.141273
18,0,0.004257,0.006308,0.003165,-54.974831,96.272316,15.574224,0.001895,0.001867,0.001131,-0.505286,-0.397992,1.385892,0.018589,-1.291277,-0.024903,9.734810,100.163086,78.145195
19,0,0.004089,0.006148,0.003231,-54.974606,96.263084,15.574317,0.001960,0.001928,0.001120,-0.501267,-0.402919,1.406705,0.018780,-1.291237,-0.024759,9.730013,100.159317,78.145218
20,0,0.004181,0.006198,0.003228,-54.979862,96.263969,15.576387,0.001935,0.001836,0.001144,-0.507804,-0.402964,1.383242,0.019048,-1.291133,-0.024732,9.730946,100.157745,78.145790
21,0,0.004148,0.006401,0.003154,-54.978065,96.267365,15.583460,0.001837,0.001837,0.001157,-0.510307,-0.402297,1.373043,0.018759,-1.291138,-0.024872,9.727330,100.160576,78.153610
22,0,0.004159,0.006139,0.003231,-54.975033,96.264030,15.589917,0.002249,0.001964,0.002646,-0.688273,-0.762451,1.461109,0.018687,-1.291003,-0.024903,9.719388,100.156097,78.170326
23,0,0.004000,0.006069,0.003227,-54.980930,96.267845,15.593697,0.001897,0.001858,0.001173,-0.511329,-0.406417,1.396980,0.018778,-1.291054,-0.024811,9.716964,100.161613,78.165993
24,0,0.004142,0.006258,0.003198,-54.978622,96.274818,15.586076,0.001903,0.001926,0.001130,-0.501765,-0.395928,1.405824,0.018472,-1.291069,-0.024896,9.720447,100.162682,78.162323
25,0,0.004278,0.006390,0.003189,-54.978088,96.268135,15.575500,0.001827,0.001826,0.001156,-0.513323,-0.398349,1.372164,0.018898,-1.291150,-0.024669,9.719440,100.162964,78.153137
26,0,0.004268,0.006315,0.003261,-54.974644,96.274757,15.573446,0.002922,0.002282,0.001639,-0.528195,-0.543825,1.619782,0.018689,-1.291250,-0.024812,9.726056,100.167725,78.144424
27,0,0.004103,0.006322,0.003279,-54.971943,96.275352,15.571242,0.001893,0.001882,0.001137,-0.500349,-0.399328,1.384917,0.018770,-1.291318,-0.024852,9.734520,100.168007,78.141876
28,0,0.004195,0.006351,0.003252,-54.972282,96.270096,15.569507,0.001795,0.001962,0.001156,-0.505527,-0.403700,1.384270,0.019012,-1.291162,-0.024636,9.730845,100.162270,78.143272
29,0,0.004141,0.006348,0.003156,-54.972126,96.272827,15.564466,0.002430,0.001897,0.002646,-0.680308,-0.753869,1.454946,0.018747,-1.291131,-0.024895,9.733593,100.170151,78.142921
30,0,0.003995,0.006236,0.003167,-54.975628,96.270599,15.571051,0.001795,0.001884,0.001126,-0.503065,-0.395605,1.368407,0.018777,-1.291170,-0.024795,9.729617,100.164330,78.139343
31,0,0.004158,0.006395,0.003189,-54.973919,96.269356,15.576077,0.001719,0.001995,0.001138,-0.499315,-0.397299,1.385776,0.018753,-1.291154,-0.024720,9.727139,100.162186,78.149712
32,0,0.004131,0.006279,0.003203,-54.969254,96.264038,15.579089,0.001954,0.001793,0.001131,-0.504939,-0.399933,1.377315,0.018645,-1.291103,-0.024968,9.724918,100.161041,78.160278
33,0,0.004124,0.006183,0.003231,-54.976925,96.265633,15.580084,0.001659,0.001880,0.001164,-0.514085,-0.403141,1.351340,0.018744,-1.291125,-0.024832,9.726925,100.160759,78.150925
34,0,0.004138,0.006091,0.003214,-54.974720,96.265068,15.576399,0.001933,0.001944,0.001133,-0.499373,-0.402844,1.406987,0.019075,-1.291094,-0.024597,9.723253,100.160965,78.151703
35,0,0.004205,0.006221,0.003242,-54.975765,96.270943,15.574271,0.002966,0.002310,0.001658,-0.529320,-0.552243,1.629769,0.018715,-1.291154,-0.024851,9.723695,100.166634,78.149872
36,0,0.004155,0.006248,0.003184,-54.976887,96.271439,15.573139,0.002878,0.002276,0.001631,-0.532614,-0.546218,1.609310,0.018673,-1.291198,-0.024921,9.724399,100.168213,78.152557
37,0,0.004139,0.006230,0.003211,-54.976357,96.273140,15.578640,0.001922,0.001858,0.001150,-0.507148,-0.402758,1.385715,0.018648,-1.291028,-0.024766,9.723847,100.164246,78.149971
38,0,0.004085,0.006209,0.003181,-54.977829,96.273613,15.578331,0.002358,0.001940,0.002633,-0.684729,-0.752850,1.465525,0.018645,-1.291173,-0.024800,9.725016,100.170052,78.155258
39,0,0.004188,0.006243,0.003216,-54.978104,96.272926,15.583786,0.002342,0.001942,0.002644,-0.686726,-0.756610,1.463634,0.018773,-1.291128,-0.024831,9.721803,100.168694,78.159309
40,0,0.004030,0.006262,0.003180,-54.981003,96.275856,15.585052,0.002112,0.002021,0.001126,-0.494372,-0.402544,1.451656,0.018659,-1.291090,-0.024864,9.723297,100.170074,78.159325
41,0,0.004322,0.006324,0.003364,-55.052982,96.333626,15.615476,0.003159,0.002208,0.001718,-0.534606,-0.566876,1.644159,0.018829,-1.291062,-0.024793,9.726140,100.160896,78.158722
42,0,0.004156,0.006288,0.003238,-54.976063,96.264069,15.583706,0.002378,0.001890,0.002601,-0.679594,-0.749986,1.463873,0.018679,-1.291180,-0.024842,9.727261,100.158295,78.160515
43,0,0.004090,0.006404,0.003189,-54.975605,96.265152,15.578952,0.003064,0.002259,0.001710,-0.535358,-0.567440,1.635181,0.018695,-1.291212,-0.024803,9.728188,100.158028,78.148819
44,0,0.004305,0.006287,0.003219,-54.976589,96.265617,15.574623,0.001893,0.001818,0.001153,-0.507721,-0.400351,1.368490,0.018968,-1.291044,-0.024716,9.720478,100.160263,78.147163
45,0,0.004416,0.006474,0.003336,-55.048882,96.334000,15.595889,0.002007,0.001903,0.001145,-0.498197,-0.404725,1.404932,0.018778,-1.291123,-0.024813,9.728364,100.161568,78.147652
46,0,0.004170,0.006288,0.003248,-54.970795,96.268967,15.572223,0.002464,0.001833,0.002623,-0.681488,-0.754579,1.453678,0.018593,-1.291202,-0.024888,9.728806,100.162315,78.149368
47,0,0.004093,0.006196,0.003261,-54.976860,96.271965,15.572504,0.002469,0.001861,0.002623,-0.681067,-0.750143,1.454912,0.018746,-1.291126,-0.024938,9.733578,100.170181,78.145508
48,0,0.004166,0.006300,0.003191,-54.976048,96.275414,15.568589,0.001879,0.001867,0.001155,-0.509413,-0.396782,1.376454,0.018786,-1.291068,-0.024715,9.722602,100.165085,78.147026
49,0,0.004049,0.006177,0.003109,-54.976364,96.273445,15.571412,0.001888,0.001892,0.001162,-0.506476,-0.402760,1.380918,0.018738,-1.291246,-0.024770,9.726938,100.165733,78.145714
50,0,0.004350,0.006323,0.003365,-55.054710,96.335030,15.600144,0.002381,0.001884,0.002626,-0.684691,-0.753643,1.447556,0.018697,-1.291104,-0.024803,9.722765,100.162575,78.146523
51,0,0.004168,0.006148,0.003129,-54.978226,96.267563,15.579940,0.002209,0.002006,0.002609,-0.681087,-0.751598,1.452464,0.018497,-1.291258,-0.024942,9.734631,100.160027,78.151443
52,0,0.004157,0.006210,0.003125,-54.977066,96.269005,15.585912,0.002373,0.001851,0.002620,-0.684694,-0.755042,1.452313,0.018596,-1.291198,-0.024944,9.728508,100.162544,78.159416
53,0,0.004111,0.006225,0.003176,-54.980602,96.269447,15.595802,0.001901,0.001898,0.001141,-0.507611,-0.403278,1.409142,0.018644,-1.291212,-0.024903,9.730226,100.158409,78.162292
54,0,0.004340,0.006209,0.003253,-54.979355,96.267136,15.598289,0.003174,0.002109,0.001631,-0.531229,-0.546020,1.635845,0.018556,-1.291143,-0.024972,9.727788,100.157021,78.169952
55,0,0.004086,0.006222,0.003178,-54.977306,96.264381,15.593736,0.002381,0.001888,0.002648,-0.688458,-0.758788,1.471409,0.018656,-1.291183,-0.024816,9.726334,100.159317,78.164124
56,0,0.004141,0.006050,0.003222,-54.976891,96.272453,15.583956,0.001889,0.001949,0.001125,-0.501930,-0.400493,1.408469,0.018641,-1.291166,-0.025005,9.730772,100.164757,78.154831
57,0,0.004216,0.006243,0.003244,-54.976151,96.271240,15.567396,0.001779,0.001894,0.001184,-0.515092,-0.405432,1.361786,0.018917,-1.291162,-0.024690,9.725513,100.166740,78.141914
58,0,0.004384,0.006426,0.003292,-55.052643,96.338661,15.589014,0.003094,0.002176,0.001636,-0.524827,-0.546086,1.607782,0.018712,-1.291170,-0.024846,9.726181,100.162537,78.138702
59,0,0.004140,0.006077,0.003184,-54.971054,96.271873,15.559752,0.002838,0.002362,0.001602,-0.516694,-0.538285,1.612473,0.018807,-1.291068,-0.024901,9.725571,100.167412,78.144882
60,0,0.004108,0.006228,0.003151,-54.973763,96.269966,15.566921,0.002360,0.001873,0.002626,-0.683288,-0.752649,1.443571,0.018678,-1.291204,-0.024899,9.731475,100.165413,78.143875
61,0,0.004125,0.006187,0.003173,-54.972683,96.270836,15.571957,0.001931,0.001849,0.001156,-0.504017,-0.405099,1.381128,0.018769,-1.291214,-0.024853,9.727334,100.162125,78.149323
62,0,0.004358,0.006293,0.003339,-55.053482,96.337006,15.601312,0.001788,0.001842,0.001169,-0.511834,-0.400110,1.365990,0.018893,-1.291150,-0.024634,9.724295,100.162125,78.149109
63,0,0.004104,0.006289,0.003271,-54.975239,96.274223,15.577738,0.002043,0.001887,0.001133,-0.501014,-0.398697,1.414240,0.018737,-1.291237,-0.024953,9.730336,100.168526,78.150978
64,0,0.004128,0.006248,0.003254,-54.975430,96.268578,15.578542,0.002281,0.001936,0.002649,-0.688790,-0.756396,1.456571,0.018991,-1.291148,-0.024846,9.727047,100.161690,78.156822
65,0,0.004229,0.006286,0.003335,-54.972496,96.265953,15.579269,0.001828,0.001869,0.001121,-0.505632,-0.395629,1.380663,0.018808,-1.291258,-0.024726,9.732664,100.160622,78.145424
66,0,0.004080,0.006178,0.003155,-54.974884,96.268692,15.579146,0.002863,0.002267,0.001661,-0.530755,-0.548394,1.610812,0.018729,-1.291239,-0.024830,9.731750,100.162743,78.150398
67,0,0.004163,0.006197,0.003255,-54.970757,96.268021,15.579986,0.001718,0.001951,0.001125,-0.502064,-0.400515,1.383677,0.018681,-1.291135,-0.024789,9.733364,100.159653,78.152328
68,0,0.004138,0.006293,0.003244,-54.978928,96.265556,15.584511,0.001741,0.001861,0.001175,-0.512162,-0.403931,1.367736,0.018772,-1.291203,-0.024799,9.731273,100.161491,78.154968
69,0,0.004231,0.006195,0.003190,-54.980484,96.273438,15.584072,0.002236,0.001952,0.002609,-0.682404,-0.750150,1.455573,0.018704,-1.291145,-0.024956,9.726648,100.165100,78.155731
70,0,0.004157,0.006234,0.003164,-54.978451,96.274261,15.582061,0.001811,0.001806,0.001165,-0.513425,-0.398226,1.362129,0.018638,-1.291042,-0.024888,9.722400,100.167244,78.159309
71,0,0.004102,0.006171,0.003148,-54.979637,96.274910,15.579229,0.001750,0.001821,0.001147,-0.513135,-0.397998,1.356081,0.018949,-1.291102,-0.024747,9.721738,100.165672,78.148186
72,0,0.004121,0.006178,0.003225,-54.976280,96.272743,15.570297,0.002954,0.002260,0.001643,-0.531158,-0.545577,1.615572,0.018820,-1.291031,-0.024785,9.718044,100.161003,78.151291
73,0,0.004112,0.006186,0.003157,-54.973675,96.272255,15.569798,0.002366,0.001899,0.002629,-0.682797,-0.752389,1.448067,0.018801,-1.291121,-0.024822,9.723707,100.164505,78.149422
74,0,0.003986,0.006200,0.003193,-54.972694,96.268471,15.571336,0.001602,0.001907,0.001163,-0.511425,-0.401095,1.350225,0.018724,-1.291172,-0.024850,9.731136,100.157417,78.143791
75,0,0.004136,0.006126,0.003240,-54.969921,96.264046,15.569035,0.001833,0.001975,0.001138,-0.498414,-0.404611,1.397097,0.018920,-1.291102,-0.024766,9.729798,100.154556,78.146881
76,0,0.004307,0.006269,0.003191,-54.973366,96.269226,15.572586,0.001974,0.001773,0.001142,-0.502551,-0.400810,1.371187,0.018842,-1.291175,-0.024846,9.733107,100.161118,78.141617
77,0,0.004145,0.006178,0.003200,-54.975750,96.269615,15.578047,0.001929,0.001831,0.001139,-0.503102,-0.397678,1.380708,0.018869,-1.291206,-0.024804,9.731231,100.161942,78.148079
78,0,0.004161,0.006248,0.003196,-54.975204,96.271347,15.578710,0.002366,0.001906,0.002630,-0.681804,-0.752752,1.460002,0.018958,-1.291044,-0.024650,9.722998,100.164429,78.157440
79,0,0.004240,0.006255,0.003225,-54.976994,96.272324,15.581985,0.001882,0.001974,0.001141,-0.498809,-0.400209,1.408290,0.018806,-1.291063,-0.024852,9.727975,100.162109,78.164055
80,0,0.004137,0.006148,0.003169,-54.978863,96.268097,15.581709,0.002300,0.001938,0.002617,-0.684017,-0.752360,1.465622,0.018725,-1.291209,-0.024727,9.724114,100.163795,78.157265
81,0,0.004169,0.006224,0.003266,-54.978539,96.273140,15.579148,0.001858,0.001818,0.001146,-0.507976,-0.400966,1.374678,0.018609,-1.291080,-0.024897,9.724423,100.164581,78.155685
82,0,0.004177,0.006238,0.003277,-54.975899,96.269180,15.578370,0.001681,0.001851,0.001161,-0.513831,-0.402749,1.350078,0.018540,-1.291205,-0.024911,9.728745,100.164803,78.150085
83,0,0.004351,0.006491,0.003315,-55.053463,96.334763,15.603072,0.001651,0.001895,0.001175,-0.513654,-0.404641,1.354902,0.018663,-1.291170,-0.024900,9.727901,100.159805,78.154610
84,0,0.004161,0.006301,0.003170,-54.978825,96.270752,15.581078,0.002420,0.001854,0.002609,-0.684741,-0.749662,1.453668,0.018783,-1.291203,-0.024813,9.726650,100.165268,78.152466
85,0,0.004234,0.006294,0.003200,-54.974167,96.268661,15.578330,0.002917,0.002305,0.001637,-0.526685,-0.546109,1.628194,0.018618,-1.291103,-0.024827,9.726334,100.158936,78.149185
86,0,0.004192,0.006345,0.003214,-54.974789,96.267868,15.584728,0.002433,0.001844,0.002623,-0.682457,-0.754375,1.459392,0.018665,-1.291108,-0.024848,9.726848,100.160698,78.154663
87,0,0.004412,0.006390,0.003358,-55.051140,96.337822,15.612341,0.003033,0.002190,0.001639,-0.524344,-0.543065,1.622177,0.018521,-1.291192,-0.024813,9.736166,100.157990,78.145088
88,0,0.004100,0.006153,0.003168,-54.970589,96.265625,15.576250,0.002361,0.001892,0.002639,-0.682307,-0.755505,1.455855,0.018539,-1.291128,-0.024888,9.730947,100.156624,78.150688
89,0,0.004200,0.006283,0.003251,-54.972305,96.266037,15.568843,0.002004,0.001809,0.001153,-0.508570,-0.407298,1.383828,0.018853,-1.291138,-0.024789,9.731180,100.158165,78.139809
90,0,0.004315,0.006209,0.003224,-54.974350,96.266060,15.565996,0.003006,0.002198,0.001640,-0.526540,-0.546519,1.609362,0.018728,-1.291204,-0.024832,9.732797,100.162346,78.138435
91,0,0.004157,0.006203,0.003203,-54.973335,96.264931,15.574004,0.001894,0.001808,0.001145,-0.502871,-0.400095,1.371426,0.018781,-1.291137,-0.024748,9.733550,100.161812,78.146080
92,0,0.004389,0.006311,0.003448,-55.047989,96.333420,15.602161,0.001847,0.001861,0.001154,-0.506362,-0.399326,1.378731,0.018808,-1.291110,-0.024703,9.730713,100.163078,78.150406
93,0,0.004146,0.006300,0.003147,-54.975914,96.272079,15.581775,0.002754,0.002360,0.001667,-0.527619,-0.548402,1.614661,0.018639,-1.291159,-0.024797,9.729144,100.162888,78.152374
94,0,0.004162,0.006164,0.003157,-54.975063,96.268829,15.582396,0.001841,0.001870,0.001150,-0.503403,-0.400892,1.383418,0.018582,-1.291104,-0.024914,9.731362,100.160339,78.155869
95,0,0.004554,0.006459,0.003314,-55.051838,96.334122,15.606332,0.002312,0.001935,0.002625,-0.682619,-0.753419,1.456743,0.018738,-1.291163,-0.024686,9.731003,100.161385,78.150665
96,0,0.004140,0.006276,0.003164,-54.973999,96.266930,15.572895,0.003046,0.002183,0.001629,-0.527176,-0.546912,1.613931,0.019048,-1.291109,-0.024692,9.725657,100.157639,78.152534
97,0,0.004063,0.006275,0.003194,-54.978859,96.267838,15.573668,0.002999,0.002209,0.001637,-0.534003,-0.544313,1.610300,0.018708,-1.291168,-0.024896,9.727186,100.166840,78.148811
98,0,0.004082,0.006326,0.003196,-54.977711,96.268028,15.574727,0.001887,0.001895,0.001130,-0.503607,-0.398433,1.390622,0.018805,-1.291168,-0.024903,9.730132,100.162079,78.145905
99,0,0.004278,0.006269,0.003265,-54.979763,96.265755,15.582852,0.001901,0.001811,0.001124,-0.502947,-0.398500,1.378822,0.018824,-1.291109,-0.024786,9.724489,100.159576,78.158279
100,0,0.004135,0.006192,0.003182,-54.978767,96.266495,15.591261,0.002395,0.001834,0.002624,-0.688005,-0.754869,1.453900,0.018587,-1.291073,-0.024793,9.723083,100.162025,78.165565
101,0,0.004300,0.006351,0.003344,-55.053383,96.335014,15.616231,0.001691,0.001886,0.001167,-0.516021,-0.403343,1.369811,0.018565,-1.291144,-0.024933,9.726941,100.163704,78.165649
102,0,0.004346,0.006323,0.003315,-55.053108,96.338722,15.609970,0.001942,0.001848,0.001133,-0.501554,-0.395809,1.395405,0.018861,-1.291028,-0.024725,9.719624,100.162430,78.158684
103,0,0.004025,0.006272,0.003181,-54.977028,96.270729,15.574235,0.001936,0.001859,0.001152,-0.504126,-0.403475,1.389663,0.018789,-1.291148,-0.024703,9.725408,100.164124,78.147041
104,0,0.004048,0.006183,0.003143,-54.976353,96.265167,15.571587,0.002304,0.001941,0.002606,-0.679683,-0.751908,1.449296,0.018754,-1.291129,-0.024755,9.726767,100.162079,78.149063
105,0,0.004279,0.006389,0.003359,-55.053879,96.333366,15.599601,0.001779,0.001913,0.001135,-0.506854,-0.401331,1.376916,0.018941,-1.291166,-0.024819,9.728369,100.159523,78.144836
106,0,0.004388,0.006417,0.003288,-55.050495,96.331306,15.600600,0.001708,0.001904,0.001153,-0.509410,-0.403854,1.365220,0.018853,-1.291058,-0.024724,9.727960,100.156334,78.148224
107,0,0.004190,0.006217,0.003153,-54.973755,96.266693,15.574661,0.002495,0.001828,0.002622,-0.679929,-0.755734,1.456818,0.018698,-1.291270,-0.024874,9.733974,100.158806,78.146545
108,0,0.004155,0.006163,0.003129,-54.974998,96.269684,15.575976,0.001917,0.001934,0.001127,-0.499849,-0.395539,1.400576,0.018613,-1.291123,-0.024889,9.727697,100.161057,78.154037
109,0,0.004213,0.006231,0.003171,-54.975418,96.272820,15.574163,0.001929,0.001913,0.001110,-0.501059,-0.394422,1.397594,0.018856,-1.291042,-0.024786,9.723578,100.160309,78.148819
110,0,0.004297,0.006395,0.003285,-55.054108,96.338539,15.597857,0.001808,0.001909,0.001146,-0.506551,-0.400760,1.378929,0.018625,-1.291099,-0.024862,9.725321,100.163139,78.147125
111,0,0.004188,0.006219,0.003198,-54.977673,96.271111,15.573160,0.002371,0.001877,0.002629,-0.684488,-0.756180,1.445973,0.018745,-1.291021,-0.024750,9.721097,100.160187,78.150414
112,0,0.004171,0.006155,0.003213,-54.976601,96.265930,15.576344,0.001918,0.001898,0.001152,-0.507665,-0.406197,1.397533,0.018762,-1.291147,-0.024798,9.728965,100.158379,78.142761
113,0,0.004194,0.006203,0.003242,-54.978050,96.263649,15.583734,0.001779,0.001947,0.001167,-0.511652,-0.406851,1.391689,0.018524,-1.291180,-0.024900,9.729759,100.161171,78.150955
114,0,0.004144,0.006245,0.003260,-54.979679,96.265953,15.586774,0.002292,0.001933,0.002625,-0.684248,-0.757048,1.463827,0.018658,-1.291279,-0.024901,9.728956,100.159882,78.155876
115,0,0.004101,0.006178,0.003202,-54.975414,96.265144,15.589498,0.002295,0.001923,0.002605,-0.681054,-0.752932,1.463253,0.018730,-1.291234,-0.024702,9.731961,100.155060,78.161324
116,0,0.004196,0.006253,0.003226,-54.978970,96.269089,15.583948,0.002123,0.001883,0.001118,-0.501470,-0.402303,1.425314,0.018789,-1.291119,-0.024796,9.724050,100.163231,78.160736
117,0,0.004255,0.006329,0.003244,-54.978996,96.272491,15.577308,0.001722,0.001901,0.001150,-0.512308,-0.397586,1.371865,0.018716,-1.291226,-0.024954,9.729624,100.163147,78.149055
118,0,0.004135,0.006239,0.003203,-54.973240,96.269188,15.571614,0.001878,0.001818,0.001114,-0.503346,-0.391901,1.369272,0.018907,-1.291273,-0.024730,9.731301,100.164284,78.140770
119,0,0.004135,0.006060,0.003190,-54.974854,96.268883,15.574233,0.002048,0.001891,0.001140,-0.498683,-0.399940,1.406951,0.018794,-1.291232,-0.024902,9.734812,100.164604,78.148064
120,0,0.004091,0.006133,0.003186,-54.969578,96.263504,15.568935,0.002315,0.001919,0.002621,-0.679281,-0.758015,1.448995,0.018676,-1.291121,-0.024897,9.732854,100.154915,78.148682
121,0,0.004135,0.006242,0.003235,-54.973293,96.265564,15.560923,0.001809,0.001840,0.001140,-0.508517,-0.397752,1.357411,0.018907,-1.291016,-0.024596,9.723532,100.155716,78.138115
122,0,0.004236,0.006282,0.003195,-54.975258,96.266159,15.559324,0.002926,0.002235,0.001616,-0.529163,-0.540309,1.599742,0.019006,-1.291062,-0.024707,9.723697,100.161148,78.137939
123,0,0.004202,0.006243,0.003310,-54.978794,96.268394,15.566241,0.001966,0.001900,0.001149,-0.505469,-0.402023,1.393025,0.018734,-1.291124,-0.024923,9.729076,100.161942,78.137344
124,0,0.004171,0.006086,0.003192,-54.978451,96.269936,15.571989,0.001993,0.001847,0.001157,-0.504953,-0.405877,1.393718,0.018717,-1.290994,-0.024857,9.717742,100.160355,78.160049
125,0,0.004112,0.006175,0.003220,-54.978481,96.266579,15.583300,0.003015,0.002237,0.001648,-0.530072,-0.549394,1.627534,0.019044,-1.291059,-0.024681,9.720190,100.159363,78.156013
126,0,0.004097,0.006119,0.003145,-54.980846,96.272697,15.589804,0.001934,0.001920,0.001127,-0.501936,-0.400127,1.413409,0.018715,-1.291167,-0.024885,9.727082,100.164047,78.163986
127,0,0.003975,0.006226,0.003190,-54.978836,96.268997,15.593242,0.002278,0.001943,0.002632,-0.686038,-0.757660,1.468294,0.018888,-1.291214,-0.024719,9.732588,100.159805,78.158325
128,0,0.004090,0.006291,0.003181,-54.978329,96.265320,15.589025,0.002175,0.002032,0.002625,-0.687767,-0.758750,1.467892,0.018723,-1.291278,-0.024839,9.733339,100.154663,78.155556
129,0,0.004240,0.006369,0.003169,-54.979332,96.272110,15.578403,0.002993,0.002216,0.001648,-0.533992,-0.547929,1.618264,0.018923,-1.291068,-0.024726,9.727200,100.162292,78.150711
130,0,0.004087,0.006193,0.003253,-54.978722,96.271973,15.571939,0.002552,0.001784,0.002627,-0.685352,-0.752692,1.453239,0.018837,-1.291208,-0.024786,9.731220,100.163406,78.141022
131,0,0.004161,0.006341,0.003233,-54.981064,96.268997,15.567669,0.001760,0.001945,0.001147,-0.510098,-0.400126,1.378214,0.018589,-1.291241,-0.024855,9.730766,100.164627,78.143227
132,0,0.004091,0.006146,0.003189,-54.978088,96.273026,15.575407,0.003090,0.002151,0.001629,-0.525997,-0.541848,1.613905,0.018746,-1.291136,-0.024892,9.724717,100.162743,78.154762
133,0,0.004047,0.006142,0.003284,-54.975498,96.270584,15.582698,0.001848,0.001845,0.001151,-0.505524,-0.398715,1.375471,0.018899,-1.291112,-0.024693,9.724187,100.160172,78.155090
134,0,0.004104,0.006152,0.003222,-54.978806,96.268074,15.571856,0.002041,0.001889,0.001119,-0.496923,-0.397452,1.410796,0.019016,-1.291091,-0.024679,9.720613,100.160278,78.152740
135,0,0.004242,0.006177,0.003206,-54.971832,96.267738,15.565987,0.002037,0.001882,0.001138,-0.500305,-0.406426,1.401767,0.018560,-1.291100,-0.025023,9.727260,100.160278,78.145264
136,0,0.004124,0.006395,0.003137,-54.980145,96.265976,15.569410,0.001803,0.001887,0.001135,-0.505975,-0.400092,1.367115,0.018488,-1.291116,-0.024928,9.723576,100.157944,78.138939
137,0,0.004147,0.006296,0.003233,-54.977646,96.266800,15.572484,0.001859,0.001819,0.001137,-0.507382,-0.399282,1.361164,0.019068,-1.291040,-0.024680,9.725805,100.157623,78.142036
