Objects
100
,,Global Angle base_module:base_module,,,,,,Global Angle fusion_base:fusion_base,,,,,,Global Angle lifted_angle:lifted_angle,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
11,0,0.001182,0.008016,0.003312,-55.057148,96.273590,15.463423,-0.000774,0.001650,0.000606,-0.394406,-0.416073,0.930917,0.006878,-1.326363,-0.026538,7.577075,100.524887,78.340157
12,0,0.001247,0.007964,0.003340,-55.056881,96.271957,15.463305,-0.000727,0.001423,0.000639,-0.404641,-0.420085,0.890031,0.006930,-1.326419,-0.026479,7.577348,100.524849,78.345642
13,0,0.001309,0.007909,0.003308,-55.055965,96.274277,15.466391,-0.000811,0.001415,0.000632,-0.403143,-0.416475,0.879748,0.006729,-1.326444,-0.026603,7.581835,100.526802,78.345390
14,0,0.001275,0.007987,0.003323,-55.057327,96.275063,15.472273,-0.000691,0.001476,0.000568,-0.392980,-0.406240,0.910667,0.006873,-1.326400,-0.026533,7.579224,100.526909,78.345520
15,0,0.001023,0.007859,0.003309,-55.055710,96.276588,15.470747,-0.000704,0.001362,0.000595,-0.397713,-0.410600,0.888782,0.006834,-1.326354,-0.026609,7.575094,100.527054,78.348526
16,0,0.001227,0.008033,0.003342,-55.055984,96.274002,15.471863,-0.000579,0.001424,0.000586,-0.389553,-0.410871,0.919437,0.003262,-1.326957,-0.025225,7.545168,100.618484,78.403755
17,0,0.001162,0.007960,0.003261,-55.057056,96.273407,15.463870,-0.000608,0.001374,0.000580,-0.393844,-0.409359,0.898265,0.006785,-1.326389,-0.026532,7.577722,100.523354,78.344856
18,0,0.001231,0.008033,0.003341,-55.052414,96.269951,15.457956,-0.000732,0.001371,0.000609,-0.401836,-0.410911,0.872064,0.006881,-1.326361,-0.026576,7.575266,100.526917,78.338799
19,0,0.001169,0.007904,0.003314,-55.051872,96.273933,15.452740,-0.000707,0.001436,0.000609,-0.393091,-0.415885,0.887922,0.006777,-1.326296,-0.026604,7.575082,100.526711,78.339439
20,0,0.001150,0.007979,0.003354,-55.055851,96.274521,15.453530,-0.000842,0.001514,0.000595,-0.393245,-0.407063,0.884303,0.006864,-1.326353,-0.026522,7.576303,100.525032,78.333397
21,0,0.001221,0.008119,0.003259,-55.053459,96.273567,15.460127,-0.000670,0.001418,0.000585,-0.392826,-0.410445,0.889505,0.006936,-1.326419,-0.026462,7.581943,100.529716,78.336998
22,0,0.001152,0.007859,0.003272,-55.053467,96.272041,15.464298,-0.000698,0.001447,0.000564,-0.392959,-0.404414,0.901197,0.006804,-1.326326,-0.026594,7.576513,100.527313,78.343102
23,0,0.001163,0.008008,0.003244,-55.055668,96.277382,15.470590,-0.000703,0.001376,0.000620,-0.400986,-0.415583,0.891004,0.006849,-1.326355,-0.026526,7.576412,100.526314,78.345444
24,0,0.001140,0.007996,0.003203,-55.058052,96.275162,15.475242,-0.000649,0.001529,0.000584,-0.390900,-0.411116,0.931608,0.006854,-1.326380,-0.026601,7.579038,100.527306,78.348557
25,0,0.001279,0.007933,0.003355,-55.061508,96.275314,15.475464,-0.000591,0.001329,0.000604,-0.400412,-0.415368,0.898514,0.006895,-1.326392,-0.026577,7.575173,100.529160,78.351677
26,0,0.001148,0.007932,0.003236,-55.061024,96.272667,15.469265,-0.000895,0.001496,0.000600,-0.400515,-0.412868,0.883066,0.006790,-1.326423,-0.026656,7.572836,100.528854,78.344276
27,0,0.001186,0.007991,0.003213,-55.058601,96.272278,15.467334,-0.000791,0.001519,0.000597,-0.396359,-0.412527,0.898067,0.006799,-1.326364,-0.026608,7.575790,100.524506,78.342209
28,0,0.001226,0.007875,0.003234,-55.059589,96.274406,15.466260,-0.000696,0.001430,0.000592,-0.397987,-0.407973,0.890179,0.006943,-1.326370,-0.026559,7.578987,100.525940,78.338722
29,0,0.001162,0.007990,0.003315,-55.057877,96.277008,15.469681,-0.000717,0.001395,0.000610,-0.400799,-0.410219,0.882702,0.006748,-1.326331,-0.026642,7.576499,100.528328,78.344749
30,0,0.001143,0.008004,0.003316,-55.057220,96.275749,15.471508,-0.000659,0.001390,0.000606,-0.397777,-0.413586,0.899250,0.007008,-1.326415,-0.026472,7.575361,100.529182,78.348137
31,0,0.001221,0.008040,0.003317,-55.058750,96.272629,15.473248,-0.000520,0.001355,0.000563,-0.392498,-0.406532,0.914475,0.006966,-1.326429,-0.026479,7.574276,100.530083,78.348846
32,0,0.001236,0.007981,0.003289,-55.057613,96.275475,15.464155,-0.000797,0.001337,0.000620,-0.407040,-0.412785,0.864184,0.006801,-1.326301,-0.026553,7.571035,100.528023,78.345612
33,0,0.001061,0.007824,0.003274,-55.057728,96.272743,15.461419,-0.000853,0.001398,0.000610,-0.405563,-0.408617,0.870293,0.006993,-1.326375,-0.026478,7.576002,100.528114,78.342415
34,0,0.001229,0.007914,0.003282,-55.050705,96.273659,15.456768,-0.000831,0.001486,0.000584,-0.392562,-0.411215,0.881624,0.006804,-1.326336,-0.026594,7.575483,100.527840,78.339912
35,0,0.001150,0.007877,0.003252,-55.058838,96.270775,15.460410,-0.000803,0.001422,0.000614,-0.400082,-0.415837,0.872625,0.006915,-1.326362,-0.026553,7.577475,100.523567,78.336739
36,0,0.001180,0.008042,0.003322,-55.051514,96.271675,15.463843,-0.000690,0.001446,0.000567,-0.388805,-0.405226,0.898589,0.006878,-1.326446,-0.026592,7.580031,100.523811,78.339371
37,0,0.001275,0.007932,0.003329,-55.053181,96.273232,15.465504,-0.000606,0.001488,0.000592,-0.385547,-0.416651,0.919342,0.006751,-1.326400,-0.026623,7.579696,100.525581,78.345772
38,0,0.001189,0.007965,0.003290,-55.056068,96.273636,15.469257,-0.000594,0.001402,0.000600,-0.391513,-0.410581,0.909829,0.006806,-1.326437,-0.026624,7.579939,100.527092,78.340881
39,0,0.001206,0.007975,0.003308,-55.055210,96.275429,15.462419,-0.000734,0.001415,0.000573,-0.396269,-0.404154,0.885965,0.006766,-1.326393,-0.026592,7.575723,100.530487,78.342606
40,0,0.001144,0.007911,0.003271,-55.055935,96.277138,15.459764,-0.000840,0.001490,0.000575,-0.393375,-0.402202,0.888687,0.006878,-1.326483,-0.026527,7.575670,100.532387,78.336060
41,0,0.001093,0.007995,0.003291,-55.058899,96.276382,15.460769,-0.000819,0.001486,0.000612,-0.403714,-0.416390,0.889433,0.006926,-1.326363,-0.026507,7.571747,100.526291,78.339783
42,0,0.001141,0.007942,0.003371,-55.058399,96.271187,15.466066,-0.000653,0.001429,0.000589,-0.394526,-0.410763,0.900308,0.006807,-1.326353,-0.026600,7.575782,100.526291,78.342247
43,0,0.001152,0.008015,0.003256,-55.057468,96.271881,15.470960,-0.000647,0.001258,0.000591,-0.403912,-0.408275,0.870040,0.006869,-1.326347,-0.026624,7.571922,100.526695,78.350845
44,0,0.001232,0.007992,0.003295,-55.056324,96.273605,15.473154,-0.000567,0.001328,0.000583,-0.396335,-0.410574,0.900730,0.006866,-1.326363,-0.026507,7.572102,100.525909,78.349152
45,0,0.001258,0.007863,0.003402,-55.058743,96.273239,15.479941,-0.000720,0.001302,0.000619,-0.402733,-0.417184,0.875663,0.006964,-1.326293,-0.026520,7.571056,100.526009,78.359314
46,0,0.001130,0.007942,0.003290,-55.059978,96.275261,15.472137,-0.000825,0.001358,0.000617,-0.406382,-0.416515,0.868421,0.006800,-1.326315,-0.026553,7.574068,100.527245,78.348473
47,0,0.001205,0.007980,0.003295,-55.060566,96.277420,15.463160,-0.000774,0.001337,0.000588,-0.405296,-0.404943,0.869071,0.006849,-1.326312,-0.026539,7.569510,100.529221,78.341743
48,0,0.001217,0.008022,0.003279,-55.057568,96.275757,15.460090,-0.000742,0.001313,0.000615,-0.405820,-0.410516,0.862471,0.006916,-1.326423,-0.026486,7.574161,100.530388,78.339424
49,0,0.001242,0.007949,0.003297,-55.055363,96.276421,15.462480,-0.000832,0.001499,0.000629,-0.398510,-0.418123,0.892941,0.006887,-1.326360,-0.026562,7.579325,100.529327,78.340736
50,0,0.001220,0.008002,0.003311,-55.051247,96.269997,15.468711,-0.000726,0.001460,0.000583,-0.391857,-0.408815,0.900390,0.006919,-1.326438,-0.026590,7.584286,100.525558,78.342789
51,0,0.001260,0.007910,0.003358,-55.049084,96.271805,15.468737,-0.000746,0.001428,0.000569,-0.389829,-0.410073,0.895013,0.006882,-1.326418,-0.026612,7.580589,100.526093,78.346138
52,0,0.001220,0.007979,0.003329,-55.051437,96.272530,15.466287,-0.000832,0.001393,0.000634,-0.398659,-0.417932,0.872378,0.006728,-1.326428,-0.026651,7.580532,100.526413,78.343727
53,0,0.001252,0.008016,0.003266,-55.052742,96.271774,15.462714,-0.001020,0.001476,0.000617,-0.401756,-0.411774,0.859642,0.006952,-1.326511,-0.026462,7.578137,100.524666,78.337784
54,0,0.001203,0.007987,0.003241,-55.056919,96.279884,15.458592,-0.000767,0.001544,0.000580,-0.388456,-0.406815,0.906000,0.006991,-1.326301,-0.026472,7.570908,100.532372,78.339813
55,0,0.001183,0.007961,0.003326,-55.059525,96.280266,15.460228,-0.000917,0.001436,0.000604,-0.401756,-0.408004,0.856694,0.006897,-1.326362,-0.026553,7.572553,100.526970,78.337372
56,0,0.001173,0.007917,0.003292,-55.058613,96.273918,15.464273,-0.000818,0.001454,0.000592,-0.399543,-0.410454,0.876831,0.007068,-1.326330,-0.026464,7.570863,100.528435,78.340736
57,0,0.001149,0.007933,0.003343,-55.053791,96.270805,15.468102,-0.000785,0.001325,0.000617,-0.400358,-0.416006,0.860104,0.006996,-1.326300,-0.026509,7.572778,100.526337,78.346718
58,0,0.001235,0.007964,0.003299,-55.055153,96.272919,15.475908,-0.000750,0.001446,0.000584,-0.394619,-0.410851,0.899375,0.007016,-1.326366,-0.026460,7.575677,100.525360,78.353081
59,0,0.001212,0.007973,0.003229,-55.056168,96.271149,15.476591,-0.000640,0.001436,0.000585,-0.392770,-0.415879,0.918977,0.006857,-1.326394,-0.026497,7.581590,100.522095,78.349297
60,0,0.001233,0.007975,0.003259,-55.058361,96.278725,15.471814,-0.000814,0.001478,0.000605,-0.400329,-0.415078,0.898586,0.006973,-1.326511,-0.026478,7.578861,100.529037,78.350563
61,0,0.001281,0.007928,0.003325,-55.061291,96.277641,15.469357,-0.000614,0.001407,0.000609,-0.402283,-0.415461,0.907538,0.006825,-1.326380,-0.026549,7.575183,100.530243,78.342812
62,0,0.001102,0.008036,0.003276,-55.060913,96.279648,15.466448,-0.000679,0.001408,0.000603,-0.397181,-0.411701,0.897226,0.006802,-1.326384,-0.026543,7.572630,100.527962,78.345245
63,0,0.001160,0.007789,0.003197,-55.057705,96.277756,15.465792,-0.000670,0.001416,0.000583,-0.396120,-0.407049,0.895635,0.006867,-1.326367,-0.026532,7.573268,100.526535,78.343536
64,0,0.001152,0.007900,0.003362,-55.055462,96.274689,15.463194,-0.000716,0.001260,0.000609,-0.406761,-0.414203,0.853844,0.006850,-1.326394,-0.026555,7.573730,100.528198,78.347023
65,0,0.001267,0.007994,0.003278,-55.058109,96.270721,15.462174,-0.000457,0.001278,0.000560,-0.392737,-0.406790,0.892189,0.006938,-1.326330,-0.026525,7.573394,100.522842,78.344246
66,0,0.001269,0.008057,0.003349,-55.054913,96.271507,15.464038,-0.000822,0.001412,0.000643,-0.406931,-0.424732,0.871118,0.006802,-1.326349,-0.026598,7.577636,100.524445,78.341431
67,0,0.001217,0.007929,0.003330,-55.057041,96.273628,15.462358,-0.000707,0.001482,0.000573,-0.388982,-0.410912,0.907955,0.007034,-1.326425,-0.026491,7.576205,100.525299,78.338387
68,0,0.001304,0.007962,0.003300,-55.058525,96.273941,15.463039,-0.000636,0.001328,0.000615,-0.406191,-0.414971,0.884214,0.006920,-1.326399,-0.026509,7.573624,100.527634,78.338722
69,0,0.001264,0.007982,0.003394,-55.058228,96.276588,15.463193,-0.000769,0.001335,0.000596,-0.405130,-0.410234,0.867095,0.006935,-1.326367,-0.026518,7.573584,100.529922,78.339149
70,0,0.001307,0.007991,0.003327,-55.056686,96.278954,15.468803,-0.000744,0.001460,0.000586,-0.398047,-0.408958,0.898334,0.006774,-1.326322,-0.026557,7.574814,100.530487,78.345406
71,0,0.001205,0.007927,0.003236,-55.057793,96.274696,15.470367,-0.000699,0.001351,0.000592,-0.402970,-0.409816,0.878693,0.003134,-1.326977,-0.025229,7.548162,100.619698,78.399185
72,0,0.001138,0.007944,0.003256,-55.057629,96.273834,15.465602,0.001049,0.001946,0.000637,-0.481130,-0.375090,1.255054,0.006804,-1.326392,-0.026621,7.575069,100.525833,78.345276
73,0,0.001126,0.007817,0.003309,-55.056770,96.275826,15.463678,-0.000767,0.001439,0.000616,-0.402226,-0.415452,0.886178,0.011463,-1.327782,-0.023629,7.757949,100.515274,78.206894
74,0,0.001138,0.007851,0.003316,-55.057777,96.277382,15.460217,-0.000798,0.001376,0.000636,-0.409585,-0.417952,0.867533,0.006887,-1.326397,-0.026524,7.573373,100.526085,78.341736
75,0,0.001173,0.007995,0.003299,-55.062576,96.274086,15.465346,-0.000828,0.001398,0.000622,-0.405554,-0.416082,0.874709,0.006885,-1.326375,-0.026549,7.572788,100.530037,78.347054
76,0,0.001396,0.007985,0.003403,-55.059845,96.276291,15.474315,-0.000824,0.001490,0.000631,-0.404850,-0.420606,0.897657,0.006926,-1.326353,-0.026465,7.572591,100.527298,78.346352
77,0,0.001257,0.008026,0.003246,-55.060181,96.278717,15.474604,-0.000687,0.001346,0.000596,-0.402619,-0.410017,0.888533,0.007043,-1.326272,-0.026518,7.573459,100.530060,78.347191
78,0,0.001308,0.007958,0.003260,-55.053604,96.274750,15.475506,-0.000763,0.001445,0.000622,-0.401087,-0.415996,0.900663,0.006885,-1.326370,-0.026504,7.576493,100.526627,78.354446
79,0,0.001027,0.007891,0.003281,-55.049301,96.273270,15.465977,-0.000749,0.001402,0.000593,-0.401349,-0.413555,0.885152,0.006694,-1.326418,-0.026673,7.581098,100.525589,78.345779
80,0,0.001277,0.007923,0.003353,-55.055683,96.271988,15.460002,-0.000739,0.001427,0.000611,-0.395842,-0.420720,0.886029,0.006860,-1.326475,-0.026613,7.577638,100.525581,78.336517
81,0,0.001272,0.008010,0.003282,-55.050053,96.271355,15.452326,-0.000704,0.001499,0.000590,-0.390908,-0.413728,0.900904,0.003152,-1.327012,-0.025205,7.553178,100.619110,78.386055
82,0,0.001166,0.007959,0.003296,-55.051334,96.275108,15.452549,-0.000865,0.001456,0.000558,-0.391678,-0.398805,0.868495,0.006908,-1.326425,-0.026576,7.576119,100.529274,78.333305
83,0,0.001171,0.007931,0.003278,-55.057449,96.276062,15.459852,-0.000610,0.001361,0.000597,-0.398500,-0.409682,0.885006,0.006758,-1.326378,-0.026608,7.576613,100.527039,78.334549
84,0,0.001204,0.007962,0.003312,-55.052994,96.274139,15.459824,-0.000774,0.001559,0.000590,-0.390443,-0.410609,0.912707,0.006825,-1.326394,-0.026613,7.579000,100.532791,78.338982
85,0,0.001119,0.007833,0.003339,-55.050514,96.276009,15.465956,-0.000703,0.001418,0.000608,-0.400454,-0.413100,0.895702,0.006820,-1.326374,-0.026524,7.581173,100.528885,78.345299
86,0,0.001171,0.008068,0.003298,-55.052105,96.275009,15.465426,-0.000683,0.001382,0.000563,-0.393188,-0.406332,0.893004,0.006991,-1.326314,-0.026440,7.575159,100.523514,78.347328
87,0,0.001206,0.008043,0.003303,-55.051811,96.271011,15.464649,-0.000752,0.001441,0.000560,-0.391796,-0.406443,0.895030,0.006879,-1.326344,-0.026641,7.580406,100.526306,78.346756
88,0,0.001224,0.008001,0.003311,-55.057281,96.274338,15.463730,-0.000847,0.001486,0.000584,-0.394834,-0.410688,0.885027,0.006859,-1.326412,-0.026527,7.581085,100.525299,78.340263
89,0,0.001165,0.007999,0.003285,-55.061207,96.274338,15.463834,-0.000844,0.001524,0.000574,-0.394385,-0.405285,0.895952,0.006886,-1.326476,-0.026588,7.571716,100.527794,78.337952
90,0,0.001219,0.008010,0.003344,-55.057652,96.273277,15.463883,-0.000798,0.001465,0.000595,-0.397438,-0.409411,0.889417,0.006763,-1.326329,-0.026613,7.574906,100.527359,78.347183
91,0,0.001226,0.008073,0.003313,-55.061535,96.273453,15.469090,-0.000793,0.001378,0.000585,-0.401844,-0.405959,0.867792,0.006803,-1.326374,-0.026596,7.575367,100.526596,78.346687
92,0,0.001158,0.008011,0.003331,-55.061066,96.274940,15.470999,-0.000837,0.001523,0.000616,-0.401635,-0.413094,0.898301,0.006844,-1.326398,-0.026500,7.573949,100.528458,78.342415
93,0,0.001149,0.007944,0.003284,-55.058537,96.279457,15.469630,-0.000815,0.001491,0.000589,-0.395179,-0.406351,0.892760,0.006864,-1.326457,-0.026582,7.571776,100.529259,78.341370
94,0,0.001217,0.007995,0.003286,-55.057568,96.273529,15.465835,-0.000783,0.001399,0.000556,-0.393722,-0.403119,0.879174,0.006835,-1.326372,-0.026550,7.574424,100.526794,78.344284
95,0,0.001329,0.008070,0.003285,-55.056099,96.273643,15.462333,-0.000758,0.001392,0.000557,-0.397761,-0.404333,0.876554,0.007018,-1.326390,-0.026508,7.572675,100.530014,78.344414
96,0,0.001234,0.007876,0.003316,-55.053707,96.274651,15.463434,-0.000776,0.001441,0.000574,-0.393925,-0.407774,0.887413,0.006943,-1.326355,-0.026571,7.579803,100.528145,78.340546
97,0,0.001195,0.007900,0.003332,-55.054363,96.273369,15.468663,-0.000577,0.001350,0.000604,-0.398332,-0.415370,0.894686,0.006854,-1.326473,-0.026543,7.582955,100.526878,78.338264
98,0,0.001130,0.008008,0.003324,-55.056232,96.270294,15.462600,-0.000706,0.001465,0.000586,-0.394111,-0.411035,0.903762,0.007147,-1.327359,-0.026761,7.551090,100.518463,78.380882
99,0,0.001323,0.007966,0.003297,-55.054710,96.278008,15.462447,-0.000736,0.001490,0.000594,-0.391049,-0.408753,0.902282,0.006751,-1.326379,-0.026582,7.575263,100.527145,78.337929
100,0,0.001273,0.007940,0.003293,-55.056908,96.278755,15.454165,-0.000568,0.001477,0.000593,-0.386709,-0.411840,0.918778,0.006774,-1.326291,-0.026640,7.574010,100.531662,78.335892
101,0,0.001225,0.007989,0.003362,-55.058407,96.276787,15.449816,-0.000972,0.001517,0.000581,-0.395360,-0.405500,0.863577,0.006842,-1.326358,-0.026571,7.570305,100.531395,78.334579
102,0,0.001200,0.007945,0.003251,-55.055222,96.272987,15.451262,-0.000838,0.001463,0.000621,-0.399987,-0.411982,0.870483,0.006901,-1.326320,-0.026643,7.570201,100.529724,78.334274
103,0,0.001240,0.008109,0.003254,-55.056911,96.275185,15.463814,-0.000792,0.001338,0.000611,-0.404893,-0.413392,0.858152,0.011431,-1.327749,-0.023623,7.761089,100.512115,78.200706
104,0,0.001148,0.007915,0.003250,-55.060123,96.276466,15.463016,-0.000703,0.001456,0.000592,-0.395572,-0.411257,0.898960,0.006926,-1.326412,-0.026518,7.575727,100.524742,78.341927
105,0,0.001207,0.007866,0.003303,-55.060337,96.274017,15.469839,-0.000851,0.001487,0.000602,-0.405580,-0.414433,0.888867,0.007055,-1.326389,-0.026489,7.572644,100.527939,78.344749
106,0,0.001323,0.007991,0.003267,-55.063717,96.278244,15.470966,-0.000719,0.001485,0.000596,-0.398729,-0.412829,0.913749,0.007031,-1.326440,-0.026506,7.570562,100.529572,78.345810
107,0,0.001202,0.007936,0.003240,-55.062931,96.279907,15.475405,-0.000660,0.001417,0.000584,-0.402788,-0.408214,0.903163,0.006807,-1.326397,-0.026549,7.569860,100.530495,78.348640
108,0,0.001252,0.007839,0.003249,-55.066353,96.277458,15.471003,-0.000638,0.001415,0.000578,-0.399063,-0.407137,0.907295,0.006966,-1.326385,-0.026506,7.569184,100.528198,78.343887
109,0,0.001297,0.008045,0.003287,-55.061440,96.274033,15.469081,-0.000647,0.001500,0.000592,-0.396672,-0.411475,0.914209,0.007087,-1.326378,-0.026420,7.571890,100.530304,78.344040
110,0,0.001284,0.008026,0.003271,-55.059677,96.274902,15.465261,-0.000768,0.001457,0.000577,-0.395179,-0.409266,0.888293,0.007013,-1.326402,-0.026471,7.574597,100.530823,78.342751
111,0,0.001101,0.007858,0.003216,-55.056656,96.275238,15.462112,-0.000972,0.001540,0.000625,-0.399677,-0.413875,0.875969,0.006927,-1.326312,-0.026491,7.575884,100.531120,78.343170
112,0,0.001205,0.007885,0.003303,-55.053879,96.271225,15.459573,-0.000754,0.001416,0.000605,-0.402819,-0.411760,0.877892,0.006703,-1.326368,-0.026694,7.576136,100.527451,78.340744
113,0,0.001223,0.008044,0.003309,-55.054760,96.274864,15.453152,-0.000781,0.001431,0.000579,-0.397341,-0.404092,0.875369,0.006809,-1.326385,-0.026700,7.573098,100.529243,78.334084
114,0,0.001282,0.007964,0.003358,-55.058388,96.275597,15.455033,-0.000808,0.001475,0.000591,-0.395329,-0.408077,0.885181,0.006962,-1.326322,-0.026465,7.572104,100.529892,78.335876
115,0,0.001269,0.007912,0.003313,-55.055653,96.274040,15.454954,0.000191,0.002182,0.001079,-0.406944,-0.562290,1.185896,0.006776,-1.326322,-0.026598,7.575457,100.525108,78.334038
116,0,0.001182,0.007908,0.003252,-55.054909,96.270767,15.457405,-0.000738,0.001519,0.000593,-0.395407,-0.411304,0.904835,0.006911,-1.326388,-0.026517,7.574880,100.528267,78.333839
117,0,0.001128,0.007940,0.003264,-55.055641,96.274269,15.459680,-0.000844,0.001383,0.000621,-0.402484,-0.413805,0.859275,0.006935,-1.326336,-0.026551,7.573766,100.527000,78.337791
118,0,0.001169,0.007930,0.003315,-55.060177,96.271584,15.462530,-0.000700,0.001374,0.000604,-0.397989,-0.413384,0.882437,0.006721,-1.326417,-0.026633,7.575827,100.526764,78.337181
119,0,0.001268,0.007991,0.003235,-55.057644,96.271301,15.464402,-0.000849,0.001466,0.000603,-0.397220,-0.415221,0.882990,0.006810,-1.326417,-0.026535,7.575032,100.523407,78.341278
120,0,0.001214,0.007988,0.003334,-55.058571,96.273674,15.465469,-0.000788,0.001459,0.000592,-0.401582,-0.409933,0.886487,0.006990,-1.326365,-0.026546,7.571934,100.529030,78.345688
121,0,0.001233,0.007922,0.003256,-55.062965,96.276161,15.469200,-0.000858,0.001458,0.000599,-0.405676,-0.408651,0.878378,0.006849,-1.326427,-0.026548,7.574747,100.529022,78.344292
122,0,0.001323,0.008045,0.003374,-55.063004,96.277428,15.468412,-0.000923,0.001486,0.000607,-0.407660,-0.411393,0.878574,0.006821,-1.326411,-0.026554,7.573359,100.528923,78.344887
123,0,0.001341,0.007982,0.003306,-55.064133,96.274391,15.475718,-0.000629,0.001347,0.000591,-0.406834,-0.411185,0.892093,0.006994,-1.326448,-0.026510,7.572821,100.526306,78.346626
124,0,0.001292,0.008018,0.003310,-55.060932,96.275276,15.474432,-0.000749,0.001363,0.000646,-0.413148,-0.418708,0.879201,0.006908,-1.326458,-0.026583,7.576599,100.526764,78.349167
125,0,0.001331,0.008015,0.003310,-55.057865,96.273041,15.471866,-0.000794,0.001392,0.000607,-0.403427,-0.413822,0.887548,0.007010,-1.326337,-0.026534,7.574182,100.527184,78.353722
126,0,0.001225,0.007991,0.003301,-55.059044,96.274765,15.463541,-0.000776,0.001441,0.000581,-0.398558,-0.407287,0.884032,0.006944,-1.326364,-0.026545,7.571471,100.527267,78.347504
127,0,0.001152,0.008040,0.003244,-55.057961,96.270744,15.456203,-0.000724,0.001382,0.000612,-0.405358,-0.412602,0.874245,0.006993,-1.326298,-0.026510,7.571052,100.530273,78.341179
128,0,0.001225,0.007895,0.003290,-55.056545,96.272141,15.457263,-0.000742,0.001512,0.000595,-0.396311,-0.411621,0.894180,0.007017,-1.326357,-0.026473,7.569163,100.526657,78.332657
129,0,0.001163,0.008030,0.003319,-55.055344,96.276733,15.452013,-0.000682,0.001367,0.000600,-0.398731,-0.411211,0.872454,0.006855,-1.326291,-0.026558,7.572021,100.529381,78.336555
130,0,0.001307,0.007965,0.003253,-55.056870,96.272766,15.456921,-0.000921,0.001430,0.000603,-0.403241,-0.411045,0.855714,0.006968,-1.326312,-0.026486,7.573567,100.529121,78.338051
131,0,0.001141,0.007964,0.003238,-55.052990,96.275192,15.456871,-0.000713,0.001435,0.000539,-0.391584,-0.399832,0.893215,0.006919,-1.326367,-0.026500,7.576441,100.525902,78.337189
132,0,0.001121,0.007890,0.003272,-55.054745,96.276573,15.466228,-0.000769,0.001484,0.000589,-0.395936,-0.410721,0.903773,0.006967,-1.326369,-0.026521,7.577616,100.529762,78.344604
133,0,0.001296,0.008023,0.003327,-55.053337,96.273529,15.468884,-0.000817,0.001399,0.000610,-0.401213,-0.415037,0.876145,0.006778,-1.326400,-0.026519,7.581001,100.526634,78.343513
134,0,0.001235,0.008020,0.003275,-55.057777,96.273026,15.461751,-0.000675,0.001341,0.000628,-0.406293,-0.417731,0.876086,0.006810,-1.326438,-0.026591,7.576688,100.525528,78.344330
135,0,0.001286,0.008051,0.003273,-55.058529,96.273300,15.465543,-0.000970,0.001332,0.000649,-0.415826,-0.417983,0.837109,0.006835,-1.326341,-0.026562,7.572434,100.527092,78.349747
136,0,0.001139,0.007920,0.003287,-55.061707,96.273117,15.468350,-0.000786,0.001465,0.000585,-0.398045,-0.407028,0.893316,0.006807,-1.326337,-0.026614,7.570740,100.529434,78.342896
