Objects
100
,,Global Angle base_module:base_module,,,,,,Global Angle fusion_base:fusion_base,,,,,,Global Angle lifted_angle:lifted_angle,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1852,0,0.010805,0.005437,0.000633,-54.839092,96.225166,15.527679,0.003658,0.000434,0.002928,-0.758437,-0.822163,1.312670,0.012541,-0.969839,-0.027517,31.581738,99.893082,70.548752
1853,0,0.010715,0.005436,0.000719,-54.838207,96.218880,15.524981,0.003713,0.000447,0.002933,-0.761518,-0.829906,1.323554,0.012613,-0.972679,-0.027625,31.415810,99.878845,70.635742
1854,0,0.010708,0.005579,0.000640,-54.839615,96.221283,15.516665,0.003675,0.000469,0.002910,-0.761251,-0.833142,1.322896,0.012421,-0.975436,-0.027798,31.237883,99.872742,70.719398
1855,0,0.010938,0.005513,0.000720,-54.845341,96.220367,15.517145,0.003823,0.000399,0.002923,-0.765611,-0.839773,1.334826,0.012622,-0.978128,-0.027692,31.067577,99.873596,70.803513
1856,0,0.010810,0.005603,0.000644,-54.848404,96.217308,15.511685,0.004007,0.000289,0.002924,-0.777732,-0.846244,1.339784,0.012353,-0.981030,-0.027971,30.896091,99.878365,70.894417
1857,0,0.010715,0.005552,0.000732,-54.850292,96.225784,15.519904,0.004019,0.000255,0.002945,-0.774911,-0.847591,1.337627,0.024253,-0.992447,-0.021477,30.927111,99.858429,70.833900
1858,0,0.010771,0.005458,0.000663,-54.854546,96.221024,15.523292,0.004216,0.000115,0.002927,-0.774172,-0.849938,1.348020,0.025468,-0.995912,-0.021064,30.781796,99.878304,70.959419
1859,0,0.010819,0.005554,0.000652,-54.853996,96.216927,15.535229,0.004426,0.000013,0.002918,-0.779676,-0.856700,1.369509,0.025089,-0.998207,-0.021385,30.610212,99.864311,71.051132
1860,0,0.010725,0.005460,0.000567,-54.851303,96.220978,15.536266,0.004576,-0.000126,0.002890,-0.770624,-0.854853,1.367457,0.018782,-0.996297,-0.024762,30.312986,99.836281,71.187614
1861,0,0.010685,0.005294,0.000616,-54.846142,96.224648,15.538636,0.004793,-0.000354,0.002853,-0.755553,-0.848828,1.357676,0.018797,-0.998806,-0.024727,30.140848,99.842300,71.285728
1862,0,0.010601,0.005442,0.000622,-54.845722,96.224571,15.536090,0.005175,-0.000553,0.002848,-0.750419,-0.855514,1.374025,0.018233,-1.001224,-0.024907,29.966042,99.837555,71.371910
1863,0,0.010567,0.005517,0.000519,-54.845711,96.222511,15.532127,0.005255,-0.000669,0.002837,-0.748939,-0.859102,1.355253,0.017871,-1.003888,-0.025209,29.783808,99.827118,71.457146
1864,0,0.010553,0.005649,0.000536,-54.849907,96.216263,15.533117,0.002966,0.000908,0.002879,-0.768284,-0.818082,1.298786,0.017620,-1.006318,-0.025280,29.601824,99.820168,71.551643
1865,0,0.010471,0.005561,0.000529,-54.849773,96.218216,15.536143,0.002947,0.000926,0.002908,-0.770464,-0.816260,1.303167,0.017224,-1.008880,-0.025439,29.422237,99.832336,71.639885
1866,0,0.010411,0.005694,0.000473,-54.849640,96.229546,15.530256,0.002694,0.001099,0.002965,-0.771802,-0.822279,1.298821,0.016876,-1.011335,-0.025721,29.239754,99.837074,71.740654
1867,0,0.010293,0.005631,0.000425,-54.851559,96.228577,15.533409,0.002872,0.001004,0.002958,-0.768307,-0.821655,1.307107,0.016494,-1.013856,-0.025917,29.051098,99.838615,71.830391
1868,0,0.009922,0.005675,0.000245,-54.857273,96.226486,15.534657,0.004527,-0.000049,0.002749,-0.816202,-0.882736,1.359972,0.016318,-1.016182,-0.026021,28.868071,99.831566,71.916656
1869,0,0.009345,0.005848,0.000055,-54.865715,96.226540,15.542939,0.006240,-0.001384,0.002843,-0.717275,-0.866210,1.356162,0.017540,-1.019748,-0.025520,28.725275,99.839333,72.003410
1870,0,0.008891,0.006002,-0.000177,-54.869545,96.228981,15.553284,0.006398,-0.001506,0.002818,-0.709459,-0.860772,1.354219,0.016951,-1.022099,-0.025914,28.551659,99.827095,72.090691
1871,0,0.008442,0.006097,-0.000375,-54.876873,96.238472,15.571537,0.006511,-0.001623,0.002823,-0.702095,-0.855036,1.354994,0.016163,-1.024649,-0.026345,28.369526,99.825981,72.191994
1872,0,0.007845,0.006155,-0.000604,-54.883991,96.239838,15.601687,0.006634,-0.001725,0.002810,-0.693765,-0.854092,1.368628,0.015366,-1.026722,-0.026514,28.182062,99.823380,72.298637
1873,0,0.007259,0.006334,-0.000936,-54.893967,96.243584,15.623237,0.006676,-0.001767,0.002811,-0.689948,-0.851991,1.379340,0.013530,-1.028236,-0.027469,27.965034,99.825439,72.421333
1874,0,0.010200,0.005673,0.000279,-54.844227,96.245903,15.558866,0.006473,-0.001574,0.002856,-0.687885,-0.852158,1.392434,0.012845,-1.030777,-0.028051,27.772625,99.829880,72.528885
1875,0,0.006113,0.006535,-0.001370,-54.913200,96.251968,15.663745,0.006834,-0.001851,0.002839,-0.683806,-0.849390,1.379445,0.012121,-1.033222,-0.028500,27.572474,99.814491,72.625763
1876,0,0.005598,0.006733,-0.001623,-54.923332,96.268700,15.667028,-0.000070,0.002204,0.003525,-0.579982,-0.842208,1.337698,0.011483,-1.035589,-0.028835,27.374289,99.821747,72.706589
1877,0,0.004903,0.006757,-0.001900,-54.941780,96.268471,15.671533,-0.002157,0.003767,0.003453,-0.694883,-0.853015,1.277443,0.010930,-1.037868,-0.029143,27.181574,99.815529,72.785500
1878,0,0.010428,0.005563,0.000334,-54.848465,96.240974,15.531044,-0.001937,0.003623,0.003423,-0.696919,-0.854822,1.268249,0.010161,-1.040037,-0.029712,26.980495,99.805229,72.877472
1879,0,0.010384,0.005757,0.000309,-54.842785,96.241783,15.535052,0.001655,0.001213,0.003371,-0.611439,-0.868529,1.352263,0.018019,-1.048044,-0.026583,26.904522,99.807335,72.850258
1880,0,0.010245,0.005523,0.000312,-54.843399,96.247566,15.538275,0.001864,0.001072,0.003334,-0.617458,-0.862977,1.339031,0.015179,-1.049158,-0.028175,26.660749,99.797737,72.952232
1881,0,0.010395,0.005575,0.000326,-54.845741,96.246346,15.535034,0.001958,0.001020,0.003280,-0.625630,-0.852205,1.328246,0.015065,-1.052004,-0.028160,26.473303,99.796066,73.039642
1882,0,0.010249,0.005683,0.000322,-54.842781,96.244949,15.534360,0.002195,0.000890,0.003243,-0.627966,-0.844840,1.325404,0.015059,-1.054917,-0.028201,26.291420,99.796219,73.123337
1883,0,0.010384,0.005680,0.000326,-54.840935,96.244537,15.535551,0.002061,0.000991,0.003202,-0.633445,-0.840518,1.321100,0.017230,-1.059384,-0.027199,26.148048,99.800873,73.193428
1884,0,0.010422,0.005669,0.000292,-54.839699,96.243370,15.532268,0.002154,0.000898,0.003173,-0.639532,-0.841177,1.311265,0.017073,-1.062249,-0.027333,25.955132,99.797691,73.277855
1885,0,0.010267,0.005647,0.000268,-54.841972,96.244133,15.535924,-0.000171,0.000151,0.001851,-0.430041,-0.572122,0.798208,0.016966,-1.064779,-0.027523,25.764299,99.789886,73.350769
1886,0,0.010174,0.005740,0.000304,-54.845844,96.245750,15.536385,-0.000118,0.000234,0.001904,-0.444039,-0.594970,0.812223,0.017030,-1.067650,-0.027742,25.569447,99.785873,73.437355
1887,0,0.010311,0.005469,0.000289,-54.840366,96.245392,15.544225,-0.000103,0.000317,0.001910,-0.454044,-0.598880,0.831634,0.016912,-1.070092,-0.027762,25.384054,99.786407,73.528664
1888,0,0.010423,0.005471,0.000229,-54.839008,96.247017,15.549805,0.000190,0.000446,0.002104,-0.470037,-0.659848,0.897788,0.018206,-1.072902,-0.027194,25.247129,99.773567,73.568741
1889,0,0.010345,0.005579,0.000335,-54.843304,96.244865,15.542428,0.000254,0.000510,0.002115,-0.486994,-0.662189,0.910358,0.016938,-1.075636,-0.028024,24.999331,99.785904,73.694824
1890,0,0.010368,0.005720,0.000301,-54.845959,96.251129,15.539807,0.000192,0.000599,0.002131,-0.502236,-0.664081,0.909380,0.016975,-1.078188,-0.027982,24.801542,99.786163,73.774979
1891,0,0.010379,0.005657,0.000380,-54.847794,96.250237,15.535046,0.000170,0.000684,0.002138,-0.508788,-0.665682,0.916621,0.016601,-1.081080,-0.028278,24.598806,99.786804,73.860489
1892,0,0.010446,0.005698,0.000318,-54.843491,96.242088,15.532603,0.000160,0.000715,0.002136,-0.513672,-0.670496,0.915201,0.016612,-1.084039,-0.028205,24.395008,99.782974,73.946259
1893,0,0.010424,0.005716,0.000365,-54.838852,96.241333,15.534395,0.000151,0.000760,0.002105,-0.523174,-0.665209,0.915977,0.018534,-1.087023,-0.027318,24.261312,99.768059,73.975471
1894,0,0.010365,0.005599,0.000287,-54.840076,96.239388,15.534101,0.000086,0.000819,0.002129,-0.530204,-0.668692,0.914710,0.016174,-1.089293,-0.028652,24.004234,99.772926,74.108887
1895,0,0.010302,0.005614,0.000311,-54.844784,96.241249,15.525345,0.000120,0.000829,0.002169,-0.547774,-0.672357,0.917131,0.016241,-1.091963,-0.028918,23.805742,99.766251,74.179237
1896,0,0.010309,0.005655,0.000340,-54.849129,96.248215,15.529531,0.000300,0.000738,0.002147,-0.552217,-0.663949,0.917604,0.016110,-1.094687,-0.029162,23.611168,99.762596,74.244492
1897,0,0.010338,0.005541,0.000243,-54.845200,96.246513,15.530233,0.000652,0.000950,0.002414,-0.564511,-0.743233,1.008025,0.015870,-1.097452,-0.029343,23.423620,99.762222,74.322021
1898,0,0.010318,0.005569,0.000320,-54.848228,96.248665,15.537810,0.000670,0.000922,0.002378,-0.566045,-0.736324,1.013078,0.016049,-1.100156,-0.029165,23.227945,99.753357,74.403221
1899,0,0.010389,0.005655,0.000263,-54.846222,96.245102,15.542819,0.001621,0.001465,0.002976,-0.727769,-0.823968,1.271723,0.018556,-1.103248,-0.027963,23.121807,99.740273,74.417007
1900,0,0.010242,0.005543,0.000340,-54.846539,96.242432,15.541107,0.001606,0.001436,0.002957,-0.726505,-0.823172,1.266429,0.018577,-1.105915,-0.028056,22.922653,99.732468,74.503677
1901,0,0.010339,0.005550,0.000325,-54.844852,96.249969,15.542203,0.000382,0.000833,0.002218,-0.577541,-0.682643,0.952567,0.018557,-1.108854,-0.028213,22.727783,99.735497,74.571976
1902,0,0.010444,0.005607,0.000336,-54.843502,96.243568,15.541360,0.000493,0.000798,0.002272,-0.590013,-0.695822,0.959457,0.015526,-1.111273,-0.029767,22.433184,99.754242,74.724396
1903,0,0.010204,0.005549,0.000365,-54.845501,96.245285,15.537694,0.000331,0.000926,0.002269,-0.596121,-0.694527,0.959392,0.015218,-1.113891,-0.030164,22.242323,99.746902,74.796112
1904,0,0.010320,0.005459,0.000308,-54.850300,96.247932,15.526644,0.000385,0.000905,0.002252,-0.596548,-0.686525,0.954384,0.015397,-1.116459,-0.030182,22.051023,99.746262,74.854729
1905,0,0.010335,0.005541,0.000293,-54.848812,96.247398,15.529596,0.000451,0.000883,0.002265,-0.602331,-0.684250,0.962163,0.018225,-1.119611,-0.028915,21.959940,99.723961,74.844093
1906,0,0.010448,0.005705,0.000259,-54.846977,96.248245,15.532887,0.000365,0.000952,0.002278,-0.600524,-0.690610,0.964410,0.018366,-1.122342,-0.028902,21.770828,99.718262,74.923080
1907,0,0.010359,0.005728,0.000215,-54.842628,96.244423,15.539228,0.000255,0.001018,0.002286,-0.598958,-0.695026,0.963133,0.018494,-1.125010,-0.028804,21.584995,99.713295,74.994339
1908,0,0.010232,0.005729,0.000167,-54.842537,96.243515,15.535687,0.000553,0.000885,0.002332,-0.608715,-0.705089,0.977035,0.018580,-1.127852,-0.028904,21.383234,99.707390,75.057861
1909,0,0.010410,0.005663,0.000297,-54.840431,96.244698,15.528612,0.000456,0.000927,0.002321,-0.610649,-0.705673,0.971842,0.014966,-1.130653,-0.030988,21.053930,99.753479,75.219437
1910,0,0.010377,0.005724,0.000298,-54.844631,96.248222,15.530100,0.000448,0.000967,0.002320,-0.606863,-0.704958,0.976261,0.014545,-1.133373,-0.031235,20.848537,99.765755,75.292816
1911,0,0.010405,0.005708,0.000305,-54.838520,96.248314,15.535151,0.000517,0.000947,0.002319,-0.607000,-0.701652,0.984938,0.014636,-1.136133,-0.030931,20.663383,99.755493,75.377953
1912,0,0.010322,0.005608,0.000372,-54.837170,96.248093,15.535673,0.000382,0.001046,0.002343,-0.613206,-0.704868,0.990776,0.018846,-1.139241,-0.028824,20.611956,99.721184,75.357628
1913,0,0.010410,0.005507,0.000498,-54.843410,96.240952,15.532771,0.000581,0.000958,0.002372,-0.622310,-0.707905,0.998946,0.019132,-1.141739,-0.028846,20.421190,99.724052,75.421593
1914,0,0.010526,0.005410,0.000677,-54.842384,96.232635,15.523692,0.000652,0.000921,0.002387,-0.628126,-0.708361,0.996644,0.019665,-1.144231,-0.029005,20.245005,99.718437,75.462044
1915,0,0.010493,0.005288,0.000826,-54.844662,96.221199,15.519924,0.000535,0.001026,0.002415,-0.631843,-0.716636,0.996516,0.018492,-1.145787,-0.028746,20.081919,99.730194,75.515839
1916,0,0.010272,0.005008,0.000842,-54.841991,96.220634,15.512191,0.000621,0.000978,0.002421,-0.633644,-0.713763,1.001156,0.018151,-1.149834,-0.029400,19.873505,99.706642,75.602669
1917,0,0.010906,0.006597,0.000013,-54.868019,96.257935,15.558700,0.000734,0.000919,0.002425,-0.636500,-0.721812,1.004596,0.017975,-1.151346,-0.029142,19.704681,99.720474,75.640289
1918,0,0.010686,0.006597,0.000001,-54.864773,96.255501,15.559407,0.000714,0.000928,0.002400,-0.638128,-0.716649,1.011189,0.018414,-1.154325,-0.029107,19.514614,99.720795,75.706932
1919,0,0.010805,0.006579,0.000043,-54.864498,96.262535,15.575591,0.000730,0.000949,0.002439,-0.638478,-0.722759,1.030992,0.018270,-1.156981,-0.029164,19.334591,99.719986,75.775803
1920,0,0.010792,0.006664,0.000056,-54.859077,96.264214,15.587015,0.000509,0.001081,0.002426,-0.636807,-0.719967,1.041577,0.018798,-1.159430,-0.028971,19.155701,99.722389,75.852287
1921,0,0.010889,0.006691,0.000031,-54.858757,96.261681,15.583893,0.000526,0.001100,0.002453,-0.642433,-0.728465,1.044157,0.019622,-1.161905,-0.028667,18.981840,99.712173,75.897316
1922,0,0.010995,0.006724,-0.000040,-54.860039,96.269600,15.566970,0.000541,0.001104,0.002467,-0.646401,-0.724208,1.031893,0.019513,-1.164507,-0.028654,18.776041,99.716240,75.950150
1923,0,0.007024,0.000237,-0.000875,-54.759495,96.259880,15.393870,0.000691,0.001032,0.002489,-0.653693,-0.722815,1.018957,0.019560,-1.167108,-0.028692,18.564465,99.722351,75.997101
1924,0,0.007296,0.000547,-0.000866,-54.764568,96.258163,15.388377,0.000635,0.001121,0.002470,-0.652932,-0.720946,1.016783,0.019647,-1.173716,-0.030038,18.299793,99.674973,76.141289
1925,0,0.007427,0.000959,-0.000747,-54.771149,96.257660,15.399728,0.000599,0.001104,0.002497,-0.653143,-0.723491,1.003804,0.020055,-1.175715,-0.029802,18.122990,99.673668,76.192055
1926,0,0.007658,0.001230,-0.000827,-54.777107,96.257874,15.413271,0.000701,0.001066,0.002510,-0.655846,-0.730942,1.023533,0.020202,-1.177917,-0.029776,17.953072,99.665222,76.236137
1927,0,0.008053,0.001769,-0.000679,-54.782455,96.253525,15.436535,0.000714,0.001039,0.002512,-0.654575,-0.730530,1.030484,0.020013,-1.180411,-0.029917,17.782982,99.655067,76.284233
1928,0,0.008096,0.001940,-0.000642,-54.787476,96.256989,15.454787,0.000737,0.001049,0.002512,-0.660438,-0.732741,1.044029,0.019965,-1.182977,-0.029877,17.602610,99.648232,76.338989
1929,0,0.008358,0.002365,-0.000678,-54.792896,96.260025,15.474835,0.000659,0.001092,0.002533,-0.658148,-0.736800,1.056578,0.019790,-1.185221,-0.029906,17.423115,99.650230,76.399452
1930,0,0.008652,0.003039,-0.000610,-54.802494,96.259796,15.485470,0.000764,0.001042,0.002535,-0.663404,-0.737076,1.060573,0.019300,-1.187284,-0.030201,17.284670,99.633598,76.416946
1931,0,0.009040,0.003609,-0.000471,-54.813187,96.258675,15.499142,0.000761,0.001050,0.002553,-0.667365,-0.743256,1.060133,0.019982,-1.190146,-0.029694,17.060360,99.650116,76.492210
1932,0,0.009354,0.004252,-0.000388,-54.822174,96.261826,15.510251,0.000474,0.000982,0.002348,-0.614646,-0.714511,0.996752,0.020309,-1.192462,-0.029853,16.896122,99.648277,76.527756
1933,0,0.009809,0.004877,-0.000371,-54.834572,96.267784,15.516677,0.000578,0.001151,0.002559,-0.668785,-0.740276,1.043712,0.020891,-1.194714,-0.029799,16.734762,99.655067,76.557785
1934,0,0.010169,0.005428,-0.000267,-54.840904,96.270355,15.529732,0.000498,0.000977,0.002331,-0.608546,-0.704780,0.984890,0.021957,-1.196978,-0.029522,16.556711,99.660492,76.599274
1935,0,0.010612,0.006333,-0.000113,-54.856709,96.267677,15.544554,0.000421,0.001067,0.002342,-0.610266,-0.706038,0.991120,0.021110,-1.199607,-0.029800,16.360369,99.663330,76.647873
1936,0,0.011250,0.007385,0.000017,-54.876656,96.272644,15.563230,0.000566,0.000946,0.002368,-0.615405,-0.707809,0.976862,0.017927,-1.203906,-0.028829,16.243542,99.504341,76.449631
1937,0,0.011880,0.008239,0.000203,-54.886990,96.271973,15.576410,0.000547,0.001028,0.002365,-0.615346,-0.707503,0.993164,0.023244,-1.205125,-0.030199,16.052780,99.616501,76.633797
1938,0,0.012305,0.009055,0.000387,-54.900181,96.266907,15.602099,0.000514,0.001060,0.002368,-0.619798,-0.708596,0.999145,0.023657,-1.207636,-0.029913,15.892424,99.604736,76.676353
1939,0,0.012891,0.009957,0.000452,-54.910557,96.266045,15.631169,0.000614,0.001011,0.002374,-0.618032,-0.714584,1.010974,0.023855,-1.210086,-0.029821,15.716311,99.598282,76.732780
1940,0,0.013463,0.010854,0.000666,-54.924591,96.257843,15.658873,0.000486,0.001052,0.002383,-0.617892,-0.718447,1.013888,0.021273,-1.212666,-0.030680,15.450254,99.664268,76.941734
1941,0,0.013950,0.011934,0.000827,-54.945786,96.260918,15.688214,-0.000636,0.000315,0.002825,-0.641911,-0.845928,0.690007,0.021049,-1.215427,-0.030719,15.254729,99.667694,76.996445
1942,0,0.014501,0.012794,0.000928,-54.961945,96.268669,15.707061,0.000566,0.001012,0.002398,-0.624296,-0.719968,1.010678,0.022665,-1.218281,-0.030691,15.086646,99.574883,76.900375
1943,0,0.015023,0.013544,0.001098,-54.976849,96.267570,15.726907,0.000457,0.001061,0.002400,-0.626295,-0.718131,1.007963,0.021295,-1.220117,-0.031001,14.885324,99.661476,77.080002
1944,0,0.010968,0.006713,0.000014,-54.865585,96.269279,15.561181,0.000520,0.001016,0.002388,-0.622831,-0.712661,1.003674,0.021367,-1.222727,-0.031234,14.699347,99.656937,77.132408
1945,0,0.010956,0.006709,0.000029,-54.868214,96.269096,15.560416,-0.000704,0.000375,0.002815,-0.647347,-0.830085,0.684134,0.013114,-1.229243,-0.032866,14.711876,99.448509,76.807373
1946,0,0.010878,0.006741,0.000061,-54.866543,96.269844,15.560606,-0.000720,0.000419,0.002890,-0.656822,-0.849923,0.687743,0.018293,-1.229179,-0.032690,14.388983,99.627655,77.182373
1947,0,0.010844,0.006776,0.000013,-54.864307,96.266808,15.557868,-0.000750,0.000419,0.002822,-0.647329,-0.837327,0.687314,0.010208,-1.234175,-0.033717,14.298752,99.525856,77.065018
1948,0,0.010783,0.006695,-0.000067,-54.864349,96.270103,15.562620,0.000562,0.001035,0.002380,-0.619992,-0.711969,1.013918,0.022225,-1.232988,-0.031072,13.967456,99.660027,77.319824
1949,0,0.010838,0.006669,-0.000007,-54.866341,96.264595,15.560672,-0.000582,0.000340,0.002808,-0.643523,-0.835582,0.690927,0.022205,-1.235806,-0.031123,13.787687,99.652328,77.359535
1950,0,0.010812,0.006705,-0.000031,-54.869564,96.265472,15.556339,0.000606,0.001033,0.002383,-0.623038,-0.711155,1.012331,0.021290,-1.237811,-0.030223,13.604516,99.689873,77.386620
1951,0,0.010812,0.006765,0.000002,-54.872868,96.265862,15.557840,-0.000551,0.000372,0.002875,-0.656120,-0.845763,0.697966,0.022279,-1.241539,-0.030965,13.398209,99.657761,77.452042
1952,0,0.010739,0.006696,-0.000002,-54.875320,96.266190,15.566045,-0.000476,0.000349,0.002831,-0.648804,-0.838078,0.704266,0.021534,-1.243716,-0.031555,13.304887,99.621803,77.422043
1953,0,0.010855,0.006553,-0.000012,-54.879833,96.267319,15.571551,-0.000776,0.000517,0.002851,-0.647908,-0.841362,0.708047,0.023593,-1.246707,-0.030349,13.021790,99.654778,77.530464
1954,0,0.010612,0.006533,-0.000055,-54.888557,96.275505,15.574725,-0.000623,0.000482,0.002855,-0.647491,-0.838831,0.719678,0.023202,-1.248547,-0.029182,12.858253,99.689201,77.545509
1955,0,0.010679,0.006485,-0.000023,-54.889938,96.278053,15.572717,-0.000603,0.000457,0.002818,-0.649665,-0.833440,0.714501,0.024436,-1.252017,-0.030190,12.657657,99.650848,77.597282
1956,0,0.010587,0.006363,-0.000146,-54.896767,96.282326,15.575902,-0.000508,0.000403,0.002804,-0.647236,-0.831919,0.717623,0.024916,-1.254660,-0.029886,12.487736,99.649490,77.637115
1957,0,0.010594,0.006417,-0.000152,-54.903416,96.287552,15.581138,-0.000435,0.000358,0.002812,-0.653426,-0.834376,0.716095,0.017268,-1.258706,-0.033717,12.515439,99.582779,77.519775
1958,0,0.010660,0.006258,-0.000050,-54.906715,96.291290,15.591709,-0.000584,0.000426,0.002847,-0.652103,-0.837893,0.717179,0.023570,-1.259279,-0.030853,12.219817,99.626434,77.655945
1959,0,0.010442,0.006081,-0.000178,-54.914288,96.295311,15.599898,-0.000467,0.000404,0.002813,-0.649602,-0.830386,0.735166,0.025055,-1.262500,-0.029784,11.926858,99.665009,77.786583
1960,0,0.010433,0.006026,-0.000134,-54.918846,96.294121,15.606693,-0.000507,0.000443,0.002838,-0.648269,-0.835730,0.738059,0.024758,-1.264766,-0.030116,11.735050,99.665230,77.840851
1961,0,0.010274,0.005743,-0.000201,-54.925201,96.291481,15.613070,-0.000630,0.000521,0.002834,-0.643445,-0.836544,0.735423,0.024313,-1.267282,-0.030543,11.529347,99.646606,77.895134
1962,0,0.010291,0.005712,-0.000246,-54.937244,96.298950,15.612980,-0.000475,0.000399,0.002867,-0.650697,-0.844557,0.724052,0.023938,-1.269988,-0.030938,11.327584,99.644020,77.939758
1963,0,0.010199,0.005621,-0.000215,-54.944016,96.299133,15.605960,-0.000442,0.000416,0.002861,-0.653463,-0.842262,0.724944,0.021743,-1.273323,-0.031829,11.129790,99.601059,77.931343
1964,0,0.010128,0.005614,-0.000210,-54.951641,96.305000,15.607946,-0.000402,0.000375,0.002833,-0.654217,-0.839063,0.716699,0.024163,-1.274801,-0.030867,10.884861,99.622292,77.988693
1965,0,0.010048,0.005519,-0.000272,-54.959843,96.312538,15.611134,-0.000362,0.000415,0.002820,-0.652697,-0.833574,0.732137,0.020912,-1.278233,-0.032857,10.730387,99.593338,77.989296
1966,0,0.010122,0.005344,-0.000270,-54.965160,96.321579,15.623348,-0.000504,0.000485,0.002845,-0.652885,-0.835701,0.733865,0.023526,-1.279550,-0.031122,10.482428,99.601028,78.051949
1967,0,0.010186,0.005443,-0.000183,-54.968689,96.324097,15.637107,-0.000456,0.000455,0.002850,-0.653582,-0.838497,0.745156,0.022900,-1.282005,-0.031552,10.260433,99.611305,78.126770
1968,0,0.010233,0.005263,-0.000129,-54.974796,96.336662,15.644777,-0.000416,0.000442,0.002857,-0.655537,-0.840134,0.746678,0.017861,-1.285916,-0.034907,10.107071,99.621559,78.174232
1969,0,0.010033,0.005267,-0.000236,-54.918930,96.286819,15.618073,-0.000380,0.000432,0.002832,-0.651283,-0.828894,0.744955,0.021637,-1.286763,-0.033147,9.813068,99.674599,78.294594
1970,0,0.010223,0.005065,-0.000207,-54.918972,96.284439,15.611917,-0.000542,0.000500,0.002875,-0.657824,-0.843184,0.733220,0.025837,-1.290843,-0.030436,9.658755,99.652672,78.294914
1971,0,0.010289,0.005018,-0.000106,-54.922840,96.281662,15.621128,-0.000409,0.000473,0.002856,-0.654471,-0.836032,0.744613,0.021740,-1.290434,-0.032631,9.370349,99.627304,78.368217
1972,0,0.010291,0.005012,-0.000138,-54.921619,96.282219,15.624699,-0.000560,0.000576,0.002848,-0.656110,-0.835696,0.749207,0.019911,-1.292025,-0.032711,9.191420,99.669525,78.428368
1973,0,0.010550,0.004989,-0.000013,-54.927593,96.282104,15.631953,-0.000516,0.000485,0.002878,-0.658360,-0.845971,0.743688,0.022444,-1.299271,-0.033492,9.215017,99.620377,78.350502
1974,0,0.010913,0.005077,0.000251,-55.009628,96.358704,15.666514,-0.000491,0.000516,0.002860,-0.657540,-0.841436,0.756544,0.026597,-1.300964,-0.031213,8.819123,99.646805,78.544037
1975,0,0.010933,0.004826,0.000205,-55.039288,96.379814,15.682289,-0.000486,0.000520,0.002830,-0.652404,-0.833965,0.756851,0.021896,-1.298356,-0.032199,8.418565,99.610062,78.629272
1976,0,0.010901,0.004626,0.000126,-54.929279,96.290489,15.640046,-0.000375,0.000473,0.002871,-0.661964,-0.841755,0.759208,0.020599,-1.300929,-0.031504,8.241481,99.649536,78.667854
1977,0,0.011131,0.004473,0.000259,-54.930695,96.296921,15.633247,-0.000443,0.000510,0.002874,-0.659504,-0.842184,0.742950,0.026957,-1.307860,-0.028316,8.175708,99.658966,78.634682
1978,0,0.011246,0.004201,0.000405,-54.935314,96.300697,15.626501,-0.000405,0.000464,0.002858,-0.658472,-0.837050,0.731962,0.018333,-1.314191,-0.033855,8.423189,99.621918,78.360947
1979,0,0.011460,0.004125,0.000470,-54.933231,96.307251,15.627138,-0.000370,0.000450,0.002863,-0.658507,-0.839454,0.736351,0.019781,-1.317872,-0.034560,8.205065,99.581505,78.425835
1980,0,0.011498,0.004021,0.000525,-54.933945,96.304062,15.640920,-0.000526,0.000554,0.002869,-0.661049,-0.837236,0.741098,0.016224,-1.319462,-0.036791,7.870518,99.575539,78.543533
1981,0,0.011590,0.003915,0.000533,-54.936844,96.304558,15.654761,-0.000354,0.000494,0.002852,-0.656331,-0.837464,0.763323,0.015733,-1.321872,-0.037156,7.704262,99.579529,78.579651
1982,0,0.011794,0.003853,0.000655,-54.935589,96.303429,15.662573,-0.000305,0.000448,0.002884,-0.663348,-0.842835,0.768328,0.013855,-1.323534,-0.036581,7.554492,99.616982,78.614830
1983,0,0.011892,0.003750,0.000761,-54.939537,96.306656,15.665505,-0.000262,0.000433,0.002896,-0.664736,-0.845099,0.772467,0.010140,-1.324951,-0.038614,7.536736,99.620399,78.571548
1984,0,0.011899,0.003876,0.000731,-54.941475,96.307014,15.664583,-0.000262,0.000436,0.002856,-0.664011,-0.838303,0.774627,0.016586,-1.328326,-0.036502,7.642648,99.565910,78.462517
1985,0,0.011873,0.003771,0.000660,-54.942997,96.306595,15.661486,-0.000432,0.000497,0.002923,-0.675064,-0.850932,0.756022,0.020167,-1.328775,-0.034550,7.426817,99.572876,78.564217
1986,0,0.012008,0.003801,0.000700,-54.938900,96.307953,15.653547,-0.000383,0.000512,0.002899,-0.668005,-0.846056,0.760125,0.020423,-1.329142,-0.034452,7.388903,99.577652,78.575676
1987,0,0.011882,0.003824,0.000710,-54.938530,96.307747,15.648207,-0.000419,0.000552,0.002859,-0.659113,-0.839970,0.760849,0.020537,-1.329016,-0.034423,7.388620,99.580292,78.575539
