Objects
100
,,Global Angle base_module:base_module,,,,,,Global Angle fusion_base:fusion_base,,,,,,Global Angle lifted_angle:lifted_angle,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
68,0,0.011857,0.003566,0.000748,-54.930996,96.303253,15.644603,-0.000589,0.000574,0.002866,-0.663202,-0.845303,0.735295,0.010619,-1.324645,-0.038504,7.615571,99.610916,78.512009
69,0,0.011721,0.003535,0.000676,-54.933434,96.308304,15.638320,-0.000543,0.000572,0.002836,-0.659267,-0.833911,0.741463,0.010601,-1.324603,-0.038422,7.614404,99.612335,78.507515
70,0,0.011694,0.003499,0.000686,-54.935863,96.307167,15.646815,-0.000574,0.000596,0.002812,-0.658061,-0.834221,0.743996,0.010895,-1.324515,-0.038394,7.614820,99.610764,78.512527
71,0,0.011627,0.003478,0.000653,-54.934990,96.305443,15.646663,-0.000581,0.000594,0.002860,-0.662703,-0.841094,0.747955,0.010850,-1.324566,-0.038321,7.614388,99.609528,78.517921
72,0,0.011582,0.003478,0.000660,-54.936047,96.306206,15.660659,-0.000524,0.000574,0.002875,-0.664233,-0.844022,0.755576,0.010917,-1.324501,-0.038295,7.610179,99.609764,78.535301
73,0,0.011603,0.003567,0.000671,-54.934303,96.304832,15.660632,-0.000473,0.000519,0.002820,-0.653789,-0.835143,0.753446,0.014238,-1.325042,-0.039621,7.592840,99.522133,78.536858
74,0,0.011653,0.003418,0.000640,-54.939190,96.302666,15.658172,-0.000369,0.000469,0.002891,-0.668893,-0.848718,0.751288,0.014256,-1.324589,-0.036593,7.468135,99.617989,78.617912
75,0,0.011715,0.003554,0.000635,-54.941269,96.303963,15.646876,-0.000558,0.000581,0.002882,-0.668712,-0.848025,0.746761,0.010812,-1.324500,-0.038412,7.596775,99.610420,78.526741
76,0,0.011615,0.003523,0.000691,-54.940941,96.303764,15.649940,-0.000541,0.000542,0.002838,-0.665477,-0.839803,0.740989,0.017183,-1.324007,-0.037766,7.488986,99.546448,78.570526
77,0,0.011673,0.003588,0.000665,-54.936241,96.305130,15.651412,-0.000471,0.000517,0.002845,-0.663716,-0.837675,0.748588,0.010949,-1.324462,-0.038327,7.611199,99.612671,78.520706
78,0,0.011611,0.003411,0.000729,-54.934727,96.299500,15.658269,-0.000478,0.000492,0.002849,-0.659413,-0.842466,0.747666,0.013982,-1.324579,-0.036720,7.474121,99.615761,78.623726
79,0,0.011501,0.003506,0.000599,-54.932304,96.302200,15.658398,-0.000457,0.000539,0.002842,-0.657848,-0.836790,0.758425,0.014131,-1.324676,-0.036639,7.477799,99.620949,78.617424
80,0,0.011553,0.003471,0.000645,-54.931492,96.304276,15.650632,-0.000447,0.000476,0.002868,-0.659597,-0.841348,0.737878,0.010910,-1.324577,-0.038322,7.614724,99.610413,78.524918
81,0,0.011749,0.003667,0.000761,-54.929741,96.303604,15.636934,-0.000551,0.000538,0.002887,-0.661601,-0.845101,0.728365,0.010969,-1.324665,-0.038312,7.621904,99.609283,78.505325
82,0,0.011747,0.003551,0.000698,-54.933617,96.307953,15.627947,-0.000404,0.000483,0.002864,-0.661115,-0.839355,0.726147,0.010806,-1.324637,-0.038372,7.619092,99.609055,78.490280
83,0,0.011727,0.003579,0.000802,-54.934322,96.304283,15.627269,-0.000361,0.000479,0.002841,-0.658435,-0.834222,0.734845,0.010834,-1.324539,-0.038346,7.610096,99.614899,78.495949
84,0,0.011606,0.003484,0.000726,-54.934353,96.304253,15.637670,-0.000558,0.000572,0.002845,-0.660745,-0.837663,0.734698,0.010802,-1.324566,-0.038370,7.609379,99.611694,78.510979
85,0,0.011615,0.003541,0.000658,-54.933773,96.303032,15.650144,-0.000465,0.000518,0.002858,-0.659762,-0.843486,0.752009,0.010865,-1.324498,-0.038314,7.610771,99.609993,78.523720
86,0,0.011701,0.003633,0.000747,-54.932705,96.301941,15.662430,-0.000502,0.000542,0.002854,-0.664645,-0.843480,0.760094,0.014134,-1.324538,-0.036589,7.476963,99.611137,78.621902
87,0,0.011648,0.003556,0.000692,-54.935722,96.305618,15.665197,-0.000486,0.000565,0.002844,-0.661437,-0.839600,0.765471,0.017416,-1.324880,-0.037878,7.465233,99.534546,78.620354
88,0,0.011614,0.003407,0.000695,-54.938217,96.302574,15.654294,-0.000595,0.000607,0.002899,-0.673888,-0.853330,0.752272,0.010847,-1.324367,-0.038421,7.599877,99.610359,78.535789
89,0,0.011608,0.003475,0.000721,-54.940437,96.304314,15.653419,-0.000303,0.000440,0.002844,-0.668098,-0.843020,0.752495,0.010835,-1.324528,-0.038384,7.601923,99.610748,78.525581
90,0,0.011609,0.003604,0.000704,-54.942017,96.308372,15.652865,-0.000438,0.000486,0.002850,-0.667428,-0.840493,0.743121,0.014169,-1.324644,-0.036638,7.471261,99.617050,78.612701
91,0,0.011800,0.003408,0.000707,-54.939949,96.306923,15.658755,-0.000389,0.000467,0.002837,-0.661111,-0.838713,0.748776,0.010734,-1.324583,-0.038418,7.605511,99.610779,78.532883
92,0,0.011582,0.003543,0.000662,-54.930767,96.301872,15.660107,-0.000392,0.000496,0.002869,-0.660690,-0.846458,0.759955,0.010796,-1.324592,-0.038371,7.607550,99.608658,78.537987
93,0,0.011530,0.003477,0.000672,-54.928661,96.305634,15.658447,-0.000345,0.000472,0.002845,-0.655506,-0.837866,0.760591,0.010871,-1.324579,-0.038338,7.618316,99.611328,78.532173
94,0,0.011605,0.003468,0.000725,-54.927963,96.305847,15.647980,-0.000395,0.000472,0.002833,-0.655001,-0.834371,0.745193,0.010883,-1.324591,-0.038313,7.619884,99.612862,78.520203
95,0,0.011568,0.003550,0.000674,-54.932648,96.308380,15.632565,-0.000449,0.000567,0.002856,-0.656984,-0.839812,0.746657,0.010764,-1.324618,-0.038391,7.622118,99.612701,78.498833
96,0,0.011803,0.003694,0.000729,-54.931358,96.304955,15.623750,-0.000549,0.000569,0.002808,-0.653981,-0.830118,0.725913,0.010875,-1.324514,-0.038425,7.614398,99.615257,78.495300
97,0,0.011643,0.003683,0.000744,-54.931938,96.302505,15.629139,-0.000425,0.000468,0.002860,-0.661402,-0.843426,0.721943,0.014027,-1.324564,-0.036778,7.473579,99.618156,78.589516
98,0,0.011741,0.003445,0.000733,-54.933151,96.302040,15.636295,-0.000434,0.000486,0.002864,-0.658679,-0.844639,0.730659,0.011012,-1.324372,-0.038294,7.608363,99.604668,78.511986
99,0,0.011623,0.003428,0.000686,-54.932121,96.300323,15.650913,-0.000446,0.000466,0.002849,-0.657171,-0.841645,0.737131,0.010814,-1.324412,-0.038267,7.606081,99.610168,78.526489
100,0,0.011576,0.003397,0.000599,-54.935116,96.299507,15.658932,-0.000457,0.000521,0.002871,-0.658412,-0.847792,0.750125,0.010958,-1.324392,-0.038251,7.605226,99.605942,78.532234
101,0,0.011612,0.003538,0.000661,-54.937138,96.305359,15.653919,-0.000419,0.000497,0.002826,-0.655541,-0.836056,0.751821,0.014141,-1.324528,-0.036617,7.478431,99.618004,78.616707
102,0,0.011660,0.003595,0.000723,-54.935383,96.303459,15.650477,-0.000552,0.000537,0.002862,-0.664074,-0.843728,0.744815,0.014153,-1.324552,-0.036625,7.474708,99.617439,78.616936
103,0,0.011717,0.003563,0.000696,-54.936279,96.301735,15.654590,-0.000448,0.000493,0.002819,-0.658771,-0.836898,0.749922,0.014071,-1.324629,-0.036632,7.483102,99.616608,78.611610
104,0,0.011630,0.003498,0.000752,-54.932858,96.306648,15.658533,-0.000432,0.000449,0.002871,-0.668347,-0.844193,0.744771,0.010778,-1.324616,-0.038483,7.614866,99.611343,78.528419
105,0,0.011762,0.003546,0.000746,-54.932419,96.302437,15.661265,-0.000480,0.000570,0.002839,-0.657326,-0.840232,0.770657,0.010682,-1.324589,-0.038404,7.618798,99.612213,78.533257
106,0,0.011709,0.003527,0.000640,-54.928848,96.303383,15.661314,-0.000413,0.000450,0.002875,-0.663754,-0.845123,0.751047,0.017468,-1.325049,-0.037851,7.481113,99.536140,78.616577
107,0,0.011725,0.003604,0.000693,-54.929573,96.304512,15.653731,-0.000393,0.000488,0.002855,-0.659201,-0.840158,0.753358,0.017328,-1.325094,-0.037935,7.475724,99.530655,78.607094
108,0,0.011722,0.003643,0.000667,-54.930222,96.304245,15.642334,-0.000337,0.000458,0.002819,-0.652521,-0.836147,0.742696,0.010874,-1.324521,-0.038454,7.614962,99.610306,78.506668
109,0,0.011632,0.003424,0.000653,-54.930969,96.307755,15.628986,-0.000481,0.000564,0.002865,-0.659492,-0.838372,0.730931,0.014283,-1.324512,-0.036638,7.469608,99.619057,78.591232
110,0,0.011765,0.003651,0.000697,-54.935917,96.304024,15.621983,-0.000389,0.000424,0.002894,-0.664228,-0.845521,0.709707,0.014101,-1.324508,-0.036638,7.466303,99.620605,78.591904
111,0,0.011665,0.003431,0.000674,-54.931980,96.301025,15.637463,-0.000336,0.000447,0.002879,-0.662012,-0.844477,0.736577,0.014101,-1.324531,-0.036579,7.472010,99.614525,78.597870
112,0,0.011643,0.003548,0.000728,-54.931995,96.300415,15.645396,-0.000558,0.000580,0.002849,-0.653749,-0.842007,0.739204,0.010803,-1.324469,-0.038385,7.605403,99.606018,78.523155
113,0,0.011574,0.003511,0.000671,-54.928825,96.300278,15.656991,-0.000501,0.000523,0.002854,-0.656560,-0.848859,0.747329,0.010886,-1.324409,-0.038359,7.612352,99.605713,78.533707
114,0,0.011682,0.003463,0.000709,-54.932861,96.302307,15.662404,-0.000379,0.000464,0.002854,-0.661249,-0.844717,0.757140,0.010932,-1.324536,-0.038272,7.618657,99.612709,78.524284
115,0,0.011629,0.003516,0.000689,-54.934067,96.306580,15.654243,-0.000400,0.000521,0.002885,-0.668173,-0.847981,0.759033,0.010913,-1.324659,-0.038325,7.615249,99.610580,78.522461
116,0,0.011763,0.003571,0.000694,-54.935833,96.309105,15.649651,-0.000568,0.000582,0.002845,-0.665550,-0.836011,0.747470,0.013840,-1.324358,-0.039503,7.629137,99.535614,78.475296
117,0,0.011692,0.003523,0.000653,-54.936447,96.309990,15.651992,-0.000551,0.000558,0.002873,-0.670623,-0.841651,0.747343,0.010850,-1.324643,-0.038384,7.613704,99.615211,78.522774
118,0,0.011709,0.003551,0.000672,-54.938698,96.309151,15.658160,-0.000474,0.000501,0.002871,-0.666696,-0.841259,0.748009,0.014212,-1.324687,-0.036648,7.475795,99.621712,78.620056
119,0,0.011577,0.003482,0.000746,-54.936337,96.305183,15.663915,-0.000618,0.000605,0.002891,-0.667143,-0.847818,0.754080,0.010847,-1.324515,-0.038392,7.608344,99.609482,78.530968
120,0,0.011667,0.003464,0.000696,-54.935612,96.304817,15.660150,-0.000363,0.000467,0.002834,-0.658405,-0.839319,0.755181,0.010927,-1.324519,-0.038276,7.613667,99.610443,78.529144
121,0,0.011627,0.003525,0.000747,-54.931580,96.305603,15.648099,-0.000405,0.000501,0.002846,-0.658406,-0.840635,0.748731,0.014109,-1.324593,-0.036647,7.475223,99.617363,78.611046
122,0,0.011553,0.003632,0.000666,-54.935322,96.301262,15.637785,-0.000405,0.000507,0.002847,-0.665789,-0.841854,0.737320,0.010830,-1.324485,-0.038377,7.606785,99.609123,78.510246
123,0,0.011604,0.003479,0.000752,-54.938076,96.304909,15.633862,-0.000450,0.000523,0.002833,-0.660447,-0.838639,0.730374,0.010864,-1.324422,-0.038385,7.602940,99.613243,78.505638
124,0,0.011621,0.003566,0.000759,-54.937775,96.306290,15.635710,-0.000381,0.000489,0.002868,-0.664687,-0.842414,0.738583,0.010878,-1.324495,-0.038362,7.604510,99.611534,78.503426
125,0,0.011715,0.003595,0.000694,-54.936554,96.306381,15.641234,-0.000394,0.000484,0.002888,-0.666954,-0.843317,0.740152,0.010826,-1.324404,-0.038349,7.602071,99.617485,78.517410
126,0,0.011556,0.003477,0.000674,-54.932686,96.303680,15.644204,-0.000512,0.000538,0.002832,-0.656020,-0.835938,0.736769,0.014020,-1.324217,-0.039328,7.624926,99.532066,78.481712
127,0,0.011772,0.003492,0.000730,-54.934330,96.303101,15.647786,-0.000491,0.000518,0.002855,-0.661202,-0.841000,0.742730,0.010814,-1.324518,-0.038366,7.605948,99.614868,78.524178
128,0,0.011615,0.003434,0.000773,-54.941410,96.305336,15.645262,-0.000528,0.000499,0.002847,-0.661951,-0.837939,0.731918,0.014059,-1.324569,-0.036790,7.472417,99.619812,78.605179
129,0,0.011593,0.003593,0.000680,-54.940136,96.306488,15.646415,-0.000462,0.000525,0.002823,-0.660272,-0.834983,0.744432,0.014067,-1.325242,-0.039719,7.596303,99.529488,78.522011
130,0,0.011561,0.003542,0.000666,-54.940010,96.307755,15.654737,-0.000489,0.000461,0.002892,-0.672256,-0.849810,0.736319,0.014218,-1.325293,-0.039691,7.593313,99.530518,78.525436
131,0,0.011705,0.003515,0.000634,-54.941746,96.310532,15.664208,-0.000602,0.000593,0.002849,-0.671262,-0.839974,0.752567,0.010874,-1.324672,-0.038403,7.609522,99.614037,78.529526
132,0,0.011661,0.003577,0.000697,-54.938778,96.306160,15.666585,-0.000382,0.000425,0.002816,-0.663915,-0.834350,0.751320,0.017516,-1.325058,-0.037862,7.469443,99.533989,78.615044
133,0,0.011469,0.003504,0.000624,-54.940109,96.305550,15.664341,-0.000525,0.000569,0.002861,-0.670504,-0.847744,0.762965,0.011006,-1.324491,-0.038194,7.604936,99.611435,78.535683
134,0,0.011641,0.003401,0.000659,-54.943954,96.307701,15.653303,-0.000451,0.000494,0.002885,-0.673527,-0.850853,0.748713,0.014106,-1.324516,-0.036652,7.462948,99.621422,78.619537
135,0,0.011673,0.003602,0.000717,-54.940796,96.306854,15.645105,-0.000498,0.000532,0.002870,-0.668815,-0.843979,0.738437,0.014185,-1.324445,-0.036567,7.458565,99.624939,78.614891
136,0,0.011714,0.003504,0.000679,-54.941601,96.307709,15.632033,-0.000471,0.000491,0.002848,-0.665566,-0.839081,0.722025,0.010914,-1.324401,-0.038402,7.597758,99.613388,78.507011
