Objects
100
,,Global Angle base_module:base_module,,,,,,Global Angle fusion_base:fusion_base,,,,,,Global Angle lifted_angle:lifted_angle,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
369,0,0.003202,0.006683,0.003443,-54.974483,96.339027,15.545436,0.002066,0.001705,0.002722,-0.703541,-0.735794,1.343564,0.007547,-1.319414,-0.032412,8.119065,100.181999,78.237709
370,0,0.003260,0.006674,0.003434,-54.976063,96.340057,15.549873,0.002176,0.001634,0.002755,-0.711495,-0.741628,1.353084,0.007447,-1.319454,-0.032444,8.126909,100.180519,78.234428
371,0,0.003219,0.006826,0.003357,-54.973545,96.341698,15.553004,0.002086,0.001655,0.002723,-0.702492,-0.734278,1.349646,0.007696,-1.319484,-0.032277,8.122385,100.181915,78.243011
372,0,0.003237,0.006846,0.003439,-54.968800,96.343262,15.555817,0.002249,0.001598,0.002760,-0.704083,-0.742052,1.359261,0.013208,-1.320339,-0.029013,8.171837,100.181992,78.208374
373,0,0.003265,0.006748,0.003429,-54.973469,96.340271,15.551191,0.001686,0.001631,0.001253,-0.522489,-0.383296,1.288498,0.010562,-1.320547,-0.030352,8.283404,100.171028,78.126480
374,0,0.003219,0.006825,0.003377,-54.973461,96.340820,15.542345,0.001627,0.001830,0.001240,-0.517634,-0.386290,1.312585,0.007494,-1.319408,-0.032418,8.127199,100.180496,78.225410
375,0,0.003261,0.006828,0.003356,-54.971729,96.339607,15.535624,0.002295,0.001563,0.002778,-0.708677,-0.749661,1.343576,0.007554,-1.319407,-0.032512,8.121692,100.180031,78.226463
376,0,0.003176,0.006753,0.003400,-54.971153,96.335617,15.535671,0.002060,0.001767,0.002758,-0.708866,-0.743404,1.348472,0.010783,-1.320472,-0.030262,8.275495,100.165634,78.110336
377,0,0.003238,0.006623,0.003440,-54.971653,96.338432,15.530824,0.002176,0.001606,0.002770,-0.708406,-0.743151,1.334121,0.007477,-1.319299,-0.032439,8.115612,100.179276,78.223221
378,0,0.003150,0.006689,0.003313,-54.969807,96.337799,15.539202,0.002290,0.001557,0.002723,-0.698056,-0.735129,1.341593,0.007429,-1.319269,-0.032422,8.119179,100.180916,78.230133
379,0,0.003263,0.006815,0.003387,-54.972412,96.336258,15.548380,0.002217,0.001654,0.002755,-0.703411,-0.744424,1.362045,0.007575,-1.319385,-0.032327,8.121092,100.180756,78.235458
380,0,0.003261,0.006721,0.003433,-54.972797,96.337845,15.551485,0.002120,0.001645,0.002749,-0.705784,-0.742416,1.351421,0.007472,-1.319402,-0.032452,8.123775,100.178833,78.237000
381,0,0.003238,0.006797,0.003413,-54.971191,96.339050,15.550039,0.002243,0.001620,0.002759,-0.701172,-0.742606,1.358685,0.007486,-1.319463,-0.032364,8.127453,100.178642,78.234207
382,0,0.003331,0.006779,0.003419,-54.972111,96.340172,15.543658,0.002976,0.002028,0.001743,-0.542236,-0.535282,1.547462,0.013280,-1.320345,-0.028895,8.168746,100.182533,78.200592
383,0,0.003227,0.006731,0.003389,-54.972240,96.342094,15.538929,0.002038,0.001699,0.002756,-0.706373,-0.742728,1.340066,0.010697,-1.320602,-0.030309,8.282231,100.168045,78.114670
384,0,0.003334,0.006810,0.003449,-54.973873,96.340675,15.545322,0.001897,0.001649,0.001243,-0.520253,-0.387207,1.314366,0.007453,-1.319385,-0.032478,8.125447,100.183907,78.228546
385,0,0.003304,0.006840,0.003343,-54.971767,96.338089,15.546644,0.001695,0.001728,0.001268,-0.527879,-0.391968,1.308868,0.007547,-1.319436,-0.032450,8.125711,100.179092,78.234306
386,0,0.003120,0.006703,0.003304,-54.970406,96.340187,15.553289,0.001835,0.001702,0.001243,-0.517462,-0.386688,1.324421,0.007516,-1.319360,-0.032455,8.123309,100.178238,78.246712
387,0,0.003334,0.006811,0.003461,-54.972321,96.337700,15.554705,0.002097,0.001702,0.002754,-0.704801,-0.740254,1.359061,0.007535,-1.319318,-0.032376,8.122166,100.182083,78.245079
388,0,0.003354,0.006895,0.003440,-54.973408,96.341698,15.546797,0.002250,0.001562,0.002745,-0.707398,-0.738181,1.345788,0.010792,-1.320462,-0.030263,8.278131,100.171631,78.122353
389,0,0.003356,0.006903,0.003476,-54.970455,96.339821,15.540173,0.002174,0.001622,0.002745,-0.702196,-0.740578,1.341142,0.010737,-1.320486,-0.030402,8.278509,100.172760,78.114395
390,0,0.003254,0.006773,0.003443,-54.970009,96.335732,15.538157,0.002116,0.001680,0.002752,-0.703386,-0.744333,1.346162,0.007554,-1.319373,-0.032439,8.121192,100.178185,78.228294
391,0,0.003247,0.006824,0.003310,-54.966969,96.335152,15.537107,0.002205,0.001649,0.002739,-0.698968,-0.742842,1.349595,0.010560,-1.320404,-0.030387,8.279090,100.165665,78.123055
392,0,0.003378,0.006743,0.003478,-54.968880,96.334877,15.540988,0.003046,0.001945,0.001728,-0.536002,-0.527461,1.542779,0.007531,-1.319411,-0.032420,8.126300,100.175468,78.234146
393,0,0.003226,0.006740,0.003454,-54.969906,96.341911,15.543553,0.001776,0.001764,0.001249,-0.515957,-0.387569,1.322988,0.007516,-1.319409,-0.032491,8.126778,100.186302,78.228493
394,0,0.003232,0.006790,0.003467,-54.973640,96.346092,15.545758,0.002099,0.001646,0.002765,-0.704718,-0.740862,1.344098,0.007484,-1.319507,-0.032366,8.127074,100.182632,78.230003
395,0,0.003395,0.006699,0.003413,-54.969101,96.340042,15.544053,0.002174,0.001620,0.002728,-0.701003,-0.733158,1.348134,0.007424,-1.319458,-0.032421,8.124958,100.178749,78.234306
396,0,0.003217,0.006846,0.003359,-54.972733,96.343025,15.541234,0.001763,0.001707,0.001239,-0.518795,-0.382982,1.304446,0.007533,-1.319450,-0.032328,8.125517,100.181320,78.230362
397,0,0.003315,0.006836,0.003451,-54.974651,96.339775,15.542653,0.002065,0.001716,0.002751,-0.703643,-0.739536,1.346388,0.013225,-1.320290,-0.028934,8.169356,100.182922,78.192886
398,0,0.003286,0.006830,0.003359,-54.971989,96.338745,15.542168,0.001813,0.001644,0.001234,-0.518140,-0.383379,1.298386,0.010645,-1.320530,-0.030351,8.278153,100.171463,78.120255
399,0,0.003193,0.006739,0.003395,-54.968731,96.338516,15.554903,0.002153,0.001630,0.002753,-0.703095,-0.741615,1.353476,0.009925,-1.319273,-0.031139,8.030490,100.182487,78.301094
400,0,0.003187,0.006719,0.003448,-54.967106,96.331451,15.562873,0.001893,0.001734,0.001245,-0.511823,-0.392623,1.350466,0.007649,-1.319326,-0.032353,8.123074,100.174164,78.253922
401,0,0.003334,0.006830,0.003419,-54.973351,96.335709,15.553760,0.001876,0.001717,0.001219,-0.513003,-0.385665,1.340567,0.010713,-1.320522,-0.030341,8.281293,100.169250,78.129478
402,0,0.003276,0.006836,0.003373,-54.972366,96.338203,15.544751,0.002225,0.001608,0.002724,-0.706406,-0.736575,1.353891,0.007589,-1.319407,-0.032336,8.117900,100.180550,78.234230
403,0,0.003187,0.006742,0.003324,-54.973694,96.343597,15.542631,0.002084,0.001669,0.002738,-0.702673,-0.736061,1.339916,0.007603,-1.319336,-0.032385,8.117025,100.180496,78.226898
404,0,0.003255,0.006720,0.003419,-54.972980,96.343803,15.539457,0.002083,0.001661,0.002758,-0.707033,-0.739862,1.333730,0.010583,-1.320409,-0.030321,8.276604,100.167839,78.115494
405,0,0.003254,0.006713,0.003418,-54.969391,96.336708,15.536957,0.002140,0.001644,0.002753,-0.700374,-0.737965,1.336231,0.010699,-1.320538,-0.030247,8.284091,100.168289,78.114883
406,0,0.003397,0.006775,0.003372,-54.967693,96.335876,15.539129,0.002131,0.001659,0.002737,-0.696914,-0.737015,1.342265,0.013298,-1.320237,-0.028966,8.167565,100.183945,78.197342
407,0,0.003326,0.006719,0.003415,-54.965775,96.338547,15.549414,0.001670,0.001757,0.001248,-0.516548,-0.388314,1.304331,0.010628,-1.320630,-0.030315,8.285717,100.168915,78.120728
408,0,0.003254,0.006781,0.003462,-54.971619,96.337769,15.549806,0.002218,0.001609,0.002728,-0.701716,-0.735982,1.353114,0.010689,-1.320540,-0.030301,8.284344,100.166969,78.122765
409,0,0.003294,0.006643,0.003386,-54.972527,96.338188,15.551355,0.002147,0.001586,0.002768,-0.707716,-0.742324,1.342344,0.007321,-1.319445,-0.032503,8.124331,100.180222,78.236969
410,0,0.003308,0.006880,0.003440,-54.976494,96.342293,15.552346,0.001898,0.001689,0.001221,-0.514620,-0.382422,1.328440,0.007469,-1.319353,-0.032365,8.119333,100.182518,78.241585
411,0,0.003274,0.006748,0.003384,-54.976917,96.338326,15.554360,0.002032,0.001691,0.002737,-0.708389,-0.737126,1.348465,0.010686,-1.320579,-0.030348,8.280749,100.168732,78.127342
412,0,0.003369,0.006728,0.003388,-54.972481,96.338013,15.555408,0.001822,0.001774,0.001239,-0.512481,-0.384925,1.337998,0.007494,-1.319258,-0.032368,8.118437,100.178764,78.244370
413,0,0.003270,0.006871,0.003381,-54.972836,96.336845,15.556862,0.001817,0.001727,0.001235,-0.512566,-0.385725,1.326723,0.007515,-1.319342,-0.032399,8.120419,100.179054,78.247131
414,0,0.003233,0.006667,0.003415,-54.968666,96.335495,15.546106,0.001851,0.001656,0.001218,-0.510518,-0.382564,1.313192,0.010053,-1.319248,-0.031160,8.030445,100.181938,78.297379
415,0,0.003218,0.006687,0.003370,-54.970196,96.337090,15.546569,0.001985,0.001771,0.002771,-0.703391,-0.746798,1.347440,0.007526,-1.319276,-0.032434,8.122470,100.177612,78.237686
416,0,0.003211,0.006787,0.003452,-54.974354,96.341095,15.541036,0.001841,0.001766,0.001226,-0.510540,-0.383721,1.325260,0.007543,-1.319398,-0.032457,8.121206,100.180031,78.228668
417,0,0.003319,0.006695,0.003429,-54.971336,96.340294,15.540777,0.002266,0.001544,0.002761,-0.704990,-0.739911,1.332648,0.007503,-1.319355,-0.032374,8.118868,100.185646,78.228386
418,0,0.003310,0.006933,0.003426,-54.971478,96.344086,15.544356,0.002282,0.001566,0.002756,-0.705871,-0.736496,1.348471,0.010571,-1.320596,-0.030315,8.285028,100.170166,78.112206
419,0,0.003208,0.006746,0.003382,-54.969273,96.338860,15.552761,0.001825,0.001700,0.001227,-0.515211,-0.381974,1.322153,0.007375,-1.319373,-0.032461,8.122209,100.182541,78.240868
420,0,0.003231,0.006847,0.003442,-54.967918,96.341110,15.550889,0.002050,0.001750,0.002775,-0.704889,-0.744040,1.360041,0.007356,-1.319447,-0.032458,8.124736,100.180359,78.240906
421,0,0.003225,0.006553,0.003313,-54.972134,96.337311,15.548050,0.002081,0.001716,0.002732,-0.702184,-0.737869,1.352205,0.010102,-1.319231,-0.031016,8.028763,100.189629,78.300171
422,0,0.003260,0.006703,0.003461,-54.972321,96.336273,15.541267,0.002055,0.001732,0.002756,-0.703209,-0.743892,1.347960,0.010734,-1.320523,-0.030309,8.278093,100.169121,78.121460
423,0,0.003285,0.006744,0.003415,-54.972092,96.333984,15.546170,0.002112,0.001689,0.002767,-0.704929,-0.746184,1.346204,0.010682,-1.320502,-0.030335,8.283528,100.168472,78.122612
424,0,0.003250,0.006710,0.003343,-54.970055,96.336517,15.548614,0.002265,0.001544,0.002760,-0.703506,-0.742841,1.337195,0.007447,-1.319345,-0.032475,8.125768,100.178558,78.238663
425,0,0.003248,0.006806,0.003387,-54.971291,96.338341,15.556761,0.002210,0.001580,0.002774,-0.706479,-0.744146,1.345044,0.007492,-1.319403,-0.032325,8.125867,100.180199,78.241074
426,0,0.003258,0.006644,0.003425,-54.971584,96.339813,15.560114,0.002180,0.001650,0.002777,-0.707212,-0.744542,1.363256,0.007430,-1.319292,-0.032447,8.121860,100.181702,78.244522
427,0,0.003212,0.006626,0.003426,-54.970280,96.335289,15.556719,0.002195,0.001615,0.002739,-0.702528,-0.743969,1.358896,0.007421,-1.319391,-0.032443,8.128527,100.176674,78.241539
428,0,0.003333,0.006781,0.003478,-54.966267,96.341194,15.547255,0.002217,0.001636,0.002765,-0.705851,-0.741213,1.356867,0.010721,-1.320484,-0.030289,8.285797,100.166512,78.123787
429,0,0.003173,0.006675,0.003448,-54.969261,96.338181,15.532138,0.002235,0.001616,0.002787,-0.707417,-0.746984,1.342033,0.007578,-1.319489,-0.032425,8.128072,100.181564,78.222473
430,0,0.003297,0.006752,0.003360,-54.971909,96.337410,15.525839,0.002154,0.001669,0.002746,-0.701741,-0.737949,1.336950,0.010051,-1.319272,-0.031045,8.029681,100.188202,78.278725
431,0,0.003179,0.006811,0.003365,-54.971218,96.340515,15.530407,0.002354,0.001534,0.002742,-0.700990,-0.737969,1.336603,0.007527,-1.319397,-0.032362,8.124983,100.182159,78.222580
432,0,0.003185,0.006738,0.003447,-54.968723,96.337440,15.541685,0.002313,0.001589,0.002742,-0.699711,-0.739327,1.349912,0.007486,-1.319405,-0.032398,8.123796,100.180664,78.229248
433,0,0.003207,0.006750,0.003320,-54.971992,96.336388,15.555888,0.002150,0.001638,0.002771,-0.705688,-0.745765,1.347455,0.010681,-1.320461,-0.030239,8.281374,100.166756,78.128319
434,0,0.003233,0.006676,0.003337,-54.972900,96.339645,15.555427,0.002183,0.001624,0.002771,-0.704129,-0.745867,1.355676,0.010698,-1.320483,-0.030295,8.280415,100.171227,78.131172
435,0,0.003339,0.006703,0.003352,-54.975727,96.337608,15.554611,0.002196,0.001655,0.002745,-0.704165,-0.740562,1.364016,0.010525,-1.320538,-0.030378,8.280920,100.167244,78.133797
436,0,0.003345,0.006792,0.003426,-54.973640,96.336891,15.547621,0.002115,0.001650,0.002747,-0.708420,-0.743949,1.350494,0.007547,-1.319429,-0.032394,8.122575,100.181870,78.239235
437,0,0.003295,0.006757,0.003377,-54.974384,96.337067,15.546909,0.002115,0.001675,0.002753,-0.708343,-0.742202,1.350721,0.007532,-1.319466,-0.032410,8.121744,100.182159,78.237381
438,0,0.003232,0.006860,0.003423,-54.974266,96.340508,15.542910,0.002328,0.001542,0.002724,-0.705386,-0.738892,1.351900,0.010750,-1.320529,-0.030357,8.278461,100.170540,78.121262
439,0,0.003210,0.006833,0.003372,-54.970127,96.342033,15.546853,0.002158,0.001638,0.002739,-0.705405,-0.737025,1.347547,0.007494,-1.319363,-0.032447,8.123259,100.182350,78.239700
440,0,0.003074,0.006628,0.003358,-54.973755,96.344231,15.549262,0.002110,0.001675,0.002777,-0.708124,-0.746566,1.347907,0.010705,-1.320460,-0.030352,8.280644,100.170029,78.126022
441,0,0.003221,0.006648,0.003375,-54.974403,96.341942,15.550388,0.002406,0.001496,0.002737,-0.702078,-0.737626,1.345357,0.010681,-1.320428,-0.030308,8.276861,100.170654,78.125053
442,0,0.003411,0.006672,0.003369,-54.976051,96.340691,15.543383,0.002037,0.001751,0.002763,-0.706020,-0.740130,1.348498,0.007562,-1.319424,-0.032426,8.126798,100.183281,78.232513
443,0,0.003302,0.006695,0.003423,-54.975563,96.338707,15.539760,0.002163,0.001626,0.002755,-0.707730,-0.743043,1.337149,0.010539,-1.320539,-0.030393,8.277956,100.166588,78.115242
444,0,0.003334,0.006903,0.003443,-54.973309,96.334625,15.535797,0.002170,0.001620,0.002766,-0.710130,-0.745396,1.339828,0.007506,-1.319455,-0.032419,8.120440,100.178017,78.227425
445,0,0.003224,0.006681,0.003383,-54.975651,96.336311,15.543647,0.002130,0.001662,0.002751,-0.708244,-0.742944,1.347889,0.010079,-1.319285,-0.031076,8.024868,100.187660,78.295929
446,0,0.003211,0.006680,0.003458,-54.970467,96.339378,15.544670,0.001956,0.001758,0.002760,-0.710331,-0.742623,1.348905,0.007548,-1.319354,-0.032430,8.120477,100.178558,78.240234
447,0,0.003187,0.006671,0.003370,-54.974510,96.337212,15.551235,0.002180,0.001631,0.002748,-0.705500,-0.738419,1.350498,0.009883,-1.319216,-0.031082,8.026927,100.183357,78.303307
448,0,0.003183,0.006557,0.003362,-54.973175,96.334579,15.549431,0.002851,0.002095,0.001748,-0.541222,-0.534528,1.550548,0.007488,-1.319392,-0.032457,8.121753,100.180763,78.240883
449,0,0.003276,0.006855,0.003436,-54.973637,96.343742,15.541889,0.002124,0.001670,0.002739,-0.703372,-0.735422,1.344107,0.007505,-1.319444,-0.032390,8.121193,100.184723,78.229431
450,0,0.003278,0.006731,0.003442,-54.975288,96.340080,15.537422,0.002087,0.001680,0.002762,-0.707312,-0.741605,1.333956,0.013202,-1.320277,-0.028882,8.166540,100.180466,78.196014
451,0,0.003200,0.006773,0.003350,-54.975395,96.340561,15.545815,0.002143,0.001629,0.002751,-0.705127,-0.739732,1.342330,0.007408,-1.319411,-0.032384,8.123121,100.178070,78.234741
452,0,0.003239,0.006682,0.003517,-54.971947,96.335892,15.549959,0.002161,0.001643,0.002766,-0.706038,-0.745915,1.346726,0.010696,-1.320585,-0.030296,8.286005,100.168037,78.125732
453,0,0.003264,0.006749,0.003405,-54.972076,96.339165,15.554465,0.002309,0.001548,0.002733,-0.706877,-0.737690,1.357070,0.010599,-1.320537,-0.030407,8.284071,100.166771,78.125397
454,0,0.003394,0.006848,0.003392,-54.973339,96.332726,15.550981,0.002126,0.001643,0.002758,-0.709342,-0.749332,1.351894,0.007514,-1.319485,-0.032400,8.125226,100.179474,78.238998
455,0,0.003169,0.006635,0.003345,-54.971790,96.339005,15.551878,0.002166,0.001634,0.002755,-0.704275,-0.743885,1.348365,0.007432,-1.319429,-0.032406,8.129759,100.177223,78.237343
456,0,0.003312,0.006659,0.003424,-54.970032,96.340805,15.543518,0.002273,0.001621,0.002763,-0.707035,-0.739655,1.352719,0.007473,-1.319471,-0.032365,8.123656,100.178955,78.233780
457,0,0.003339,0.006849,0.003374,-54.972507,96.341232,15.537218,0.001842,0.001736,0.001224,-0.510991,-0.383928,1.316060,0.007546,-1.319443,-0.032438,8.123246,100.178535,78.222488
458,0,0.003234,0.006711,0.003327,-54.970024,96.336098,15.533914,0.002104,0.001681,0.002748,-0.700964,-0.740730,1.332245,0.007346,-1.319421,-0.032527,8.124348,100.180397,78.220764
459,0,0.003358,0.006645,0.003460,-54.971741,96.335442,15.542136,0.002200,0.001644,0.002780,-0.706311,-0.747117,1.347294,0.010789,-1.320493,-0.030195,8.281278,100.168053,78.114029
460,0,0.003271,0.006755,0.003416,-54.969070,96.333305,15.547018,0.002226,0.001614,0.002773,-0.701926,-0.751634,1.349463,0.007371,-1.319334,-0.032480,8.124171,100.173042,78.239464
461,0,0.003334,0.006830,0.003385,-54.968613,96.334412,15.547007,0.002245,0.001596,0.002753,-0.704465,-0.743605,1.352876,0.007400,-1.319371,-0.032499,8.124175,100.179718,78.238754
462,0,0.003396,0.006873,0.003461,-54.975483,96.341324,15.539756,0.002044,0.001729,0.002756,-0.710620,-0.740925,1.342899,0.007491,-1.319334,-0.032385,8.117735,100.182838,78.233055
463,0,0.003306,0.006758,0.003453,-54.975357,96.344032,15.538807,0.002152,0.001686,0.002736,-0.707057,-0.736610,1.354598,0.010651,-1.320509,-0.030293,8.278188,100.171059,78.117622
464,0,0.003357,0.006775,0.003352,-54.977234,96.341637,15.544619,0.001894,0.001653,0.001247,-0.522215,-0.385523,1.315610,0.007356,-1.319489,-0.032441,8.125584,100.180450,78.230614
465,0,0.003120,0.006816,0.003389,-54.977077,96.341438,15.552608,0.002156,0.001666,0.002755,-0.708175,-0.744438,1.354648,0.007378,-1.319446,-0.032500,8.119429,100.178795,78.240013
466,0,0.003292,0.006824,0.003463,-54.970211,96.338165,15.558105,0.002029,0.001720,0.002767,-0.708133,-0.744982,1.353244,0.010721,-1.320495,-0.030309,8.279943,100.167435,78.129982
467,0,0.003234,0.006777,0.003388,-54.966846,96.339043,15.556392,0.001983,0.001745,0.002770,-0.704295,-0.745403,1.355376,0.007297,-1.319384,-0.032559,8.128258,100.178940,78.248138
468,0,0.003259,0.006769,0.003388,-54.970112,96.337936,15.558723,0.002089,0.001676,0.002775,-0.702631,-0.746451,1.349226,0.007629,-1.319385,-0.032434,8.126414,100.179131,78.244911
469,0,0.003282,0.006751,0.003430,-54.971867,96.339645,15.546595,0.001811,0.001706,0.001244,-0.516111,-0.385606,1.316121,0.007293,-1.319310,-0.032545,8.123329,100.179070,78.237434
470,0,0.003326,0.006792,0.003436,-54.969204,96.335785,15.544301,0.002123,0.001677,0.002725,-0.704560,-0.737252,1.346100,0.007287,-1.319453,-0.032546,8.124201,100.177643,78.226982
471,0,0.003198,0.006684,0.003408,-54.966125,96.342247,15.536805,0.002231,0.001618,0.002729,-0.702335,-0.735938,1.349104,0.007464,-1.319467,-0.032397,8.125821,100.181381,78.225533
472,0,0.003191,0.006667,0.003423,-54.965038,96.345078,15.537875,0.002067,0.001683,0.002749,-0.701010,-0.738652,1.339583,0.010658,-1.320546,-0.030337,8.285881,100.170502,78.116020
473,0,0.003214,0.006876,0.003343,-54.964771,96.339066,15.543275,0.002115,0.001675,0.002763,-0.700012,-0.740499,1.343854,0.010565,-1.320534,-0.030371,8.292197,100.168739,78.117294
474,0,0.003285,0.006735,0.003418,-54.957500,96.335701,15.541587,0.002845,0.002130,0.001719,-0.528598,-0.527580,1.550372,0.010637,-1.320564,-0.030332,8.295531,100.165543,78.116875
475,0,0.003189,0.006797,0.003410,-54.962395,96.334122,15.539169,0.002150,0.001665,0.002707,-0.687323,-0.733311,1.345279,0.007362,-1.319349,-0.032576,8.136350,100.180779,78.227882
476,0,0.003174,0.006795,0.003445,-54.963116,96.333458,15.537858,0.002219,0.001623,0.002744,-0.692259,-0.741587,1.343634,0.010580,-1.320544,-0.030327,8.293431,100.167015,78.115738
477,0,0.003251,0.006822,0.003457,-54.964863,96.338303,15.534733,0.002083,0.001695,0.002760,-0.698078,-0.741982,1.340501,0.010523,-1.320565,-0.030361,8.291029,100.171577,78.110435
478,0,0.003318,0.006691,0.003491,-54.964207,96.342880,15.542646,0.002111,0.001678,0.002728,-0.699801,-0.737487,1.344078,0.007310,-1.319576,-0.032571,8.132630,100.181511,78.223541
479,0,0.003319,0.006730,0.003452,-54.967503,96.338005,15.549917,0.002138,0.001630,0.002765,-0.703517,-0.741729,1.346063,0.007360,-1.319480,-0.032483,8.127052,100.179901,78.236740
480,0,0.003217,0.006750,0.003383,-54.965603,96.338188,15.560619,0.002030,0.001715,0.002754,-0.702213,-0.741759,1.359763,0.007405,-1.319476,-0.032439,8.130319,100.177834,78.247223
481,0,0.003268,0.006682,0.003422,-54.964882,96.336136,15.558719,0.001768,0.001705,0.001241,-0.515948,-0.385380,1.319733,0.007365,-1.319364,-0.032482,8.127787,100.174911,78.246910
482,0,0.003271,0.006776,0.003399,-54.964558,96.338692,15.548877,0.002034,0.001744,0.002747,-0.698700,-0.741327,1.356134,0.010635,-1.320562,-0.030412,8.289551,100.166946,78.127380
483,0,0.003213,0.006717,0.003396,-54.965553,96.338814,15.543009,0.001769,0.001708,0.001246,-0.509934,-0.385111,1.305388,0.010625,-1.320555,-0.030378,8.291246,100.169662,78.122154
484,0,0.003318,0.006751,0.003416,-54.965736,96.335609,15.539486,0.001986,0.001640,0.001246,-0.508711,-0.388930,1.321247,0.007427,-1.319420,-0.032472,8.132592,100.179581,78.227737
485,0,0.003308,0.006693,0.003386,-54.965103,96.337128,15.535583,0.002163,0.001654,0.002733,-0.696605,-0.738341,1.342311,0.007367,-1.319361,-0.032483,8.129242,100.180626,78.225746
486,0,0.003261,0.006623,0.003377,-54.965672,96.337479,15.536688,0.002219,0.001607,0.002778,-0.703555,-0.744047,1.340792,0.010618,-1.320515,-0.030358,8.286707,100.170807,78.108589
487,0,0.003151,0.006773,0.003393,-54.966949,96.342880,15.538746,0.002087,0.001714,0.002753,-0.701507,-0.734600,1.345728,0.007447,-1.319418,-0.032418,8.127682,100.183220,78.229431
488,0,0.003258,0.006791,0.003447,-54.965160,96.339478,15.543842,0.002136,0.001672,0.002773,-0.703119,-0.744195,1.349026,0.010650,-1.320503,-0.030305,8.289880,100.170586,78.119560
489,0,0.003236,0.006735,0.003477,-54.969456,96.337181,15.539380,0.002277,0.001582,0.002764,-0.703910,-0.741033,1.349746,0.007377,-1.319391,-0.032442,8.124596,100.182137,78.228806
490,0,0.003253,0.006680,0.003458,-54.967140,96.336174,15.540937,0.002275,0.001614,0.002745,-0.701820,-0.741851,1.351985,0.007401,-1.319337,-0.032414,8.124488,100.180130,78.236420
491,0,0.003231,0.006865,0.003437,-54.973228,96.337769,15.538198,0.002157,0.001641,0.002750,-0.705623,-0.743462,1.346174,0.007549,-1.319374,-0.032426,8.121333,100.183632,78.228790
492,0,0.003246,0.006725,0.003347,-54.971741,96.341530,15.548848,0.002102,0.001679,0.002764,-0.707661,-0.740172,1.342590,0.010733,-1.320524,-0.030374,8.283312,100.174423,78.120605
493,0,0.003268,0.006598,0.003479,-54.970554,96.336456,15.549417,0.002176,0.001658,0.002732,-0.704391,-0.736995,1.354841,0.007410,-1.319308,-0.032480,8.127818,100.180611,78.240906
494,0,0.003252,0.006657,0.003404,-54.973289,96.339348,15.553937,0.002148,0.001651,0.002747,-0.703713,-0.740309,1.351369,0.010740,-1.320486,-0.030304,8.282883,100.172607,78.131920
495,0,0.003306,0.006755,0.003376,-54.972858,96.339989,15.551445,0.001847,0.001726,0.001234,-0.517332,-0.387604,1.327141,0.007442,-1.319391,-0.032497,8.120928,100.183281,78.238182
496,0,0.003404,0.006824,0.003381,-54.972195,96.337967,15.545565,0.002105,0.001634,0.002747,-0.709808,-0.741489,1.338698,0.013323,-1.320295,-0.028989,8.165501,100.182434,78.201965
497,0,0.003153,0.006702,0.003363,-54.974396,96.343445,15.545191,0.002174,0.001634,0.002759,-0.707841,-0.738844,1.348482,0.007405,-1.319446,-0.032475,8.120415,100.184341,78.238602
498,0,0.003210,0.006738,0.003369,-54.973007,96.343018,15.543315,0.002222,0.001649,0.002733,-0.703621,-0.735530,1.352367,0.009903,-1.319247,-0.030973,8.021199,100.189117,78.295738
499,0,0.003258,0.006766,0.003419,-54.977333,96.342712,15.541300,0.002830,0.002027,0.001703,-0.541322,-0.520830,1.526725,0.007424,-1.319351,-0.032432,8.119842,100.182381,78.235413
500,0,0.003342,0.006845,0.003480,-54.974014,96.340004,15.538287,0.001758,0.001621,0.001237,-0.523190,-0.384101,1.281987,0.010650,-1.320447,-0.030340,8.275775,100.170464,78.119438
501,0,0.003314,0.006812,0.003447,-54.976105,96.341759,15.538992,0.002189,0.001638,0.002755,-0.703743,-0.742244,1.344322,0.007534,-1.319298,-0.032382,8.115122,100.182220,78.234367
502,0,0.003174,0.006616,0.003385,-54.977554,96.340019,15.539266,0.002140,0.001653,0.002761,-0.708449,-0.743914,1.340759,0.013326,-1.320247,-0.028874,8.159969,100.183281,78.196152
503,0,0.003414,0.006800,0.003425,-54.976532,96.335037,15.536592,0.002207,0.001621,0.002754,-0.706364,-0.744014,1.346924,0.007529,-1.319317,-0.032422,8.114494,100.179977,78.232529
504,0,0.003357,0.006892,0.003490,-54.979031,96.342377,15.543277,0.002132,0.001660,0.002752,-0.707598,-0.741960,1.347005,0.007453,-1.319368,-0.032414,8.119113,100.183121,78.232285
505,0,0.003162,0.006691,0.003360,-54.975975,96.338196,15.551778,0.002107,0.001685,0.002766,-0.710604,-0.744061,1.354139,0.007414,-1.319386,-0.032550,8.119405,100.179825,78.240181
506,0,0.003383,0.006811,0.003435,-54.975220,96.338860,15.553727,0.001756,0.001695,0.001241,-0.521682,-0.387452,1.312264,0.007566,-1.319365,-0.032407,8.115259,100.179466,78.243729
507,0,0.003398,0.006628,0.003379,-54.978481,96.341911,15.547632,0.001758,0.001672,0.001274,-0.528155,-0.388204,1.300794,0.007515,-1.319365,-0.032436,8.116967,100.182640,78.238533
