Objects
100
,,Global Angle base_module:base_module,,,,,,Global Angle fusion_base:fusion_base,,,,,,Global Angle lifted_angle:lifted_angle,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
19,0,0.001515,0.007592,0.003594,-55.070477,96.276016,15.459754,-0.000925,0.001595,0.000611,-0.403607,-0.406344,0.900260,0.010673,-1.334797,-0.023443,6.705882,100.636543,78.595055
20,0,0.001566,0.007648,0.003627,-55.069130,96.276588,15.450369,-0.000978,0.001478,0.000652,-0.414053,-0.414896,0.860563,0.010566,-1.334653,-0.023397,6.702208,100.638824,78.587822
21,0,0.001628,0.007750,0.003585,-55.071308,96.277489,15.440001,-0.001019,0.001571,0.000619,-0.403232,-0.403871,0.870110,0.010480,-1.334646,-0.023496,6.699580,100.638557,78.579109
22,0,0.001407,0.007838,0.003577,-55.068737,96.278343,15.438151,-0.001140,0.001535,0.000625,-0.413245,-0.404205,0.841625,0.010736,-1.334681,-0.023315,6.704627,100.640137,78.577698
23,0,0.001528,0.007764,0.003653,-55.068748,96.271576,15.446263,-0.000937,0.001405,0.000640,-0.411612,-0.410409,0.843287,0.010761,-1.334566,-0.023365,6.705887,100.636971,78.589851
24,0,0.001407,0.007577,0.003607,-55.064857,96.271919,15.449301,-0.000751,0.001616,0.000598,-0.389315,-0.406892,0.923144,0.010572,-1.334684,-0.023481,6.703253,100.636200,78.592827
25,0,0.001545,0.007804,0.003568,-55.069744,96.273148,15.457799,-0.000935,0.001531,0.000650,-0.409413,-0.413836,0.883077,0.010545,-1.334623,-0.023467,6.708138,100.635780,78.592430
26,0,0.001481,0.007767,0.003640,-55.065895,96.273262,15.455120,-0.001020,0.001600,0.000670,-0.406891,-0.419630,0.892790,0.010660,-1.334723,-0.023431,6.707980,100.634003,78.592216
27,0,0.001422,0.007701,0.003553,-55.071541,96.275604,15.453319,-0.001113,0.001653,0.000617,-0.403664,-0.407351,0.886661,0.010727,-1.334748,-0.023340,6.703201,100.638687,78.590004
28,0,0.001536,0.007675,0.003680,-55.069736,96.278519,15.446786,-0.001335,0.001619,0.000674,-0.421780,-0.409078,0.847635,0.010492,-1.334705,-0.023479,6.701257,100.637901,78.581970
29,0,0.001493,0.007767,0.003559,-55.068825,96.277245,15.447726,-0.001039,0.001559,0.000662,-0.415566,-0.414214,0.872298,0.010769,-1.334761,-0.023360,6.702483,100.643082,78.584335
30,0,0.001642,0.007893,0.003588,-55.072037,96.279793,15.458812,-0.000529,0.001678,0.000583,-0.392212,-0.410208,0.972498,0.010802,-1.334692,-0.023356,6.705714,100.640587,78.592415
31,0,0.001525,0.007749,0.003591,-55.071266,96.278381,15.464833,-0.000963,0.001630,0.000638,-0.407334,-0.413379,0.908449,0.010747,-1.334654,-0.023387,6.703548,100.638069,78.603027
32,0,0.001462,0.007635,0.003629,-55.066471,96.273308,15.470963,-0.000991,0.001533,0.000665,-0.410448,-0.419987,0.888059,0.010722,-1.334661,-0.023411,6.703854,100.637909,78.607414
33,0,0.001462,0.007671,0.003615,-55.071198,96.273254,15.463971,-0.000962,0.001557,0.000640,-0.409404,-0.413259,0.893615,0.010774,-1.334648,-0.023393,6.703347,100.635483,78.598816
34,0,0.001458,0.007768,0.003613,-55.072445,96.272331,15.454176,-0.001223,0.001328,0.000676,-0.435198,-0.409640,0.795274,0.010582,-1.334670,-0.023547,6.699076,100.639511,78.592026
35,0,0.001620,0.007811,0.003622,-55.069756,96.274475,15.445684,-0.001094,0.001466,0.000648,-0.416582,-0.408817,0.844657,0.010688,-1.334691,-0.023369,6.698543,100.636993,78.584244
36,0,0.001414,0.007764,0.003558,-55.069626,96.274910,15.448738,-0.001074,0.001466,0.000632,-0.417332,-0.405568,0.844610,0.010462,-1.334702,-0.023518,6.698524,100.632042,78.588684
37,0,0.001511,0.007734,0.003602,-55.066647,96.276527,15.448427,-0.000808,0.001693,0.000604,-0.391751,-0.409460,0.930977,0.010656,-1.334699,-0.023394,6.702002,100.634644,78.587723
38,0,0.001357,0.007700,0.003527,-55.064144,96.271980,15.452351,-0.001142,0.001473,0.000649,-0.412409,-0.408407,0.839412,0.010561,-1.334790,-0.023356,6.707158,100.634735,78.585388
39,0,0.001458,0.007816,0.003598,-55.063889,96.273331,15.449944,-0.001011,0.001505,0.000654,-0.405060,-0.413540,0.862908,0.010596,-1.334728,-0.023376,6.710347,100.639206,78.583885
40,0,0.001593,0.007788,0.003550,-55.066422,96.279221,15.443887,-0.000913,0.001626,0.000627,-0.396193,-0.410444,0.901301,0.010588,-1.334746,-0.023427,6.709607,100.639717,78.580345
41,0,0.001549,0.007869,0.003587,-55.067051,96.280899,15.442869,-0.000905,0.001630,0.000608,-0.395620,-0.405441,0.898047,0.010739,-1.334857,-0.023359,6.712466,100.639290,78.573753
42,0,0.001525,0.007732,0.003588,-55.068035,96.277229,15.442720,-0.000910,0.001578,0.000656,-0.411297,-0.414252,0.887206,0.010672,-1.334785,-0.023362,6.708320,100.638611,78.575691
43,0,0.001476,0.007606,0.003554,-55.069622,96.280022,15.453152,-0.001046,0.001468,0.000647,-0.414894,-0.409612,0.852420,0.010628,-1.334734,-0.023363,6.701262,100.638794,78.586624
44,0,0.001481,0.007713,0.003464,-55.074448,96.274803,15.463141,-0.000978,0.001546,0.000619,-0.413718,-0.410325,0.885164,0.010801,-1.334668,-0.023322,6.699341,100.633881,78.600601
45,0,0.001528,0.007705,0.003567,-55.072704,96.269112,15.470963,-0.001287,0.001290,0.000719,-0.441923,-0.419627,0.792589,0.010786,-1.334635,-0.023317,6.698005,100.634705,78.609940
46,0,0.001493,0.007609,0.003508,-55.075211,96.276131,15.469899,-0.001260,0.001361,0.000677,-0.429873,-0.409496,0.809712,0.010625,-1.334638,-0.023459,6.695785,100.635757,78.609505
47,0,0.001348,0.007685,0.003621,-55.074440,96.273918,15.467668,-0.001004,0.001503,0.000672,-0.421539,-0.421204,0.878607,0.010680,-1.334618,-0.023367,6.698469,100.635094,78.602463
48,0,0.001444,0.007738,0.003584,-55.074120,96.274391,15.459956,-0.000762,0.001591,0.000633,-0.409152,-0.417014,0.923473,0.010656,-1.334698,-0.023435,6.698914,100.637001,78.594292
49,0,0.001523,0.007724,0.003561,-55.074188,96.277267,15.455118,-0.001108,0.001466,0.000672,-0.426193,-0.413535,0.842811,0.010880,-1.334784,-0.023266,6.701525,100.641113,78.590569
50,0,0.001576,0.007730,0.003627,-55.069920,96.276726,15.452445,-0.001044,0.001635,0.000616,-0.406834,-0.406475,0.890207,0.010785,-1.334734,-0.023304,6.704253,100.641083,78.589584
51,0,0.001606,0.007744,0.003614,-55.063637,96.278038,15.454430,-0.001196,0.001567,0.000651,-0.412059,-0.409485,0.855131,0.010626,-1.334754,-0.023465,6.709785,100.638771,78.593376
52,0,0.001422,0.007713,0.003606,-55.065342,96.274818,15.450191,-0.000991,0.001531,0.000650,-0.406814,-0.411516,0.870287,0.010735,-1.334691,-0.023361,6.708451,100.636620,78.584816
53,0,0.001482,0.007754,0.003584,-55.062050,96.276466,15.443980,-0.001107,0.001592,0.000640,-0.405111,-0.410125,0.866078,0.010822,-1.334780,-0.023307,6.709065,100.640770,78.583572
54,0,0.001540,0.007704,0.003610,-55.066887,96.278984,15.438688,-0.000972,0.001527,0.000621,-0.407202,-0.405257,0.863602,0.010610,-1.334758,-0.023406,6.708921,100.639465,78.573151
55,0,0.001584,0.007817,0.003562,-55.066288,96.272430,15.434671,-0.001167,0.001514,0.000646,-0.415534,-0.409869,0.832900,0.010640,-1.334730,-0.023375,6.702541,100.636856,78.575272
56,0,0.001495,0.007718,0.003586,-55.070171,96.275368,15.441275,-0.000960,0.001573,0.000640,-0.407988,-0.412845,0.879413,0.010661,-1.334669,-0.023364,6.701241,100.636154,78.577454
57,0,0.001412,0.007663,0.003530,-55.070812,96.274078,15.451715,-0.001239,0.001482,0.000664,-0.419499,-0.405415,0.826454,0.010734,-1.334749,-0.023351,6.702641,100.638618,78.585320
58,0,0.001532,0.007681,0.003667,-55.070011,96.276184,15.461151,-0.001141,0.001415,0.000618,-0.417861,-0.404120,0.828601,0.010634,-1.334642,-0.023530,6.701177,100.637566,78.602211
59,0,0.001511,0.007717,0.003575,-55.070225,96.271713,15.469334,-0.000868,0.001495,0.000611,-0.409250,-0.409467,0.891179,0.010651,-1.334717,-0.023414,6.705322,100.632767,78.600403
60,0,0.001458,0.007667,0.003530,-55.072445,96.275139,15.469514,-0.000910,0.001589,0.000649,-0.411866,-0.420120,0.907056,0.010865,-1.334712,-0.023317,6.700052,100.638313,78.603249
61,0,0.001603,0.007822,0.003576,-55.070229,96.277847,15.464055,-0.000840,0.001697,0.000637,-0.407154,-0.418006,0.939100,0.010771,-1.334757,-0.023423,6.701139,100.637718,78.595650
62,0,0.001459,0.007684,0.003636,-55.074699,96.280296,15.456800,-0.001010,0.001537,0.000651,-0.417914,-0.410383,0.874583,0.010951,-1.334799,-0.023328,6.707754,100.638039,78.590065
63,0,0.001452,0.007738,0.003564,-55.072670,96.280586,15.454195,-0.001218,0.001437,0.000657,-0.425803,-0.407548,0.826224,0.010713,-1.334739,-0.023416,6.701509,100.639565,78.594284
64,0,0.001428,0.007792,0.003648,-55.069180,96.276230,15.457385,-0.001187,0.001572,0.000649,-0.415433,-0.408170,0.858131,0.010592,-1.334753,-0.023467,6.704073,100.639374,78.595398
65,0,0.001408,0.007669,0.003542,-55.069069,96.275505,15.458267,-0.001199,0.001403,0.000670,-0.421445,-0.411537,0.821217,0.010683,-1.334660,-0.023355,6.708917,100.637245,78.594917
66,0,0.001477,0.007720,0.003564,-55.066185,96.271027,15.449340,-0.001198,0.001527,0.000652,-0.412573,-0.411342,0.839782,0.010564,-1.334705,-0.023473,6.705864,100.636711,78.589455
67,0,0.001543,0.007654,0.003563,-55.067066,96.277580,15.442786,-0.001174,0.001359,0.000652,-0.423040,-0.405923,0.800622,0.010739,-1.334746,-0.023394,6.704375,100.639771,78.579033
68,0,0.001339,0.007721,0.003620,-55.066666,96.270668,15.433822,-0.001231,0.001482,0.000653,-0.416825,-0.407834,0.815080,0.010418,-1.334702,-0.023535,6.702989,100.638138,78.578384
69,0,0.001481,0.007720,0.003647,-55.065681,96.270332,15.436871,-0.001071,0.001463,0.000647,-0.415364,-0.411264,0.833895,0.010515,-1.334620,-0.023458,6.700752,100.637558,78.576675
70,0,0.001508,0.007599,0.003532,-55.067627,96.271767,15.442068,-0.000855,0.001643,0.000624,-0.397460,-0.413912,0.913478,0.010592,-1.334652,-0.023438,6.701662,100.638344,78.583817
71,0,0.001436,0.007657,0.003594,-55.067310,96.273636,15.451809,-0.001032,0.001511,0.000626,-0.407815,-0.407370,0.865364,0.010673,-1.334676,-0.023390,6.706623,100.637596,78.591599
72,0,0.001510,0.007770,0.003610,-55.066956,96.273689,15.462521,-0.000792,0.001454,0.000665,-0.410358,-0.419289,0.895230,0.010654,-1.334852,-0.023497,6.710041,100.635612,78.595596
73,0,0.001478,0.007687,0.003556,-55.069695,96.277214,15.465966,-0.000946,0.001451,0.000629,-0.409985,-0.412516,0.872571,0.010607,-1.334717,-0.023427,6.707055,100.637177,78.600136
74,0,0.001557,0.007793,0.003547,-55.068134,96.275208,15.456929,-0.000822,0.001478,0.000646,-0.411717,-0.415073,0.892501,0.010743,-1.334746,-0.023321,6.708586,100.636475,78.596283
75,0,0.001365,0.007697,0.003602,-55.075100,96.278496,15.454729,-0.001030,0.001671,0.000620,-0.410217,-0.412557,0.899407,0.010797,-1.334751,-0.023391,6.701263,100.640068,78.588341
76,0,0.001430,0.007746,0.003630,-55.073551,96.280708,15.450792,-0.000990,0.001613,0.000616,-0.410311,-0.405891,0.891603,0.010801,-1.334711,-0.023375,6.698186,100.643646,78.592461
77,0,0.001421,0.007632,0.003560,-55.072212,96.275856,15.461686,-0.000963,0.001557,0.000659,-0.416162,-0.417708,0.886036,0.010784,-1.334771,-0.023326,6.699007,100.637611,78.593155
78,0,0.001474,0.007754,0.003614,-55.070683,96.273354,15.464419,-0.001000,0.001532,0.000656,-0.412834,-0.414462,0.881278,0.010709,-1.334705,-0.023412,6.701870,100.637917,78.599327
79,0,0.001467,0.007617,0.003632,-55.070930,96.272552,15.468445,-0.001098,0.001392,0.000696,-0.427142,-0.418277,0.840936,0.010826,-1.334687,-0.023366,6.703868,100.639336,78.602295
80,0,0.001491,0.007694,0.003513,-55.067497,96.271835,15.462914,-0.000890,0.001485,0.000617,-0.407003,-0.405818,0.884798,0.010686,-1.334688,-0.023500,6.703558,100.637817,78.598816
81,0,0.001361,0.007675,0.003656,-55.070282,96.271652,15.449858,-0.001440,0.001305,0.000665,-0.433865,-0.405099,0.759327,0.010812,-1.334736,-0.023286,6.703575,100.633278,78.584595
82,0,0.001650,0.007709,0.003606,-55.068558,96.275650,15.444550,-0.001192,0.001438,0.000660,-0.422035,-0.409757,0.818843,0.010615,-1.334723,-0.023400,6.702510,100.635323,78.577209
83,0,0.001559,0.007777,0.003653,-55.068745,96.277077,15.439462,-0.001267,0.001479,0.000658,-0.415021,-0.408341,0.817228,0.010576,-1.334715,-0.023452,6.704041,100.638008,78.576981
84,0,0.001476,0.007718,0.003680,-55.063347,96.274933,15.439421,-0.000988,0.001605,0.000656,-0.409014,-0.414721,0.883118,0.010642,-1.334770,-0.023398,6.706965,100.634232,78.578773
85,0,0.001515,0.007770,0.003582,-55.062878,96.278732,15.446956,-0.001051,0.001590,0.000611,-0.401587,-0.404442,0.873958,0.010561,-1.334755,-0.023483,6.709565,100.636253,78.582428
86,0,0.001471,0.007659,0.003529,-55.064545,96.279625,15.448524,-0.001056,0.001599,0.000622,-0.400565,-0.407694,0.877907,0.010655,-1.334772,-0.023374,6.708027,100.638115,78.588989
87,0,0.001491,0.007615,0.003577,-55.068649,96.280228,15.451180,-0.000841,0.001456,0.000634,-0.407611,-0.407135,0.876073,0.010628,-1.334823,-0.023396,6.707860,100.639114,78.583725
88,0,0.001573,0.007753,0.003481,-55.071507,96.278252,15.451070,-0.001090,0.001594,0.000654,-0.415280,-0.414718,0.867453,0.010596,-1.334731,-0.023490,6.702680,100.635712,78.585587
89,0,0.001522,0.007801,0.003514,-55.074894,96.277161,15.450430,-0.001198,0.001592,0.000653,-0.420097,-0.412080,0.853458,0.010794,-1.334792,-0.023361,6.698905,100.642654,78.586784
90,0,0.001439,0.007686,0.003532,-55.075008,96.278282,15.455321,-0.001106,0.001505,0.000659,-0.422920,-0.415115,0.859418,0.010774,-1.334667,-0.023428,6.697084,100.637177,78.595596
91,0,0.001469,0.007645,0.003690,-55.072262,96.269806,15.470417,-0.000842,0.001504,0.000620,-0.408667,-0.413126,0.902459,0.010785,-1.334669,-0.023400,6.700136,100.636314,78.610077
92,0,0.001465,0.007756,0.003516,-55.067421,96.269112,15.477626,-0.000989,0.001395,0.000627,-0.417401,-0.410921,0.862360,0.010853,-1.334676,-0.023434,6.702902,100.636688,78.610588
93,0,0.001431,0.007755,0.003597,-55.070374,96.273384,15.474601,-0.001058,0.001695,0.000612,-0.401599,-0.407938,0.917862,0.010759,-1.334625,-0.023375,6.697971,100.636536,78.610146
94,0,0.001463,0.007778,0.003549,-55.070850,96.274208,15.463382,-0.000854,0.001438,0.000637,-0.416807,-0.410910,0.878196,0.010802,-1.334698,-0.023316,6.701708,100.639877,78.602943
95,0,0.001504,0.007749,0.003575,-55.071129,96.276520,15.446580,-0.000910,0.001557,0.000637,-0.410600,-0.409636,0.884842,0.010716,-1.334746,-0.023392,6.699955,100.638367,78.581001
96,0,0.001466,0.007740,0.003559,-55.069981,96.279305,15.435699,-0.001172,0.001482,0.000700,-0.427273,-0.413900,0.825197,0.010530,-1.334697,-0.023375,6.696596,100.640717,78.575928
97,0,0.001576,0.007668,0.003590,-55.067379,96.280045,15.427411,-0.001142,0.001504,0.000634,-0.417198,-0.403661,0.828534,0.010803,-1.334794,-0.023295,6.703684,100.639839,78.566696
98,0,0.001514,0.007684,0.003514,-55.064381,96.277817,15.436275,-0.001306,0.001590,0.000658,-0.418685,-0.407668,0.829070,0.010620,-1.334779,-0.023446,6.702376,100.637657,78.578934
99,0,0.001299,0.007679,0.003572,-55.062702,96.275940,15.445526,-0.001226,0.001541,0.000667,-0.414345,-0.411973,0.836679,0.010728,-1.334768,-0.023349,6.705854,100.639397,78.589180
100,0,0.001419,0.007656,0.003569,-55.068775,96.276901,15.457268,-0.001052,0.001583,0.000619,-0.405378,-0.407387,0.880083,0.010613,-1.334687,-0.023372,6.705694,100.635963,78.597473
101,0,0.001309,0.007718,0.003561,-55.067871,96.273056,15.453549,-0.001050,0.001606,0.000622,-0.404589,-0.410323,0.892448,0.010834,-1.334724,-0.023284,6.705287,100.634720,78.594719
102,0,0.001545,0.007961,0.003612,-55.075314,96.278122,15.459026,-0.000894,0.001688,0.000629,-0.405931,-0.417190,0.925681,0.010730,-1.334687,-0.023407,6.699502,100.637566,78.594490
103,0,0.001463,0.007706,0.003605,-55.078102,96.278618,15.454670,-0.001167,0.001420,0.000695,-0.433307,-0.414815,0.825782,0.010826,-1.334680,-0.023351,6.694783,100.642189,78.599808
104,0,0.001460,0.007738,0.003616,-55.077126,96.274048,15.456368,-0.001206,0.001444,0.000643,-0.428165,-0.405464,0.824608,0.010777,-1.334625,-0.023291,6.694870,100.637756,78.596916
105,0,0.001542,0.007758,0.003529,-55.072876,96.275848,15.459955,-0.000770,0.001585,0.000637,-0.410334,-0.418319,0.925658,0.010716,-1.334627,-0.023383,6.700201,100.638908,78.600792
106,0,0.001530,0.007747,0.003539,-55.071316,96.271439,15.466017,-0.000822,0.001477,0.000667,-0.415987,-0.419062,0.895203,0.010766,-1.334743,-0.023349,6.704814,100.637001,78.601501
107,0,0.001492,0.007737,0.003536,-55.070171,96.273827,15.462824,-0.000918,0.001631,0.000644,-0.408538,-0.416336,0.913026,0.010732,-1.334822,-0.023401,6.703424,100.635811,78.599541
108,0,0.001467,0.007703,0.003621,-55.068886,96.273201,15.461024,-0.001030,0.001565,0.000645,-0.411874,-0.410875,0.883955,0.010819,-1.334782,-0.023269,6.705523,100.636696,78.592514
109,0,0.001453,0.007808,0.003559,-55.071014,96.279152,15.450855,-0.001067,0.001742,0.000609,-0.401050,-0.407927,0.914553,0.010702,-1.334699,-0.023433,6.704654,100.642242,78.582352
110,0,0.001348,0.007760,0.003586,-55.068283,96.279091,15.440933,-0.001103,0.001659,0.000655,-0.417650,-0.415732,0.882457,0.010733,-1.334739,-0.023423,6.701659,100.640686,78.579865
111,0,0.001412,0.007771,0.003566,-55.069622,96.279564,15.437962,-0.000968,0.001502,0.000650,-0.415749,-0.411361,0.859830,0.010778,-1.334687,-0.023292,6.700569,100.644569,78.580437
112,0,0.001368,0.007799,0.003619,-55.065933,96.277946,15.439794,-0.001083,0.001414,0.000636,-0.418915,-0.405469,0.823341,0.010658,-1.334679,-0.023472,6.702600,100.639549,78.579132
113,0,0.001446,0.007664,0.003582,-55.068203,96.276321,15.447665,-0.001058,0.001583,0.000652,-0.409603,-0.412546,0.871479,0.010690,-1.334787,-0.023340,6.707355,100.633881,78.581085
114,0,0.001389,0.007562,0.003550,-55.066280,96.270050,15.450998,-0.000964,0.001496,0.000629,-0.408556,-0.413947,0.871570,0.010580,-1.334681,-0.023429,6.705999,100.634560,78.590553
115,0,0.001632,0.007747,0.003600,-55.066860,96.270660,15.456145,-0.001276,0.001388,0.000694,-0.430128,-0.420041,0.806726,0.010749,-1.334719,-0.023351,6.703233,100.630386,78.594292
116,0,0.001526,0.007802,0.003538,-55.070297,96.274536,15.456631,-0.000933,0.001461,0.000667,-0.414818,-0.419029,0.870334,0.010888,-1.334689,-0.023342,6.703576,100.639168,78.598419
117,0,0.001539,0.007700,0.003575,-55.071232,96.278954,15.458364,-0.001152,0.001510,0.000614,-0.418541,-0.400886,0.853008,0.010764,-1.334777,-0.023361,6.702765,100.637581,78.591072
118,0,0.001426,0.007686,0.003551,-55.071083,96.279457,15.459116,-0.000826,0.001549,0.000649,-0.410598,-0.415462,0.907256,0.010774,-1.334737,-0.023333,6.700736,100.635605,78.591171
119,0,0.001502,0.007740,0.003532,-55.072392,96.279045,15.458162,-0.001119,0.001488,0.000666,-0.422160,-0.412072,0.850467,0.010908,-1.334761,-0.023342,6.704261,100.643532,78.592033
120,0,0.001391,0.007621,0.003574,-55.070374,96.279778,15.456308,-0.001219,0.001453,0.000657,-0.420536,-0.406927,0.829180,0.010653,-1.334758,-0.023465,6.705135,100.643883,78.592346
121,0,0.001442,0.007679,0.003576,-55.066662,96.274719,15.453263,-0.001127,0.001517,0.000688,-0.420567,-0.416268,0.850387,0.010838,-1.334763,-0.023265,6.707833,100.641220,78.589371
122,0,0.001471,0.007704,0.003570,-55.072418,96.275917,15.448237,-0.000725,0.001531,0.000623,-0.406009,-0.414372,0.904410,0.010591,-1.334651,-0.023460,6.701178,100.638954,78.588074
123,0,0.001512,0.007787,0.003541,-55.069885,96.272270,15.448948,-0.001180,0.001558,0.000653,-0.418816,-0.413826,0.844799,0.010656,-1.334723,-0.023383,6.700824,100.633636,78.580444
124,0,0.001528,0.007807,0.003610,-55.070072,96.276817,15.449821,-0.001155,0.001529,0.000664,-0.419913,-0.413944,0.851668,0.010660,-1.334729,-0.023316,6.704079,100.635124,78.588249
125,0,0.001450,0.007734,0.003532,-55.075954,96.279053,15.455334,-0.000991,0.001646,0.000632,-0.405956,-0.409048,0.900791,0.010595,-1.334703,-0.023490,6.698125,100.636978,78.589134
126,0,0.001475,0.007772,0.003591,-55.074467,96.275955,15.452538,-0.001005,0.001483,0.000637,-0.411828,-0.410929,0.860772,0.010769,-1.334753,-0.023324,6.705119,100.639236,78.586372
127,0,0.001471,0.007636,0.003583,-55.069443,96.272575,15.458608,-0.001265,0.001532,0.000666,-0.423212,-0.413384,0.840921,0.010792,-1.334720,-0.023356,6.702088,100.634575,78.591904
128,0,0.001544,0.007731,0.003574,-55.069035,96.275002,15.454800,-0.001080,0.001599,0.000645,-0.410290,-0.411943,0.879684,0.010740,-1.334698,-0.023421,6.703813,100.636253,78.588348
129,0,0.001411,0.007760,0.003605,-55.066628,96.271332,15.447970,-0.001045,0.001524,0.000635,-0.414782,-0.409220,0.866698,0.010786,-1.334815,-0.023472,6.701239,100.639809,78.590889
130,0,0.001579,0.007791,0.003542,-55.070076,96.273529,15.448212,-0.001203,0.001563,0.000660,-0.421568,-0.414069,0.849520,0.010740,-1.334828,-0.023420,6.706326,100.635437,78.579697
131,0,0.001487,0.007696,0.003595,-55.072033,96.282761,15.441549,-0.001051,0.001585,0.000647,-0.414746,-0.405954,0.870510,0.010668,-1.334860,-0.023404,6.703584,100.642944,78.577423
132,0,0.001501,0.007773,0.003607,-55.072140,96.276611,15.449208,-0.000815,0.001543,0.000648,-0.413823,-0.414979,0.896644,0.010880,-1.334696,-0.023315,6.699989,100.644928,78.587944
133,0,0.001509,0.007683,0.003550,-55.074097,96.278366,15.453973,-0.001164,0.001444,0.000649,-0.422998,-0.407228,0.827607,0.010816,-1.334809,-0.023329,6.700902,100.635757,78.580757
134,0,0.001425,0.007755,0.003555,-55.073318,96.278976,15.463038,-0.000969,0.001496,0.000667,-0.422998,-0.413017,0.876037,0.010615,-1.334724,-0.023313,6.699593,100.638298,78.598129
135,0,0.001621,0.007679,0.003583,-55.070766,96.275452,15.462059,-0.000750,0.001574,0.000632,-0.403569,-0.414319,0.930586,0.010466,-1.334760,-0.023492,6.703269,100.638924,78.598465
136,0,0.001434,0.007597,0.003604,-55.073948,96.272255,15.462006,-0.001047,0.001382,0.000620,-0.422951,-0.407286,0.845227,0.010810,-1.334669,-0.023341,6.702733,100.637787,78.600578
