Objects
100
,,Global Angle base_module:base_module,,,,,,Global Angle fusion_base:fusion_base,,,,,,Global Angle lifted_angle:lifted_angle,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
22,0,0.004098,0.006148,0.003230,-54.974949,96.294762,15.574087,0.002338,0.001831,0.002767,-0.704994,-0.760842,1.438173,0.016400,-1.312462,-0.028949,8.258692,100.131554,78.398804
23,0,0.004132,0.006152,0.003261,-54.970840,96.291435,15.576494,0.002327,0.001791,0.002781,-0.701081,-0.765092,1.434034,0.016480,-1.312377,-0.028953,8.256561,100.130478,78.409752
24,0,0.004160,0.006130,0.003267,-54.973484,96.291809,15.580475,0.002251,0.001875,0.002744,-0.699152,-0.760021,1.439449,0.016539,-1.312381,-0.028994,8.261822,100.131027,78.406509
25,0,0.004125,0.006209,0.003299,-54.972282,96.289276,15.579831,0.002155,0.001896,0.002796,-0.699953,-0.769043,1.435895,0.016479,-1.312414,-0.028973,8.261478,100.128426,78.407990
26,0,0.004128,0.006283,0.003268,-54.974945,96.290169,15.583087,0.002369,0.001767,0.002772,-0.699868,-0.763926,1.429769,0.016471,-1.312352,-0.029041,8.258284,100.132805,78.407936
27,0,0.004193,0.006257,0.003184,-54.976570,96.294647,15.579492,0.002425,0.001756,0.002773,-0.698708,-0.760894,1.433494,0.016403,-1.312430,-0.029035,8.260181,100.130875,78.402878
28,0,0.004132,0.006163,0.003281,-54.977303,96.293190,15.575172,0.002310,0.001813,0.002777,-0.703143,-0.763963,1.432744,0.016387,-1.312424,-0.029037,8.258480,100.131828,78.401817
29,0,0.004222,0.006167,0.003330,-54.975693,96.293282,15.577628,0.002311,0.001798,0.002744,-0.696293,-0.757110,1.431800,0.016434,-1.312422,-0.028995,8.259952,100.131775,78.400581
30,0,0.004113,0.006090,0.003294,-54.971989,96.288307,15.579995,0.002246,0.001866,0.002784,-0.698521,-0.765630,1.442477,0.016518,-1.312410,-0.028923,8.258086,100.132889,78.400673
31,0,0.004068,0.006197,0.003266,-54.973797,96.292747,15.576481,0.002222,0.001837,0.002785,-0.703048,-0.766596,1.429067,0.016337,-1.312478,-0.029073,8.262069,100.129822,78.402153
32,0,0.004119,0.006216,0.003264,-54.966461,96.291763,15.574958,0.002207,0.001837,0.002792,-0.698197,-0.767412,1.423782,0.016362,-1.312402,-0.029019,8.262780,100.129555,78.401443
33,0,0.004029,0.006191,0.003283,-54.972103,96.292839,15.569759,0.002277,0.001842,0.002746,-0.692832,-0.754044,1.427099,0.016358,-1.312346,-0.029046,8.258749,100.130554,78.395638
34,0,0.004085,0.006158,0.003343,-54.970936,96.290741,15.565308,0.002318,0.001841,0.002773,-0.694174,-0.763176,1.431004,0.016390,-1.312381,-0.029090,8.264005,100.131233,78.389687
35,0,0.004106,0.006102,0.003316,-54.967518,96.289177,15.567251,0.002306,0.001829,0.002792,-0.696246,-0.766766,1.426123,0.016349,-1.312433,-0.029014,8.264723,100.132973,78.394737
36,0,0.004037,0.006135,0.003287,-54.972961,96.289848,15.574197,0.002244,0.001843,0.002795,-0.697830,-0.768454,1.428174,0.016412,-1.312445,-0.029013,8.266083,100.127457,78.395638
37,0,0.003953,0.006052,0.003277,-54.970390,96.294121,15.574497,0.002345,0.001810,0.002821,-0.702459,-0.770478,1.436314,0.016498,-1.312406,-0.028929,8.263028,100.131516,78.400551
38,0,0.004096,0.006287,0.003288,-54.971474,96.292908,15.575962,0.002276,0.001844,0.002793,-0.701011,-0.767407,1.437260,0.016344,-1.312352,-0.029062,8.263295,100.131851,78.402428
39,0,0.003909,0.006090,0.003185,-54.974579,96.296326,15.576392,0.002276,0.001796,0.002785,-0.704644,-0.766521,1.427389,0.016415,-1.312369,-0.029029,8.257809,100.133507,78.403214
40,0,0.004151,0.006104,0.003334,-54.973755,96.294395,15.576475,0.002340,0.001823,0.002781,-0.698844,-0.764341,1.440400,0.016477,-1.312459,-0.029044,8.259375,100.131691,78.403030
41,0,0.004176,0.006078,0.003323,-54.975719,96.288986,15.577397,0.002317,0.001802,0.002760,-0.699960,-0.762855,1.434736,0.016581,-1.312482,-0.028930,8.264007,100.128677,78.401268
42,0,0.004171,0.006158,0.003255,-54.974491,96.292274,15.574873,0.002216,0.001861,0.002778,-0.700639,-0.765748,1.435132,0.016286,-1.312398,-0.029078,8.257728,100.132774,78.404449
43,0,0.004009,0.006019,0.003228,-54.971592,96.292664,15.584193,0.002147,0.001934,0.002776,-0.699257,-0.763474,1.441304,0.016565,-1.312423,-0.028963,8.265664,100.133553,78.403992
44,0,0.003945,0.006044,0.003302,-54.973709,96.292610,15.582681,0.002213,0.001845,0.002786,-0.699231,-0.760910,1.430566,0.016551,-1.312418,-0.028954,8.260661,100.130768,78.403801
45,0,0.003988,0.006283,0.003255,-54.971382,96.289711,15.576176,0.002290,0.001791,0.002785,-0.697610,-0.764160,1.425426,0.016335,-1.312413,-0.029062,8.261625,100.130798,78.401726
46,0,0.004094,0.006144,0.003276,-54.970573,96.293442,15.569965,0.002365,0.001762,0.002791,-0.702269,-0.767658,1.422830,0.016327,-1.312345,-0.029064,8.260366,100.133698,78.394844
47,0,0.004049,0.006068,0.003281,-54.976406,96.294807,15.560856,0.002240,0.001853,0.002741,-0.696892,-0.755923,1.422975,0.016467,-1.312375,-0.029013,8.262267,100.134514,78.384911
48,0,0.003971,0.006226,0.003329,-54.976044,96.292900,15.566948,0.002269,0.001820,0.002787,-0.701089,-0.765653,1.421659,0.016322,-1.312383,-0.029047,8.259556,100.132874,78.395836
49,0,0.004062,0.006216,0.003297,-54.971497,96.292229,15.570251,0.002314,0.001827,0.002766,-0.698332,-0.762596,1.431723,0.016269,-1.312373,-0.029124,8.259690,100.131180,78.396294
50,0,0.004074,0.006174,0.003286,-54.971718,96.293427,15.572070,0.002350,0.001790,0.002766,-0.697239,-0.761538,1.429402,0.016270,-1.312483,-0.029049,8.260198,100.127022,78.397423
51,0,0.004093,0.006192,0.003226,-54.975368,96.292953,15.579827,0.002250,0.001800,0.002758,-0.695692,-0.758800,1.425434,0.016519,-1.312430,-0.029005,8.264300,100.131302,78.396774
52,0,0.004236,0.006113,0.003294,-54.971584,96.292641,15.574926,0.002370,0.001777,0.002761,-0.697896,-0.758774,1.433155,0.016361,-1.312348,-0.029010,8.260250,100.130135,78.401909
53,0,0.003989,0.006148,0.003268,-54.973515,96.295403,15.577375,0.002260,0.001826,0.002783,-0.701831,-0.765293,1.429506,0.016452,-1.312362,-0.029005,8.263084,100.132561,78.401161
54,0,0.004082,0.006105,0.003337,-54.975197,96.291229,15.576175,0.002297,0.001791,0.002785,-0.703195,-0.765079,1.426873,0.016415,-1.312316,-0.029066,8.259727,100.136192,78.402252
55,0,0.004202,0.006212,0.003312,-54.975613,96.293106,15.575476,0.002331,0.001767,0.002793,-0.702153,-0.768191,1.429181,0.016578,-1.312437,-0.028951,8.264892,100.132294,78.397385
56,0,0.004156,0.006182,0.003330,-54.977501,96.290947,15.577330,0.002312,0.001823,0.002762,-0.702654,-0.764226,1.434068,0.016383,-1.312387,-0.029134,8.259192,100.133942,78.403107
57,0,0.004017,0.006205,0.003288,-54.976730,96.293747,15.581895,0.002276,0.001798,0.002797,-0.704138,-0.770010,1.431260,0.016502,-1.312462,-0.029026,8.257662,100.131569,78.406700
58,0,0.004070,0.006145,0.003264,-54.975697,96.294273,15.583344,0.002184,0.001915,0.002785,-0.703167,-0.766287,1.441366,0.016313,-1.312458,-0.029010,8.258097,100.131050,78.409851
59,0,0.004142,0.006161,0.003311,-54.970985,96.292618,15.573989,0.002410,0.001748,0.002762,-0.696624,-0.759713,1.432413,0.016408,-1.312321,-0.028997,8.257087,100.130196,78.398880
60,0,0.004052,0.006132,0.003264,-54.971001,96.292488,15.568902,0.002331,0.001808,0.002746,-0.695802,-0.756442,1.431640,0.016578,-1.312403,-0.029057,8.259804,100.132484,78.397469
61,0,0.003976,0.006073,0.003268,-54.970844,96.294060,15.567703,0.002179,0.001893,0.002800,-0.700789,-0.768996,1.426488,0.016454,-1.312371,-0.029038,8.262031,100.132683,78.391739
62,0,0.004225,0.006153,0.003216,-54.968807,96.289925,15.566998,0.002264,0.001803,0.002753,-0.695038,-0.759664,1.419476,0.016446,-1.312369,-0.028974,8.264125,100.128906,78.396446
63,0,0.004187,0.006223,0.003333,-54.967548,96.291290,15.572877,0.002359,0.001781,0.002795,-0.698189,-0.769067,1.429973,0.016482,-1.312384,-0.028902,8.263868,100.131462,78.398766
64,0,0.004053,0.006069,0.003293,-54.969795,96.291313,15.570067,0.002238,0.001914,0.002793,-0.697440,-0.765535,1.442408,0.016328,-1.312352,-0.029044,8.264249,100.133278,78.401382
65,0,0.004186,0.006133,0.003252,-54.967918,96.293465,15.568193,0.002335,0.001800,0.002762,-0.695682,-0.761649,1.429686,0.016535,-1.312455,-0.028965,8.264421,100.130875,78.395889
66,0,0.004176,0.006108,0.003325,-54.971622,96.294380,15.568521,0.002417,0.001750,0.002776,-0.698174,-0.760989,1.430654,0.016369,-1.312399,-0.029029,8.263728,100.132935,78.393723
67,0,0.004101,0.006138,0.003298,-54.969498,96.294174,15.569583,0.002434,0.001712,0.002789,-0.702288,-0.766925,1.423015,0.016439,-1.312448,-0.029073,8.265656,100.132233,78.394615
68,0,0.004105,0.006165,0.003275,-54.971130,96.292358,15.572297,0.002253,0.001883,0.002753,-0.695491,-0.758828,1.435710,0.016499,-1.312354,-0.028973,8.261476,100.133072,78.400169
69,0,0.004122,0.006198,0.003188,-54.970455,96.292412,15.577418,0.002216,0.001824,0.002783,-0.695888,-0.766221,1.422862,0.016468,-1.312407,-0.028955,8.263077,100.127563,78.401596
70,0,0.004176,0.006213,0.003336,-54.967701,96.290466,15.576941,0.002348,0.001808,0.002782,-0.696167,-0.765859,1.438298,0.016569,-1.312354,-0.028961,8.262362,100.131775,78.406815
71,0,0.004103,0.006171,0.003291,-54.971439,96.288857,15.579955,0.002315,0.001793,0.002783,-0.700614,-0.765939,1.431625,0.020328,-1.313326,-0.026493,8.408615,100.133354,78.320763
72,0,0.004035,0.006170,0.003248,-54.973473,96.290802,15.577700,0.002250,0.001824,0.002772,-0.697258,-0.760177,1.428951,0.016467,-1.312320,-0.028956,8.259859,100.132050,78.405693
73,0,0.004058,0.006119,0.003300,-54.972370,96.291954,15.571708,0.002236,0.001860,0.002807,-0.702173,-0.768208,1.429746,0.016336,-1.312298,-0.029088,8.261154,100.132179,78.403809
74,0,0.004054,0.006195,0.003284,-54.972446,96.294441,15.569730,0.002350,0.001761,0.002793,-0.699535,-0.765242,1.424785,0.016444,-1.312351,-0.029009,8.260955,100.134590,78.399460
75,0,0.004010,0.005978,0.003276,-54.971165,96.291115,15.574160,0.002352,0.001786,0.002775,-0.696279,-0.763627,1.432590,0.016429,-1.312389,-0.029009,8.262902,100.134537,78.401817
76,0,0.003983,0.006227,0.003233,-54.966881,96.291878,15.574981,0.002301,0.001816,0.002792,-0.696931,-0.765614,1.431530,0.016397,-1.312357,-0.029015,8.267365,100.133247,78.399193
77,0,0.004107,0.006226,0.003256,-54.966339,96.290520,15.574600,0.002243,0.001832,0.002766,-0.694362,-0.762492,1.425411,0.016319,-1.312373,-0.029053,8.263139,100.128624,78.402847
78,0,0.004175,0.006216,0.003350,-54.966599,96.291359,15.564864,0.002267,0.001823,0.002756,-0.694071,-0.762035,1.422300,0.016332,-1.312415,-0.029125,8.267098,100.129807,78.392845
79,0,0.004117,0.006170,0.003274,-54.970905,96.292114,15.563476,0.002257,0.001854,0.002780,-0.695554,-0.764609,1.421925,0.016371,-1.312396,-0.029053,8.263359,100.133102,78.393440
80,0,0.004134,0.006160,0.003308,-54.972164,96.291977,15.560221,0.002380,0.001765,0.002782,-0.699412,-0.765082,1.420871,0.016342,-1.312400,-0.029017,8.263358,100.132317,78.388779
81,0,0.004074,0.006192,0.003364,-54.970268,96.291351,15.563954,0.002390,0.001705,0.002778,-0.698962,-0.762526,1.413157,0.016514,-1.312432,-0.029001,8.264195,100.131790,78.391708
82,0,0.004210,0.006258,0.003274,-54.972084,96.292709,15.574339,0.002231,0.001822,0.002792,-0.700659,-0.764074,1.422457,0.016324,-1.312334,-0.029053,8.260667,100.134827,78.402130
83,0,0.004043,0.006117,0.003308,-54.972080,96.288734,15.578042,0.002454,0.001710,0.002773,-0.698231,-0.765598,1.436888,0.016536,-1.312349,-0.028952,8.261807,100.130371,78.407524
84,0,0.004133,0.006135,0.003354,-54.971153,96.292702,15.577751,0.002226,0.001887,0.002788,-0.700949,-0.763970,1.444453,0.016462,-1.312327,-0.029028,8.261692,100.132195,78.403778
85,0,0.003928,0.006173,0.003251,-54.975075,96.296295,15.579177,0.002284,0.001846,0.002780,-0.700393,-0.766356,1.440173,0.016498,-1.312334,-0.029063,8.257948,100.133797,78.405312
86,0,0.004096,0.006102,0.003243,-54.976620,96.292694,15.572012,0.002299,0.001798,0.002768,-0.700126,-0.760604,1.426188,0.016266,-1.312385,-0.029025,8.259436,100.131966,78.399384
87,0,0.004107,0.006233,0.003289,-54.975006,96.294128,15.573585,0.002296,0.001796,0.002805,-0.706923,-0.767911,1.423848,0.016538,-1.312435,-0.028976,8.259475,100.134506,78.398964
88,0,0.004112,0.006101,0.003242,-54.975227,96.293686,15.572951,0.002259,0.001835,0.002795,-0.704094,-0.768194,1.425650,0.016424,-1.312444,-0.029018,8.256366,100.132645,78.400703
89,0,0.003962,0.006080,0.003283,-54.973167,96.292114,15.579293,0.002296,0.001803,0.002779,-0.701122,-0.763247,1.429820,0.016420,-1.312333,-0.029016,8.258371,100.133018,78.407501
90,0,0.004084,0.006104,0.003251,-54.968906,96.293045,15.575274,0.002232,0.001829,0.002773,-0.697234,-0.762146,1.431927,0.016425,-1.312315,-0.029000,8.263036,100.132462,78.401993
91,0,0.004071,0.006029,0.003302,-54.968754,96.289520,15.575705,0.002333,0.001789,0.002759,-0.695501,-0.761241,1.430118,0.016456,-1.312465,-0.029012,8.268801,100.130013,78.402023
92,0,0.004174,0.006092,0.003259,-54.969151,96.289429,15.568838,0.002320,0.001818,0.002766,-0.693613,-0.759075,1.427590,0.016317,-1.312464,-0.029056,8.264009,100.132080,78.392410
93,0,0.004072,0.006094,0.003349,-54.970730,96.294632,15.564455,0.002402,0.001787,0.002794,-0.698160,-0.765906,1.431643,0.016275,-1.312422,-0.029068,8.266624,100.130188,78.391632
94,0,0.004060,0.006233,0.003308,-54.966682,96.290421,15.557200,0.002468,0.001731,0.002793,-0.702526,-0.766718,1.422694,0.016396,-1.312394,-0.029039,8.263595,100.131538,78.387184
95,0,0.004041,0.006035,0.003319,-54.968864,96.292015,15.562813,0.002188,0.001877,0.002752,-0.694578,-0.757013,1.419066,0.016347,-1.312410,-0.029018,8.266738,100.135010,78.388527
96,0,0.003934,0.006094,0.003276,-54.964645,96.291008,15.565422,0.002343,0.001779,0.002753,-0.690878,-0.756627,1.424594,0.016271,-1.312366,-0.029012,8.263304,100.134056,78.396248
97,0,0.003927,0.006004,0.003240,-54.970608,96.295013,15.569700,0.002143,0.001912,0.002764,-0.693605,-0.761074,1.429609,0.016192,-1.312436,-0.029035,8.264340,100.131668,78.396309
98,0,0.004032,0.006046,0.003274,-54.972195,96.290665,15.568940,0.002290,0.001851,0.002777,-0.698282,-0.764987,1.434865,0.016473,-1.312445,-0.028970,8.264232,100.131195,78.393028
99,0,0.004044,0.006165,0.003198,-54.972534,96.290741,15.571407,0.002396,0.001789,0.002772,-0.699890,-0.765243,1.437316,0.016307,-1.312330,-0.029014,8.260356,100.133965,78.399445
100,0,0.004107,0.006181,0.003322,-54.974190,96.296341,15.573415,0.002201,0.001874,0.002768,-0.699825,-0.759764,1.425144,0.016520,-1.312418,-0.029004,8.260944,100.134453,78.396622
101,0,0.004025,0.006200,0.003224,-54.977348,96.292519,15.579313,0.002272,0.001854,0.002789,-0.703294,-0.766994,1.434753,0.016505,-1.312297,-0.028985,8.259113,100.135651,78.406425
102,0,0.004100,0.006095,0.003210,-54.972511,96.293129,15.582210,0.002153,0.001912,0.002785,-0.699881,-0.768408,1.439001,0.016407,-1.312453,-0.029048,8.262730,100.134064,78.406746
103,0,0.004034,0.006147,0.003327,-54.970177,96.293327,15.586625,0.002156,0.001946,0.002772,-0.698323,-0.762628,1.447501,0.016440,-1.312389,-0.029007,8.261845,100.130363,78.406624
104,0,0.004014,0.006110,0.003268,-54.967644,96.294365,15.579960,0.002278,0.001839,0.002795,-0.700587,-0.768685,1.438011,0.016390,-1.312361,-0.029076,8.264427,100.131889,78.404655
105,0,0.004002,0.006144,0.003256,-54.974030,96.291023,15.575068,0.002268,0.001842,0.002729,-0.697276,-0.754917,1.430476,0.016443,-1.312421,-0.028970,8.261058,100.133247,78.397568
106,0,0.004095,0.006295,0.003284,-54.975922,96.295517,15.566663,0.002326,0.001830,0.002739,-0.698851,-0.754800,1.430335,0.016551,-1.312392,-0.028948,8.260218,100.133347,78.390457
107,0,0.003983,0.006009,0.003322,-54.973999,96.290901,15.560895,0.002128,0.001942,0.002818,-0.702696,-0.771777,1.422531,0.016395,-1.312378,-0.029000,8.259847,100.132957,78.388145
108,0,0.003980,0.006264,0.003287,-54.974205,96.293793,15.564077,0.002206,0.001907,0.002785,-0.697315,-0.763107,1.423487,0.016319,-1.312350,-0.029021,8.259381,100.135246,78.388504
109,0,0.004031,0.006125,0.003197,-54.966721,96.289742,15.565156,0.002340,0.001814,0.002788,-0.696084,-0.764757,1.426441,0.016330,-1.312406,-0.029043,8.264244,100.128426,78.390518
110,0,0.004206,0.006171,0.003369,-54.970867,96.294250,15.566901,0.002298,0.001796,0.002763,-0.697549,-0.762450,1.425998,0.016307,-1.312360,-0.029077,8.263748,100.131317,78.392769
111,0,0.004165,0.006219,0.003248,-54.970676,96.293327,15.570456,0.002413,0.001802,0.002786,-0.700857,-0.764862,1.436913,0.016448,-1.312436,-0.028981,8.261813,100.134483,78.397789
112,0,0.004045,0.006297,0.003288,-54.972832,96.295303,15.568034,0.002474,0.001757,0.002756,-0.699067,-0.758068,1.436600,0.016442,-1.312277,-0.029046,8.254685,100.132683,78.397423
113,0,0.004115,0.006180,0.003210,-54.979561,96.294693,15.566011,0.002253,0.001836,0.002782,-0.705708,-0.762878,1.421862,0.016436,-1.312373,-0.028978,8.253889,100.135284,78.397263
114,0,0.004108,0.006103,0.003212,-54.975021,96.295990,15.570919,0.002274,0.001828,0.002771,-0.703199,-0.760146,1.428059,0.016557,-1.312392,-0.028966,8.252769,100.135590,78.395912
115,0,0.004088,0.006014,0.003285,-54.976395,96.295593,15.576628,0.002333,0.001783,0.002773,-0.706675,-0.763679,1.431285,0.016533,-1.312404,-0.028943,8.252149,100.134697,78.400719
116,0,0.003949,0.006123,0.003203,-54.972733,96.292969,15.585294,0.002195,0.001878,0.002796,-0.704765,-0.769627,1.440646,0.016519,-1.312353,-0.029008,8.260422,100.131752,78.411461
117,0,0.004014,0.006124,0.003326,-54.974930,96.293861,15.588986,0.002091,0.001953,0.002805,-0.702482,-0.769278,1.442663,0.016455,-1.312466,-0.028998,8.260811,100.131111,78.415031
118,0,0.004006,0.006193,0.003239,-54.972847,96.289581,15.588166,0.002202,0.001887,0.002810,-0.702879,-0.772655,1.440963,0.016461,-1.312383,-0.029015,8.261362,100.132126,78.411697
119,0,0.004120,0.006235,0.003311,-54.970810,96.295105,15.572599,0.002223,0.001867,0.002785,-0.703205,-0.764579,1.432284,0.016498,-1.312367,-0.029011,8.263665,100.133835,78.398727
120,0,0.004153,0.006221,0.003258,-54.973564,96.296356,15.561675,0.002129,0.001910,0.002776,-0.699610,-0.758976,1.416753,0.016455,-1.312470,-0.028998,8.261728,100.136032,78.388283
121,0,0.004020,0.006101,0.003243,-54.971989,96.292511,15.557054,0.002342,0.001744,0.002786,-0.700831,-0.762372,1.411616,0.016501,-1.312438,-0.029018,8.265746,100.134132,78.384514
122,0,0.004025,0.006219,0.003287,-54.968941,96.293510,15.560009,0.002241,0.001846,0.002755,-0.694211,-0.754133,1.418523,0.016240,-1.312310,-0.029099,8.262239,100.134880,78.388161
123,0,0.004171,0.006097,0.003264,-54.965031,96.292587,15.563772,0.002326,0.001786,0.002763,-0.689520,-0.762221,1.420463,0.016207,-1.312388,-0.029048,8.265524,100.130844,78.392319
124,0,0.003912,0.006029,0.003227,-54.967144,96.290375,15.570448,0.002365,0.001801,0.002747,-0.688708,-0.757626,1.431228,0.016436,-1.312474,-0.029005,8.266964,100.130447,78.392372
125,0,0.004063,0.006214,0.003214,-54.968357,96.291405,15.566569,0.002195,0.001893,0.002794,-0.698599,-0.763684,1.430444,0.016218,-1.312389,-0.029068,8.265401,100.128639,78.390350
126,0,0.004063,0.006092,0.003247,-54.970284,96.294235,15.566010,0.002351,0.001797,0.002738,-0.697430,-0.753795,1.421393,0.016274,-1.312319,-0.029064,8.257248,100.133957,78.390701
127,0,0.004124,0.006244,0.003325,-54.975449,96.292068,15.559246,0.002206,0.001894,0.002769,-0.699983,-0.760359,1.427186,0.016395,-1.312359,-0.028983,8.258402,100.133682,78.388512
128,0,0.004187,0.006210,0.003309,-54.977020,96.294899,15.567804,0.002251,0.001859,0.002739,-0.699660,-0.754820,1.422898,0.016336,-1.312306,-0.029005,8.258221,100.131653,78.394844
129,0,0.004099,0.006142,0.003248,-54.974323,96.291862,15.581249,0.002383,0.001774,0.002772,-0.701462,-0.765180,1.437878,0.016490,-1.312396,-0.029005,8.261086,100.132080,78.407616
130,0,0.004033,0.006083,0.003280,-54.972340,96.292206,15.591189,0.002213,0.001893,0.002770,-0.697686,-0.762275,1.442806,0.016507,-1.312405,-0.028978,8.263613,100.130737,78.415260
131,0,0.004015,0.006164,0.003238,-54.973034,96.292435,15.593545,0.002240,0.001879,0.002763,-0.697083,-0.762659,1.449827,0.016444,-1.312325,-0.028936,8.263056,100.129227,78.413696
132,0,0.004112,0.006205,0.003325,-54.971355,96.294983,15.586354,0.002308,0.001819,0.002792,-0.702152,-0.768132,1.444448,0.016518,-1.312402,-0.028963,8.263292,100.128738,78.408142
133,0,0.004182,0.006470,0.003263,-54.974865,96.297585,15.572570,0.002291,0.001835,0.002781,-0.704120,-0.760079,1.431070,0.016475,-1.312390,-0.028996,8.259208,100.133682,78.399307
134,0,0.004132,0.006282,0.003228,-54.976173,96.294220,15.566279,0.002461,0.001732,0.002794,-0.706686,-0.765771,1.426487,0.016417,-1.312373,-0.028996,8.260047,100.134369,78.389618
135,0,0.004086,0.006183,0.003245,-54.973335,96.295837,15.561007,0.002302,0.001858,0.002744,-0.697605,-0.759354,1.426644,0.016347,-1.312413,-0.029041,8.262518,100.132401,78.384102
136,0,0.004034,0.006193,0.003250,-54.972233,96.293510,15.567733,0.002311,0.001840,0.002768,-0.696316,-0.758959,1.425931,0.016349,-1.312374,-0.029003,8.263295,100.133316,78.385933
137,0,0.004095,0.006212,0.003340,-54.965443,96.286240,15.574349,0.002341,0.001781,0.002811,-0.697522,-0.770764,1.427831,0.016444,-1.312332,-0.028973,8.265073,100.129662,78.396919
